[18:35:42.224] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[18:38:11.137] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[18:38:11.137] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[18:38:11.138] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[18:38:11.139] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[18:38:11.140] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[18:38:11.141] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[18:38:11.141] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[18:38:11.219] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[18:38:11.220] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[18:38:11.220] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[18:38:11.221] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[18:38:11.221] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[18:38:11.221] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[18:38:11.238] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[18:38:11.239] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[18:38:11.239] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[18:38:11.240] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[18:38:11.240] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[18:38:11.240] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[18:38:11.398] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[18:38:11.399] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x0033E748 / 0x81000000] (size: 0x00239748) of module app0:eboot.bin
[18:38:11.400] |I| [load_self]: Loaded module segment 1 @ [0x0033F000 - 0x00ED8088 / 0x8123A000] (size: 0x00B99088) of module app0:eboot.bin
[18:38:11.400] |I| [load_self]: Linking SELF app0:eboot.bin...
[18:38:11.400] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x2d4128
[18:38:11.400] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x34282c
[18:38:11.401] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x30b820
[18:38:11.401] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[18:38:11.522] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[18:38:11.569] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[18:38:11.570] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[18:38:11.570] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[18:38:11.584] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[18:38:11.587] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[18:38:11.604] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[18:38:11.605] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[18:38:11.607] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[18:38:11.624] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[18:38:11.625] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[18:38:11.643] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[18:38:11.745] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[18:38:11.782] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG01036, thread ID: 7)
[18:38:11.785] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[18:38:11.799] |I| [load_module]: Loading module ID: 0x13
[18:38:11.818] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[18:38:11.819] |I| [load_self]: Loaded module segment 0 @ [0x0D939000 - 0x0D93C08C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[18:38:11.819] |I| [load_self]: Loaded module segment 1 @ [0x0D93D000 - 0x0D93DBF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[18:38:11.819] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[18:38:11.819] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xd93c074
[18:38:11.820] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xd93bbd4
[18:38:11.820] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[18:38:11.820] |D| [load_module]: Running module_start of module: SceSystemGesture
[18:38:11.821] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[18:38:11.822] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x2d3a28
[18:38:11.823] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[18:38:11.823] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x2d3a58
[18:38:11.825] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[18:38:11.826] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[18:38:11.826] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[18:38:11.854] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[18:38:12.979] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[18:38:12.997] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[18:38:13.022] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[18:38:13.022] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[18:38:13.022] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[18:38:13.023] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[18:38:13.023] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[18:38:13.023] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[18:38:13.030] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[18:38:13.031] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[18:38:13.032] |W| [unimplemented_impl]: Unimplemented sceSysmoduleUnloadModule import called.
[18:38:13.140] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8230E0:0:0 to 0xD827FE0:0
[18:38:13.284] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[18:38:13.285] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[18:38:13.344] |E| [logging::ret_error_impl]: sceAppUtilDrmClose returned SCE_APPUTIL_ERROR_NOT_MOUNTED (0x80100604)
[18:38:13.491] |I| [float_to_half_init]: AVX+F16C instruction set is supported. Using fast f32 to f16 conversion
[18:38:13.506] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[18:38:13.507] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 3dda1784269b875a3fcd886f412364fd81cb022a24c2f94a1f485983f3e827e2
[18:38:13.507] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 3dda1784269b875a3fcd886f412364fd81cb022a24c2f94a1f485983f3e827e2
[18:38:13.518] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[18:38:13.521] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x2d3a68
[18:38:13.523] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x2d3a48
[18:38:13.527] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG01036/data/SYSTEM.cpk), fd: 0x3
[18:38:13.528] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x2d3a08
[18:38:13.529] |W| [stubbed_impl]: Stubbed sceMotionGetState import called. (Set value to zero)
[18:38:13.562] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[18:38:13.597] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[18:38:13.598] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float1) Depth
[18:38:13.598] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[18:38:13.599] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[18:38:13.618] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 8797c186d1a43b566c7c02c14933e4f61f1057467affec9c60538ebbf3f8e1eb
[18:38:13.619] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 8797c186d1a43b566c7c02c14933e4f61f1057467affec9c60538ebbf3f8e1eb
[18:38:13.623] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) Color
[18:38:13.624] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[18:38:13.625] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[18:38:13.628] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[18:38:13.629] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG01036/data/SYSTEM.cpk), fd: 0x4
[18:38:13.665] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[18:38:13.668] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG01036/data/GAME.cpk), fd: 0x5
[18:38:13.672] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 49d948e4da0fdc83753a6f5308d07b0b46113ed37d534ed14d1282c7d69fdbd1
[18:38:13.673] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 49d948e4da0fdc83753a6f5308d07b0b46113ed37d534ed14d1282c7d69fdbd1
[18:38:13.702] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[18:38:13.703] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[18:38:13.703] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_TexCoord
[18:38:13.704] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 5
[18:38:13.708] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 9b9f1614a92020c17aa27d916d2984443d5d25c38363ae3bba07bd5566be0696
[18:38:13.709] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 9b9f1614a92020c17aa27d916d2984443d5d25c38363ae3bba07bd5566be0696
[18:38:13.710] |T| [shader::create_fragment_inputs]: pa0 = tex2D<intX4>(AlbedoTexture, TEXCOORD0.xy)
[18:38:13.710] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[18:38:13.713] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[18:38:13.720] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG01036/data/GAME.cpk), fd: 0x6
[18:38:13.735] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[18:38:13.736] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG01036/data/MOVIE.cpk), fd: 0x7
[18:38:13.859] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[18:38:13.871] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[18:38:13.872] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG01036/data/MOVIE.cpk), fd: 0x8
[18:38:13.893] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[18:38:13.895] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG01036/data/SOUND.cpk), fd: 0x9
[18:38:13.909] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[18:38:13.921] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[18:38:13.922] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG01036/data/SOUND.cpk), fd: 0xa
[18:38:14.280] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR12566_00/TROPHY.TRP (ux0:/app/PCSG01036/sce_sys/trophy/NPWR12566_00/TROPHY.TRP), fd: 0xb
[18:38:14.305] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/trophy/data/NPWR12566_00/TROPUSR.DAT (target path: ux0:/user/00/trophy/data/NPWR12566_00/TROPUSR.DAT)
[18:38:14.305] |W| [io_error_impl]: open_file (create_trophy_context) returned 0x80010002
[18:38:14.363] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR12566_00/TROPCONF.SFM), fd: 0xc
[18:38:14.365] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 2384
[18:38:14.365] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[18:38:14.370] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR12566_00/TROP.SFM), fd: 0xd
[18:38:14.371] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 7077
[18:38:14.372] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[18:38:14.400] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/ICON0.PNG), fd: 0xe
[18:38:14.402] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 97537
[18:38:14.403] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[18:38:14.406] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP000.PNG), fd: 0xf
[18:38:14.408] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 124502
[18:38:14.408] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[18:38:14.412] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP001.PNG), fd: 0x10
[18:38:14.413] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 101078
[18:38:14.414] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[18:38:14.418] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP002.PNG), fd: 0x11
[18:38:14.419] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 105786
[18:38:14.419] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[18:38:14.422] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP003.PNG), fd: 0x12
[18:38:14.423] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 107183
[18:38:14.424] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[18:38:14.427] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP004.PNG), fd: 0x13
[18:38:14.428] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 96240
[18:38:14.428] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[18:38:14.432] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP005.PNG), fd: 0x14
[18:38:14.433] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 92270
[18:38:14.433] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[18:38:14.436] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP006.PNG), fd: 0x15
[18:38:14.437] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 102662
[18:38:14.437] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[18:38:14.441] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP007.PNG), fd: 0x16
[18:38:14.441] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 93883
[18:38:14.442] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[18:38:14.445] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP008.PNG), fd: 0x17
[18:38:14.446] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 106471
[18:38:14.446] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[18:38:14.449] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP009.PNG), fd: 0x18
[18:38:14.450] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 96959
[18:38:14.451] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[18:38:14.454] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP010.PNG), fd: 0x19
[18:38:14.455] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 89520
[18:38:14.455] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[18:38:14.458] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP011.PNG), fd: 0x1a
[18:38:14.459] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 90303
[18:38:14.459] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[18:38:14.462] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP012.PNG), fd: 0x1b
[18:38:14.463] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 107714
[18:38:14.464] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[18:38:14.467] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP013.PNG), fd: 0x1c
[18:38:14.467] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 98816
[18:38:14.468] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[18:38:14.471] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP014.PNG), fd: 0x1d
[18:38:14.472] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 103895
[18:38:14.473] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[18:38:14.476] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP015.PNG), fd: 0x1e
[18:38:14.476] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 101873
[18:38:14.477] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[18:38:14.480] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP016.PNG), fd: 0x1f
[18:38:14.481] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 102489
[18:38:14.481] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[18:38:14.484] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP017.PNG), fd: 0x20
[18:38:14.485] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 111750
[18:38:14.485] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[18:38:14.488] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP018.PNG), fd: 0x21
[18:38:14.489] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 99830
[18:38:14.490] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[18:38:14.492] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP019.PNG), fd: 0x22
[18:38:14.493] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 108233
[18:38:14.493] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[18:38:14.496] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12566_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR12566_00/TROP020.PNG), fd: 0x23
[18:38:14.497] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 114505
[18:38:14.497] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
