[19:17:13.956] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[19:17:21.372] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[19:17:21.372] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[19:17:21.372] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[19:17:21.419] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[19:17:21.420] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[19:17:21.422] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[19:17:21.422] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[19:17:21.423] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[19:17:21.423] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[19:17:21.438] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[19:17:21.438] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[19:17:21.439] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[19:17:21.440] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[19:17:21.440] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[19:17:21.440] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[19:17:22.407] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[19:17:22.408] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x0113F434 / 0x81000000] (size: 0x0103A434) of module app0:eboot.bin
[19:17:22.408] |I| [load_self]: Loaded module segment 1 @ [0x01140000 - 0x0128F838 / 0x8203B000] (size: 0x0014F838) of module app0:eboot.bin
[19:17:22.409] |I| [load_self]: Linking SELF app0:eboot.bin...
[19:17:22.409] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xf3671c
[19:17:22.410] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x1151114
[19:17:22.410] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1097de4
[19:17:22.411] |W| [load_var_imports]: 	NID NOT FOUND 0x338b0bd1 (UNRECOGNISED) at 0xf83ed4, setting to stub value 0xdeadbeef
[19:17:22.413] |W| [load_var_imports]: 	NID NOT FOUND 0x3a451b91 (UNRECOGNISED) at 0xf83ec0, setting to stub value 0xdeadbeef
[19:17:22.414] |W| [load_var_imports]: 	NID NOT FOUND 0x550dfe23 (UNRECOGNISED) at 0xf83ee8, setting to stub value 0xdeadbeef
[19:17:22.416] |W| [load_var_imports]: 	NID NOT FOUND 0x56354517 (UNRECOGNISED) at 0xf83e88, setting to stub value 0xdeadbeef
[19:17:22.417] |W| [load_var_imports]: 	NID NOT FOUND 0x5ef67445 (UNRECOGNISED) at 0xf83f4c, setting to stub value 0xdeadbeef
[19:17:22.419] |W| [load_var_imports]: 	NID NOT FOUND 0x6aca1d57 (UNRECOGNISED) at 0xf83f10, setting to stub value 0xdeadbeef
[19:17:22.421] |W| [load_var_imports]: 	NID NOT FOUND 0x71a78083 (UNRECOGNISED) at 0xf83eac, setting to stub value 0xdeadbeef
[19:17:22.422] |W| [load_var_imports]: 	NID NOT FOUND 0x79f9db75 (UNRECOGNISED) at 0xf83efc, setting to stub value 0xdeadbeef
[19:17:22.424] |W| [load_var_imports]: 	NID NOT FOUND 0xaa0340c3 (UNRECOGNISED) at 0xf83f24, setting to stub value 0xdeadbeef
[19:17:22.425] |W| [load_var_imports]: 	NID NOT FOUND 0xf9a1de92 (UNRECOGNISED) at 0xf83f38, setting to stub value 0xdeadbeef
[19:17:22.429] |W| [load_var_imports]: 	NID NOT FOUND 0x6ef1e48 (UNRECOGNISED) at 0xf83f60, setting to stub value 0xdeadbeef
[19:17:22.432] |I| [load_app_impl]: Main executable UnityPlayer_544_Release (eboot.bin) loaded
[19:17:22.484] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[19:17:22.519] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[19:17:22.519] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[19:17:22.519] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[19:17:22.535] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[19:17:22.540] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[19:17:22.569] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[19:17:22.570] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[19:17:22.574] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[19:17:22.606] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[19:17:22.607] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[19:17:22.625] |W| [unimplemented_impl]: Unimplemented sceKernelRegisterThreadEventHandler import called.
[19:17:23.383] |W| [stubbed_impl]: Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[19:17:23.384] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[19:17:23.471] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/pthread.suprx (ux0:/app/PCSG01048/Media/Modules/pthread.suprx), fd: 0x3
[19:17:23.507] |I| [load_self]: app0:/Media/Modules/pthread.suprx: Skipping special segment 0x6fffff01...
[19:17:23.507] |I| [load_self]: Loaded module segment 0 @ [0x016FE000 - 0x01704C9C / 0x81000000] (size: 0x00006C9C) of module app0:/Media/Modules/pthread.suprx
[19:17:23.508] |I| [load_self]: Loaded module segment 1 @ [0x012DD000 - 0x012DF178 / 0x81007000] (size: 0x00002178) of module app0:/Media/Modules/pthread.suprx
[19:17:23.509] |I| [load_self]: Linking SELF app0:/Media/Modules/pthread.suprx...
[19:17:23.509] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x17037e4
[19:17:23.510] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1704c98
[19:17:23.510] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x3
[19:17:23.511] |I| [start_module]: Module PTHREAD_PRX (at "app0:/Media/Modules/pthread.suprx") module_start returned 0x0
[19:17:23.512] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xde0cece6 UNRECOGNISED at 0xf357ac
[19:17:23.512] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xd5fd9ffa UNRECOGNISED at 0xf3579c
[19:17:23.515] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/mono-vita.suprx (ux0:/app/PCSG01048/Media/Modules/mono-vita.suprx), fd: 0x4
[19:17:23.609] |I| [load_self]: app0:/Media/Modules/mono-vita.suprx: Skipping special segment 0x6fffff01...
[19:17:23.609] |I| [load_self]: Loaded module segment 0 @ [0x01705000 - 0x01959924 / 0x81000000] (size: 0x00254924) of module app0:/Media/Modules/mono-vita.suprx
[19:17:23.610] |I| [load_self]: Loaded module segment 1 @ [0x0195A000 - 0x019C1D70 / 0x81255000] (size: 0x00067D70) of module app0:/Media/Modules/mono-vita.suprx
[19:17:23.611] |I| [load_self]: Linking SELF app0:/Media/Modules/mono-vita.suprx...
[19:17:23.611] |D| [load_var_exports]: Found previously not found variable. nid:0x6ef1e48, new_entry_point:0x1961c50
[19:17:23.612] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x189ee90
[19:17:23.612] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x193c444
[19:17:23.613] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x4
[19:17:23.615] |I| [start_module]: Module MONO (at "app0:/Media/Modules/mono-vita.suprx") module_start returned 0x0
[19:17:23.616] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/MonoAssembliesPSP2.suprx (ux0:/app/PCSG01048/Media/Modules/MonoAssembliesPSP2.suprx), fd: 0x5
[19:17:24.307] |I| [load_self]: app0:/Media/Modules/MonoAssembliesPSP2.suprx: Skipping special segment 0x6fffff01...
[19:17:24.308] |I| [load_self]: Loaded module segment 0 @ [0x019C2000 - 0x0352AC68 / 0x81000000] (size: 0x01B68C68) of module app0:/Media/Modules/MonoAssembliesPSP2.suprx
[19:17:24.309] |I| [load_self]: Loaded module segment 1 @ [0x0352B000 - 0x038CE720 / 0x82B69000] (size: 0x003A3720) of module app0:/Media/Modules/MonoAssembliesPSP2.suprx
[19:17:24.309] |I| [load_self]: Linking SELF app0:/Media/Modules/MonoAssembliesPSP2.suprx...
[19:17:24.310] |D| [load_var_exports]: Found previously not found variable. nid:0x338b0bd1, new_entry_point:0x3879fc8
[19:17:24.310] |D| [load_var_exports]: Found previously not found variable. nid:0x3a451b91, new_entry_point:0x38ce718
[19:17:24.311] |D| [load_var_exports]: Found previously not found variable. nid:0x550dfe23, new_entry_point:0x3879fd4
[19:17:24.311] |D| [load_var_exports]: Found previously not found variable. nid:0x56354517, new_entry_point:0x387a0fc
[19:17:24.311] |D| [load_var_exports]: Found previously not found variable. nid:0x5ef67445, new_entry_point:0x387a108
[19:17:24.312] |D| [load_var_exports]: Found previously not found variable. nid:0x6aca1d57, new_entry_point:0x387a0f4
[19:17:24.312] |D| [load_var_exports]: Found previously not found variable. nid:0x71a78083, new_entry_point:0x387a100
[19:17:24.313] |D| [load_var_exports]: Found previously not found variable. nid:0x79f9db75, new_entry_point:0x387a054
[19:17:24.313] |D| [load_var_exports]: Found previously not found variable. nid:0xaa0340c3, new_entry_point:0x387a0f8
[19:17:24.313] |D| [load_var_exports]: Found previously not found variable. nid:0xf9a1de92, new_entry_point:0x387a104
[19:17:24.314] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x3428094
[19:17:24.314] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x352ac64
[19:17:24.315] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x5
[19:17:24.317] |I| [start_module]: Module MonoAssembliesPSP2 (at "app0:/Media/Modules/MonoAssembliesPSP2.suprx") module_start returned 0x0
[19:17:24.319] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/SUPRXManager.suprx (ux0:/app/PCSG01048/Media/Modules/SUPRXManager.suprx), fd: 0x6
[19:17:24.375] |I| [load_self]: app0:/Media/Modules/SUPRXManager.suprx: Skipping special segment 0x6fffff01...
[19:17:24.376] |I| [load_self]: Loaded module segment 0 @ [0x01290000 - 0x012956E0 / 0x81000000] (size: 0x000056E0) of module app0:/Media/Modules/SUPRXManager.suprx
[19:17:24.376] |I| [load_self]: Loaded module segment 1 @ [0x01296000 - 0x01296044 / 0x81006000] (size: 0x00000044) of module app0:/Media/Modules/SUPRXManager.suprx
[19:17:24.377] |I| [load_self]: Linking SELF app0:/Media/Modules/SUPRXManager.suprx...
[19:17:24.377] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x1294fb8
[19:17:24.378] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1295624
[19:17:24.378] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x6
[19:17:24.381] |I| [start_module]: Module SUPRXManager (at "app0:/Media/Modules/SUPRXManager.suprx") module_start returned 0x0
[19:17:24.383] |I| [load_module]: Loading module ID: 0x55
[19:17:24.415] |I| [load_self]: sys/external/libSceJson.suprx: Skipping special segment 0x6fffff01...
[19:17:24.415] |I| [load_self]: Loaded module segment 0 @ [0x038CF000 - 0x038D5230 / 0x81000000] (size: 0x00006230) of module sys/external/libSceJson.suprx
[19:17:24.416] |I| [load_self]: Loaded module segment 1 @ [0x01297000 - 0x01297049 / 0x81007000] (size: 0x00000049) of module sys/external/libSceJson.suprx
[19:17:24.417] |I| [load_self]: Linking SELF sys/external/libSceJson.suprx...
[19:17:24.417] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x38d50a8
[19:17:24.417] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x38d4020
[19:17:24.418] |I| [load_module]: Module SceLibJson (at "sys/external/libSceJson.suprx") loaded
[19:17:24.419] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x5ed9c0a2 UNRECOGNISED at 0xf3520c
[19:17:24.425] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x422ae097 UNRECOGNISED at 0xf3511c
[19:17:24.648] |T| [log_import_call]: [LLE] TID: 67  FUNC: 0xb777bb9e UNRECOGNISED at 0xf3575c
[19:17:24.686] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[19:17:24.687] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[19:17:24.828] |I| [export_sceIoOpen]: Opening file: app0:/archive.psarc
[19:17:24.828] |T| [open_file]: sceIoOpen: Opening file app0:/archive.psarc (ux0:/app/PCSG01048/archive.psarc), fd: 0x7
[19:17:24.869] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[19:17:24.878] |I| [export_sceIoOpen]: Opening file: app0:/archive.psarc
[19:17:24.879] |T| [open_file]: sceIoOpen: Opening file app0:/archive.psarc (ux0:/app/PCSG01048/archive.psarc), fd: 0x8
[19:17:24.925] |I| [export_sceIoOpen]: Opening file: app0:/archive_patch.psarc
[19:17:24.925] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01048/archive_patch.psarc (target path: app0:/archive_patch.psarc)
[19:17:24.926] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:17:24.937] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media (ux0:/app/PCSG01048/Media), fd: 0x9
[19:17:24.944] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/globalgamemanagers of fd: 0x9
[19:17:24.966] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/globalgamemanagers.assets of fd: 0x9
[19:17:24.968] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed of fd: 0x9
[19:17:24.980] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules of fd: 0x9
[19:17:24.981] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins of fd: 0x9
[19:17:24.982] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets of fd: 0x9
[19:17:24.985] |T| [close_dir]: sceIoDclose: Closing dir fd: 0x9
[19:17:25.006] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Managed (ux0:/app/PCSG01048/Media/Managed), fd: 0xa
[19:17:25.007] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Assembly-CSharp-firstpass.dll of fd: 0xa
[19:17:25.008] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Assembly-CSharp.dll of fd: 0xa
[19:17:25.009] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mono of fd: 0xa
[19:17:25.010] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Mono.Posix.dll of fd: 0xa
[19:17:25.011] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Mono.Security.dll of fd: 0xa
[19:17:25.013] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mscorlib.dll of fd: 0xa
[19:17:25.014] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyNP.dll of fd: 0xa
[19:17:25.015] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyVitaSavedGames.dll of fd: 0xa
[19:17:25.016] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Configuration.dll of fd: 0xa
[19:17:25.017] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Core.dll of fd: 0xa
[19:17:25.017] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.dll of fd: 0xa
[19:17:25.018] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Security.dll of fd: 0xa
[19:17:25.019] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Xml.dll of fd: 0xa
[19:17:25.019] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.dll of fd: 0xa
[19:17:25.020] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.dll.mdb of fd: 0xa
[19:17:25.021] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.Networking.dll of fd: 0xa
[19:17:25.022] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.UI.dll of fd: 0xa
[19:17:25.022] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xa
[19:17:25.023] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Managed/mono (ux0:/app/PCSG01048/Media/Managed/mono), fd: 0xb
[19:17:25.024] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mono/2.0 of fd: 0xb
[19:17:25.025] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xb
[19:17:25.025] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Managed/mono/2.0 (ux0:/app/PCSG01048/Media/Managed/mono/2.0), fd: 0xc
[19:17:25.026] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mono/2.0/machine.config of fd: 0xc
[19:17:25.030] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xc
[19:17:25.031] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Modules (ux0:/app/PCSG01048/Media/Modules), fd: 0xd
[19:17:25.032] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules/mono-vita.suprx of fd: 0xd
[19:17:25.033] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules/MonoAssembliesPSP2.suprx of fd: 0xd
[19:17:25.033] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules/pthread.suprx of fd: 0xd
[19:17:25.034] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules/SUPRXManager.suprx of fd: 0xd
[19:17:25.035] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xd
[19:17:25.047] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Plugins (ux0:/app/PCSG01048/Media/Plugins), fd: 0xe
[19:17:25.054] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/CommonDialog.suprx of fd: 0xe
[19:17:25.055] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/CommonDialog.suprx.b.suprx of fd: 0xe
[19:17:25.080] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/CommonDialog_stub.a of fd: 0xe
[19:17:25.081] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/cri_ware_unity.suprx of fd: 0xe
[19:17:25.082] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/cri_ware_unity.suprx.b.suprx of fd: 0xe
[19:17:25.083] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/cri_ware_unity_stub.a of fd: 0xe
[19:17:25.084] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/LteVitaNativePlugin.suprx of fd: 0xe
[19:17:25.085] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/LteVitaNativePlugin.suprx.b.suprx of fd: 0xe
[19:17:25.086] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/LteVitaNativePlugin_stub.a of fd: 0xe
[19:17:25.087] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/MvScreenShotPlugin.suprx of fd: 0xe
[19:17:25.087] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/MvScreenShotPlugin.suprx.b.suprx of fd: 0xe
[19:17:25.088] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/MvScreenShotPlugin_stub.a of fd: 0xe
[19:17:25.091] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/SavedGames.suprx of fd: 0xe
[19:17:25.092] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/SavedGames.suprx.b.suprx of fd: 0xe
[19:17:25.092] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/SavedGames_stub.a of fd: 0xe
[19:17:25.093] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/UnityNpToolkit.suprx of fd: 0xe
[19:17:25.094] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/UnityNpToolkit.suprx.b.suprx of fd: 0xe
[19:17:25.094] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins/UnityNpToolkit_stub.a of fd: 0xe
[19:17:25.095] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xe
[19:17:25.105] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/StreamingAssets (ux0:/app/PCSG01048/Media/StreamingAssets), fd: 0xf
[19:17:25.107] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/BGM.acb of fd: 0xf
[19:17:25.107] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/BGM.awb of fd: 0xf
[19:17:25.108] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/DC.acb of fd: 0xf
[19:17:25.109] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/DC.awb of fd: 0xf
[19:17:25.110] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/EVE.acb of fd: 0xf
[19:17:25.110] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/EVE.awb of fd: 0xf
[19:17:25.111] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/HM.acb of fd: 0xf
[19:17:25.112] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/HM.awb of fd: 0xf
[19:17:25.113] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/LTE of fd: 0xf
[19:17:25.114] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/overlay.png of fd: 0xf
[19:17:25.115] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/SE.acb of fd: 0xf
[19:17:25.116] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/SE.awb of fd: 0xf
[19:17:25.116] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/SM.acb of fd: 0xf
[19:17:25.117] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/SM.awb of fd: 0xf
[19:17:25.118] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets/Sound.acf of fd: 0xf
