[17:41:37.485] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[17:43:11.492] |I| [install_pkg]: sce_sys/manual/014.png
[17:43:11.500] |I| [install_pkg]: sce_sys/manual/015.png
[17:43:11.508] |I| [install_pkg]: sce_sys/manual/016.png
[17:43:11.518] |I| [install_pkg]: sce_sys/manual/017.png
[17:43:11.529] |I| [install_pkg]: sce_sys/manual/018.png
[17:43:11.539] |I| [install_pkg]: sce_sys/manual/019.png
[17:43:11.549] |I| [install_pkg]: sce_sys/manual/02/001.png
[17:43:11.551] |I| [install_pkg]: sce_sys/manual/02/002.png
[17:43:11.553] |I| [install_pkg]: sce_sys/manual/02/003.png
[17:43:11.554] |I| [install_pkg]: sce_sys/manual/02/004.png
[17:43:11.555] |I| [install_pkg]: sce_sys/manual/02/005.png
[17:43:11.557] |I| [install_pkg]: sce_sys/manual/02/006.png
[17:43:11.558] |I| [install_pkg]: sce_sys/manual/02/007.png
[17:43:11.559] |I| [install_pkg]: sce_sys/manual/02/008.png
[17:43:11.561] |I| [install_pkg]: sce_sys/manual/02/009.png
[17:43:11.563] |I| [install_pkg]: sce_sys/manual/02/010.png
[17:43:11.564] |I| [install_pkg]: sce_sys/manual/02/011.png
[17:43:11.575] |I| [install_pkg]: sce_sys/manual/02/012.png
[17:43:11.583] |I| [install_pkg]: sce_sys/manual/02/013.png
[17:43:11.592] |I| [install_pkg]: sce_sys/manual/02/014.png
[17:43:11.601] |I| [install_pkg]: sce_sys/manual/02/015.png
[17:43:11.612] |I| [install_pkg]: sce_sys/manual/02/016.png
[17:43:11.623] |I| [install_pkg]: sce_sys/manual/02/017.png
[17:43:11.632] |I| [install_pkg]: sce_sys/manual/02/018.png
[17:43:11.642] |I| [install_pkg]: sce_sys/manual/02/019.png
[17:43:11.653] |I| [install_pkg]: sce_sys/manual/02/020.png
[17:43:11.663] |I| [install_pkg]: sce_sys/manual/02/021.png
[17:43:11.672] |I| [install_pkg]: sce_sys/manual/020.png
[17:43:11.681] |I| [install_pkg]: sce_sys/manual/021.png
[17:43:11.691] |I| [install_pkg]: sce_sys/manual/03/001.png
[17:43:11.693] |I| [install_pkg]: sce_sys/manual/03/002.png
[17:43:11.694] |I| [install_pkg]: sce_sys/manual/03/003.png
[17:43:11.696] |I| [install_pkg]: sce_sys/manual/03/004.png
[17:43:11.697] |I| [install_pkg]: sce_sys/manual/03/005.png
[17:43:11.699] |I| [install_pkg]: sce_sys/manual/03/006.png
[17:43:11.701] |I| [install_pkg]: sce_sys/manual/03/007.png
[17:43:11.702] |I| [install_pkg]: sce_sys/manual/03/008.png
[17:43:11.719] |I| [install_pkg]: sce_sys/manual/03/009.png
[17:43:11.721] |I| [install_pkg]: sce_sys/manual/03/010.png
[17:43:11.722] |I| [install_pkg]: sce_sys/manual/03/011.png
[17:43:11.732] |I| [install_pkg]: sce_sys/manual/03/012.png
[17:43:11.742] |I| [install_pkg]: sce_sys/manual/03/013.png
[17:43:11.750] |I| [install_pkg]: sce_sys/manual/03/014.png
[17:43:11.758] |I| [install_pkg]: sce_sys/manual/03/015.png
[17:43:11.769] |I| [install_pkg]: sce_sys/manual/03/016.png
[17:43:11.780] |I| [install_pkg]: sce_sys/manual/03/017.png
[17:43:11.848] |I| [install_pkg]: sce_sys/manual/03/018.png
[17:43:11.858] |I| [install_pkg]: sce_sys/manual/03/019.png
[17:43:11.869] |I| [install_pkg]: sce_sys/manual/03/020.png
[17:43:11.878] |I| [install_pkg]: sce_sys/manual/03/021.png
[17:43:11.888] |I| [install_pkg]: sce_sys/manual/04/001.png
[17:43:11.890] |I| [install_pkg]: sce_sys/manual/04/002.png
[17:43:11.892] |I| [install_pkg]: sce_sys/manual/04/003.png
[17:43:11.893] |I| [install_pkg]: sce_sys/manual/04/004.png
[17:43:11.895] |I| [install_pkg]: sce_sys/manual/04/005.png
[17:43:11.897] |I| [install_pkg]: sce_sys/manual/04/006.png
[17:43:11.898] |I| [install_pkg]: sce_sys/manual/04/007.png
[17:43:11.900] |I| [install_pkg]: sce_sys/manual/04/008.png
[17:43:11.935] |I| [install_pkg]: sce_sys/manual/04/009.png
[17:43:11.937] |I| [install_pkg]: sce_sys/manual/04/010.png
[17:43:11.939] |I| [install_pkg]: sce_sys/manual/04/011.png
[17:43:11.953] |I| [install_pkg]: sce_sys/manual/04/012.png
[17:43:11.963] |I| [install_pkg]: sce_sys/manual/04/013.png
[17:43:11.972] |I| [install_pkg]: sce_sys/manual/04/014.png
[17:43:11.980] |I| [install_pkg]: sce_sys/manual/04/015.png
[17:43:11.991] |I| [install_pkg]: sce_sys/manual/04/016.png
[17:43:12.000] |I| [install_pkg]: sce_sys/manual/04/017.png
[17:43:12.010] |I| [install_pkg]: sce_sys/manual/04/018.png
[17:43:12.042] |I| [install_pkg]: sce_sys/manual/04/019.png
[17:43:12.052] |I| [install_pkg]: sce_sys/manual/04/020.png
[17:43:12.062] |I| [install_pkg]: sce_sys/manual/04/021.png
[17:43:12.072] |I| [install_pkg]: sce_sys/manual/05/001.png
[17:43:12.073] |I| [install_pkg]: sce_sys/manual/05/002.png
[17:43:12.075] |I| [install_pkg]: sce_sys/manual/05/003.png
[17:43:12.076] |I| [install_pkg]: sce_sys/manual/05/004.png
[17:43:12.078] |I| [install_pkg]: sce_sys/manual/05/005.png
[17:43:12.080] |I| [install_pkg]: sce_sys/manual/05/006.png
[17:43:12.081] |I| [install_pkg]: sce_sys/manual/05/007.png
[17:43:12.082] |I| [install_pkg]: sce_sys/manual/05/008.png
[17:43:12.083] |I| [install_pkg]: sce_sys/manual/05/009.png
[17:43:12.085] |I| [install_pkg]: sce_sys/manual/05/010.png
[17:43:12.087] |I| [install_pkg]: sce_sys/manual/05/011.png
[17:43:12.097] |I| [install_pkg]: sce_sys/manual/05/012.png
[17:43:12.106] |I| [install_pkg]: sce_sys/manual/05/013.png
[17:43:12.115] |I| [install_pkg]: sce_sys/manual/05/014.png
[17:43:12.123] |I| [install_pkg]: sce_sys/manual/05/015.png
[17:43:12.132] |I| [install_pkg]: sce_sys/manual/05/016.png
[17:43:12.143] |I| [install_pkg]: sce_sys/manual/05/017.png
[17:43:12.154] |I| [install_pkg]: sce_sys/manual/05/018.png
[17:43:12.164] |I| [install_pkg]: sce_sys/manual/05/019.png
[17:43:12.173] |I| [install_pkg]: sce_sys/manual/05/020.png
[17:43:12.183] |I| [install_pkg]: sce_sys/manual/05/021.png
[17:43:12.193] |I| [install_pkg]: sce_sys/manual/18/001.png
[17:43:12.195] |I| [install_pkg]: sce_sys/manual/18/002.png
[17:43:12.196] |I| [install_pkg]: sce_sys/manual/18/003.png
[17:43:12.198] |I| [install_pkg]: sce_sys/manual/18/004.png
[17:43:12.199] |I| [install_pkg]: sce_sys/manual/18/005.png
[17:43:12.201] |I| [install_pkg]: sce_sys/manual/18/006.png
[17:43:12.202] |I| [install_pkg]: sce_sys/manual/18/007.png
[17:43:12.204] |I| [install_pkg]: sce_sys/manual/18/008.png
[17:43:12.206] |I| [install_pkg]: sce_sys/manual/18/009.png
[17:43:12.207] |I| [install_pkg]: sce_sys/manual/18/010.png
[17:43:12.208] |I| [install_pkg]: sce_sys/manual/18/011.png
[17:43:12.210] |I| [install_pkg]: sce_sys/manual/18/012.png
[17:43:12.220] |I| [install_pkg]: sce_sys/manual/18/013.png
[17:43:12.230] |I| [install_pkg]: sce_sys/manual/18/014.png
[17:43:12.274] |I| [install_pkg]: sce_sys/manual/18/015.png
[17:43:12.285] |I| [install_pkg]: sce_sys/manual/18/016.png
[17:43:12.295] |I| [install_pkg]: sce_sys/manual/18/017.png
[17:43:12.306] |I| [install_pkg]: sce_sys/manual/18/018.png
[17:43:12.317] |I| [install_pkg]: sce_sys/manual/18/019.png
[17:43:12.327] |I| [install_pkg]: sce_sys/manual/18/020.png
[17:43:12.336] |I| [install_pkg]: sce_sys/manual/18/021.png
[17:43:12.365] |I| [install_pkg]: sce_sys/manual/18/022.png
[17:43:12.375] |I| [install_pkg]: sce_sys/pic0.png
[17:43:12.379] |I| [install_pkg]: sce_sys/trophy/NPWR11205_00/TROPHY.TRP
[17:43:12.413] |I| [install_pkg]: sce_module
[17:43:12.414] |I| [install_pkg]: sce_module/libc.suprx
[17:43:12.417] |I| [install_pkg]: sce_module/libface.suprx
[17:43:12.419] |I| [install_pkg]: sce_module/libfios2.suprx
[17:43:12.421] |I| [install_pkg]: sce_module/libsmart.suprx
[17:43:12.437] |I| [install_pkg]: sce_module/libult.suprx
[17:43:12.439] |I| [install_pkg]: eboot.bin
[17:43:12.459] |I| [install_pkg]: data
[17:43:12.461] |I| [install_pkg]: thumbnail
[17:43:12.462] |I| [install_pkg]: data/GAME.cpk
[17:43:14.892] |I| [install_pkg]: data/MA.cpk
[17:43:15.166] |I| [install_pkg]: data/MOVIE.cpk
[17:43:19.056] |I| [install_pkg]: data/PATCH.cpk
[17:43:19.106] |I| [install_pkg]: data/SCRIPT.cpk
[17:43:19.134] |I| [install_pkg]: data/SOUND.cpk
[17:43:24.995] |I| [install_pkg]: data/SS_text.png
[17:43:24.999] |I| [install_pkg]: data/SYSTEM.cpk
[17:43:25.121] |I| [install_pkg]: data/TTM.cpk
[17:43:27.359] |I| [install_pkg]: thumbnail/icon00.png
[17:43:27.361] |I| [install_pkg]: thumbnail/icon00b.png
[17:43:27.362] |I| [install_pkg]: thumbnail/icon01.png
[17:43:27.363] |I| [install_pkg]: thumbnail/icon01b.png
[17:43:27.382] |I| [install_pkg]: thumbnail/icon02.png
[17:43:27.383] |I| [install_pkg]: thumbnail/icon02b.png
[17:43:27.389] |I| [install_pkg]: thumbnail/icon03.png
[17:43:27.390] |I| [install_pkg]: thumbnail/icon03b.png
[17:43:27.407] |I| [install_pkg]: thumbnail/icon04.png
[17:43:27.409] |I| [install_pkg]: thumbnail/icon04b.png
[17:43:27.410] |I| [install_pkg]: thumbnail/icon05.png
[17:43:27.411] |I| [install_pkg]: thumbnail/icon05b.png
[17:43:27.432] |I| [install_pkg]: thumbnail/icon06.png
[17:43:27.433] |I| [install_pkg]: thumbnail/icon06b.png
[17:43:27.435] |I| [install_pkg]: thumbnail/icon07.png
[17:43:27.436] |I| [install_pkg]: thumbnail/icon07b.png
[17:43:27.438] |I| [install_pkg]: thumbnail/icon_empty.png
[17:43:27.439] |I| [install_pkg]: sce_pfs
[17:43:27.440] |I| [install_pkg]: sce_pfs/files.db
[17:43:27.441] |I| [install_pkg]: sce_pfs/unicv.db
[17:43:27.454] |I| [install_pkg]: sce_pfs/pflist
[17:43:27.456] |I| [install_pkg]: sce_sys/package
[17:43:27.457] |I| [install_pkg]: sce_sys/package/temp.bin
[17:43:27.457] |I| [install_pkg]: sce_sys/package/digs.bin
[17:44:31.215] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\eboot.bin with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.226] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_module\libc.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.233] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_module\libface.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.248] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_module\libfios2.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.302] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_module\libsmart.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.309] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_module\libult.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.314] |I| [install_pkg]: Decrypted D:\Launchbox\Emulators\Vita3K\settings/ux0\app\PCSB00990\sce_sys\about\right.suprx with klicensee 3ed8d38bab0c54d515a38d08479985e1
[17:44:31.319] |I| [copy_license]: Success copy license file to: D:\Launchbox\Emulators\Vita3K\settings/ux0/license\PCSB00990\EP0031-PCSB00990_00-MEIQNOTIKANI0000.rif
[17:44:44.307] |I| [load_app_impl]: cpu-backend: Dynarmic
[17:44:44.308] |I| [load_app_impl]: CPU Optimisation state: true
[17:44:44.308] |I| [load_app_impl]: ngs state: true
[17:44:44.309] |I| [load_app_impl]: Resolution multiplier: 1
[17:44:44.316] |I| [load_app_impl]: 1 Controllers Connected
[17:44:44.316] |I| [load_app_impl]: Controller 0: Xbox 360 Controller
[17:44:44.317] |I| [load_app_impl]: modules mode: Automatic
[17:44:44.317] |I| [load_app_impl]: Title: MeiQ
[17:44:44.318] |I| [load_app_impl]: Serial: PCSB00990
[17:44:44.318] |I| [load_app_impl]: Version: 1.00
[17:44:44.319] |I| [load_app_impl]: Category: gd
[17:44:44.353] |I| [load_self]: app0:sce_module/libc.suprx: Skipping special segment 0x6fffff01...
[17:44:44.354] |I| [load_self]: Loaded module segment 0 @ [0x00005000 - 0x000568A4 / 0x81000000] (size: 0x000518A4) of module app0:sce_module/libc.suprx
[17:44:44.354] |I| [load_self]: Loaded module segment 1 @ [0x00057000 - 0x000598A0 / 0x81052000] (size: 0x000028A0) of module app0:sce_module/libc.suprx
[17:44:44.355] |I| [load_self]: Linking SELF app0:sce_module/libc.suprx...
[17:44:44.356] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x4c314
[17:44:44.356] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x414dc
[17:44:44.357] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[17:44:44.376] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[17:44:44.377] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[17:44:44.377] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[17:44:44.378] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[17:44:44.379] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[17:44:44.379] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[17:44:44.380] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[17:44:44.391] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[17:44:44.391] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[17:44:44.392] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[17:44:44.393] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[17:44:44.393] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[17:44:44.394] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[17:44:44.394] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[17:44:44.452] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[17:44:44.453] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[17:44:44.454] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[17:44:44.455] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[17:44:44.455] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[17:44:44.456] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[17:44:44.502] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[17:44:44.503] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[17:44:44.504] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[17:44:44.504] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[17:44:44.505] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[17:44:44.505] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[17:44:44.776] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[17:44:44.777] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x00434AE0 / 0x81000000] (size: 0x0032FAE0) of module app0:eboot.bin
[17:44:44.778] |I| [load_self]: Loaded module segment 1 @ [0x00435000 - 0x014E09F8 / 0x81330000] (size: 0x010AB9F8) of module app0:eboot.bin
[17:44:44.779] |I| [load_self]: Linking SELF app0:eboot.bin...
[17:44:44.779] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x398ae4
[17:44:44.780] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x43c380
[17:44:44.780] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x3f14a0
[17:44:44.781] |I| [load_app_impl]: Main executable EBOOT100_JP_MASTER (eboot.bin) loaded
[17:44:44.854] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[17:44:44.914] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[17:44:44.915] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[17:44:44.915] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[17:44:44.932] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[17:44:44.935] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[17:44:44.960] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[17:44:44.961] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[17:44:44.964] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[17:44:44.989] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[17:44:44.990] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[17:44:45.087] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[17:44:45.232] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[17:44:45.284] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSB00990, thread ID: 7)
[17:44:45.288] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[17:44:45.305] |I| [load_module]: Loading module ID: 0x13
[17:44:45.329] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[17:44:45.330] |I| [load_self]: Loaded module segment 0 @ [0x0B541000 - 0x0B54408C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[17:44:45.331] |I| [load_self]: Loaded module segment 1 @ [0x0B545000 - 0x0B545BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[17:44:45.331] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[17:44:45.332] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xb544074
[17:44:45.332] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xb543bd4
[17:44:45.333] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[17:44:45.333] |D| [load_module]: Running module_start of module: SceSystemGesture
[17:44:45.333] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[17:44:45.335] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x3974f4
[17:44:45.336] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[17:44:45.337] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x397524
[17:44:45.340] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[17:44:45.341] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[17:44:45.341] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[17:44:45.692] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[17:44:45.703] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[17:44:46.236] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[17:44:46.262] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[17:44:46.263] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[17:44:46.264] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[17:44:46.265] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[17:44:46.266] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[17:44:46.267] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[17:44:46.275] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[17:44:46.277] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[17:44:46.414] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB41DFE0:0:0 to 0xB422EE0:0
[17:44:46.615] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[17:44:46.617] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[17:44:46.697] |E| [logging::ret_error_impl]: sceAppUtilDrmClose returned SCE_APPUTIL_ERROR_NOT_MOUNTED (0x80100604)
[17:44:47.008] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[17:44:47.009] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSB00990/data/SYSTEM.cpk), fd: 0x3
[17:44:47.009] |I| [float_to_half_init]: AVX+F16C instruction set is not supported. Using basic f32 to f16 conversion
[17:44:47.014] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 7bf6797c29ff0a10d5a4fbdb79612e999d303ac0cbb4fddf1fb8d29de7214bf8
[17:44:47.015] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 7bf6797c29ff0a10d5a4fbdb79612e999d303ac0cbb4fddf1fb8d29de7214bf8
[17:44:47.017] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[17:44:47.018] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float1) Depth
[17:44:47.018] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[17:44:47.020] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[17:44:47.023] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader f076b24879758411de2a958448d929fe58efe071caf856544d4e4cd8ad1b92ba
[17:44:47.024] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader f076b24879758411de2a958448d929fe58efe071caf856544d4e4cd8ad1b92ba
