[20:30:05.062] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:30:14.987] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[20:30:14.987] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[20:30:15.005] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[20:30:15.006] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[20:30:15.006] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[20:30:15.007] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[20:30:15.007] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[20:30:15.008] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[20:30:15.013] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[20:30:15.014] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[20:30:15.014] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[20:30:15.015] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[20:30:15.015] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[20:30:15.016] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[20:30:15.058] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[20:30:15.058] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x001D3687 / 0x81000000] (size: 0x000CE687) of module app0:eboot.bin
[20:30:15.059] |I| [load_self]: Loaded module segment 1 @ [0x001D4000 - 0x0023A564 / 0x810CF000] (size: 0x00066564) of module app0:eboot.bin
[20:30:15.059] |I| [load_self]: Linking SELF app0:eboot.bin...
[20:30:15.059] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x196080
[20:30:15.060] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x1d9438
[20:30:15.060] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1c1cd4
[20:30:15.060] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[20:30:15.082] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[20:30:15.116] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[20:30:15.117] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[20:30:15.117] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[20:30:15.131] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[20:30:15.134] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[20:30:15.153] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[20:30:15.154] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[20:30:15.157] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[20:30:15.174] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[20:30:15.175] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[20:30:15.267] |W| [stubbed_impl]: Stubbed sceRtcGetAccumulativeTime import called. (sceRtcGetAccumulativeTime)
[20:30:15.295] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[20:30:15.353] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[20:30:15.450] |I| [load_module]: Loading module ID: 0x13
[20:30:15.452] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[20:30:15.453] |I| [load_self]: Loaded module segment 0 @ [0x019A5000 - 0x019A808C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[20:30:15.454] |I| [load_self]: Loaded module segment 1 @ [0x0164F000 - 0x0164FBF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[20:30:15.454] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[20:30:15.454] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x19a8074
[20:30:15.455] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x19a7bd4
[20:30:15.455] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[20:30:15.456] |D| [load_module]: Running module_start of module: SceSystemGesture
[20:30:15.456] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[20:30:15.457] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x1956d0
[20:30:15.458] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[20:30:15.459] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x195710
[20:30:15.513] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[20:30:15.514] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[20:30:15.576] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[20:30:15.578] |W| [unimplemented_impl]: Unimplemented sceScreenShotDisable import called.
[20:30:15.579] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[20:30:15.579] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[20:30:15.582] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x195720
[20:30:15.585] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x1956f0
[20:30:15.587] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x1956c0
[20:30:15.601] |E| [logging::ret_error_impl]: sceGxmSetVertexStream returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:30:15.602] |E| [logging::ret_error_impl]: sceGxmDraw returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:30:15.604] |E| [logging::ret_error_impl]: sceGxmSetFragmentTexture returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:30:15.605] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[20:30:15.633] |I| [export_sceIoOpen]: Opening file: app0:/Data/CORE.DAT
[20:30:15.634] |T| [open_file]: sceIoOpen: Opening file app0:/Data/CORE.DAT (ux0:/app/PCSG00787/Data/CORE.DAT), fd: 0x3
[20:30:15.665] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[20:30:15.826] |I| [export_sceIoOpen]: Opening file: app0:/Data/VOICE.IDX
[20:30:15.827] |T| [open_file]: sceIoOpen: Opening file app0:/Data/VOICE.IDX (ux0:/app/PCSG00787/Data/VOICE.IDX), fd: 0x4
[20:30:15.832] |T| [close_file]: sceIoClose: Closing file fd: 0x4
[20:30:15.867] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[20:30:15.869] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[20:30:15.870] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:30:15.871] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:30:15.871] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:30:15.873] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D84D0:0:0 to 0xD8D8300:0
[20:30:15.874] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8850:0:0 to 0xD8D8300:0
[20:30:15.874] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8BD0:0:0 to 0xD8D8300:0
[20:30:15.875] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8F50:0:0 to 0xD8D8300:0
[20:30:15.875] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D92D0:0:0 to 0xD8D8300:0
[20:30:15.876] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D9650:0:0 to 0xD8D8300:0
[20:30:15.877] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D99D0:0:0 to 0xD8D8300:0
[20:30:15.878] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D9D50:0:0 to 0xD8D8300:0
[20:30:15.878] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA0D0:0:0 to 0xD8D8300:0
[20:30:15.879] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA450:0:0 to 0xD8D8300:0
[20:30:15.879] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA7D0:0:0 to 0xD8D8300:0
[20:30:15.880] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DAB50:0:0 to 0xD8D8300:0
[20:30:15.881] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DB860:0:0 to 0xD8D8300:0
[20:30:15.882] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DBBE0:0:0 to 0xD8D8300:0
[20:30:15.882] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DBF60:0:0 to 0xD8D8300:0
[20:30:15.883] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC2E0:0:0 to 0xD8D8300:0
[20:30:15.883] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC660:0:0 to 0xD8D8300:0
[20:30:15.884] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC9E0:0:0 to 0xD8D8300:0
[20:30:15.884] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DCD60:0:0 to 0xD8D8300:0
[20:30:15.885] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD0E0:0:0 to 0xD8D8300:0
[20:30:15.886] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD460:0:0 to 0xD8D8300:0
[20:30:15.887] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD7E0:0:0 to 0xD8D8300:0
[20:30:15.887] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DDB60:0:0 to 0xD8D8300:0
[20:30:15.888] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DDEE0:0:0 to 0xD8D8300:0
[20:30:15.889] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DEBF0:0:0 to 0xD8D8300:0
[20:30:15.890] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DF0D0:0:0 to 0xD8D8300:0
[20:30:15.891] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DF5B0:0:0 to 0xD8D8300:0
[20:30:15.899] |T| [write_file]: *** TTY: prepareAudioOut2: sending output to audio port 1
[20:30:15.925] |T| [write_file]: *** TTY: audioUpdateThread running
[20:30:15.944] |I| [renderer::load_shader_generic]: Generating frag shader 0d5d32d0828bccbc9b5882678c14d7e6cd177aed19e9479e5d8a2eae35f5c3ab
[20:30:15.944] |I| [export_sceIoOpen]: Opening file: app0:/Data/DATA.PAK
[20:30:15.946] |T| [write_file]: *** TTY: started AudioDataThread
[20:30:15.947] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) clearColor
[20:30:15.947] |T| [open_file]: sceIoOpen: Opening file app0:/Data/DATA.PAK (ux0:/app/PCSG00787/Data/DATA.PAK), fd: 0x5
[20:30:15.948] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[20:30:15.989] |I| [renderer::load_shader_generic]: Generating vert shader ff7bbfb32353317fe4ba839b5bd3a54f83b1a55a1e8464b701adb827ad01e7c0
[20:30:15.991] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[20:30:15.992] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[20:30:16.031] |I| [renderer::load_shader_generic]: Generating frag shader 7cee4472f639fadc3289ca23b24864bfb883c4396fcce504e8aeea3aff812270
[20:30:16.033] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:30:16.034] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[20:30:16.385] |I| [renderer::load_shader_generic]: Generating vert shader 284e431004fe98063134de26a1c1a328fd79adfa691990f4562547897fafc840
[20:30:16.387] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[20:30:16.387] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) aColor
[20:30:16.387] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) wvp[4]
[20:30:16.388] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 8
[20:30:16.664] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR09966_00/TROPHY.TRP (ux0:/app/PCSG00787/sce_sys/trophy/NPWR09966_00/TROPHY.TRP), fd: 0x6
[20:30:16.665] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR09966_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR09966_00/TROPUSR.DAT), fd: 0x7
[20:30:16.667] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR09966_00/TROPCONF.SFM), fd: 0x8
[20:30:16.667] |T| [write_file]: install_trophy_context: Writing to fd: 0x8, size: 2246
[20:30:16.668] |T| [close_file]: install_trophy_context: Closing file fd: 0x8
[20:30:16.674] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR09966_00/TROP.SFM), fd: 0x9
[20:30:16.674] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 6044
[20:30:16.675] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[20:30:16.675] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/ICON0.PNG), fd: 0xa
[20:30:16.676] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 114784
[20:30:16.676] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[20:30:16.677] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP000.PNG), fd: 0xb
[20:30:16.678] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 131398
[20:30:16.678] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[20:30:16.679] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP001.PNG), fd: 0xc
[20:30:16.680] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 123033
[20:30:16.681] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[20:30:16.682] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP002.PNG), fd: 0xd
[20:30:16.683] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 123033
[20:30:16.683] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[20:30:16.685] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP003.PNG), fd: 0xe
[20:30:16.685] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 133243
[20:30:16.685] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[20:30:16.687] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP004.PNG), fd: 0xf
[20:30:16.687] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 135763
[20:30:16.687] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[20:30:16.689] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP005.PNG), fd: 0x10
[20:30:16.690] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 141392
[20:30:16.690] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[20:30:16.692] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP006.PNG), fd: 0x11
[20:30:16.693] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 130194
[20:30:16.693] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[20:30:16.695] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP007.PNG), fd: 0x12
[20:30:16.696] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 141422
[20:30:16.696] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[20:30:16.698] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP008.PNG), fd: 0x13
[20:30:16.698] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 129551
[20:30:16.699] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[20:30:16.702] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP009.PNG), fd: 0x14
[20:30:16.703] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 132049
[20:30:16.703] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[20:30:16.707] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP010.PNG), fd: 0x15
[20:30:16.708] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 130062
[20:30:16.708] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[20:30:16.714] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP011.PNG), fd: 0x16
[20:30:16.716] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 116773
[20:30:16.718] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[20:30:16.720] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP012.PNG), fd: 0x17
[20:30:16.721] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 124467
[20:30:16.721] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[20:30:16.725] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP013.PNG), fd: 0x18
[20:30:16.726] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 130524
[20:30:16.727] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[20:30:16.729] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP014.PNG), fd: 0x19
[20:30:16.729] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 136832
[20:30:16.730] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[20:30:16.733] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP015.PNG), fd: 0x1a
[20:30:16.734] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 130705
[20:30:16.734] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[20:30:16.736] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP016.PNG), fd: 0x1b
[20:30:16.737] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 127700
[20:30:16.737] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[20:30:16.739] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP017.PNG), fd: 0x1c
[20:30:16.739] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 137768
[20:30:16.740] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[20:30:16.742] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP018.PNG), fd: 0x1d
[20:30:16.742] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 117566
[20:30:16.742] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[20:30:16.746] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP019.PNG), fd: 0x1e
[20:30:16.746] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 122028
[20:30:16.747] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[20:30:16.749] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP020.PNG), fd: 0x1f
[20:30:16.749] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 122028
[20:30:16.750] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[20:30:16.751] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP021.PNG), fd: 0x20
[20:30:16.752] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 122028
[20:30:16.752] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[20:30:16.756] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP022.PNG), fd: 0x21
[20:30:16.756] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 122028
