[14:55:03.428] |I| [config::init_config]: backend-renderer: Vulkan
[14:56:52.712] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x52d05c
[14:56:52.712] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x5dba48
[14:56:52.712] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x5a216c
[14:56:52.713] |I| [load_app_impl]: Main executable doodle_kingdom (eboot.bin) loaded
[14:56:52.729] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[14:56:52.777] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[14:56:52.777] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[14:56:52.778] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[14:56:52.785] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[14:56:52.788] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x58001
[14:56:52.802] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[14:56:52.802] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[14:56:52.805] |D| [run_app]: Running module_start of library: SceUlt at address 0x8d769
[14:56:52.819] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[14:56:52.819] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[14:56:53.004] |W| [stubbed_impl]: Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[14:56:53.009] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1351116 kb; CDRAM: 1351116 kb; Physical LPDDR2: 1351116 kb;
[14:56:53.012] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1351064 kb; CDRAM: 1351064 kb; Physical LPDDR2: 1351064 kb;
[14:56:53.012] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1351064 kb; CDRAM: 1351064 kb; Physical LPDDR2: 1351064 kb;
[14:56:53.014] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1350368 kb; CDRAM: 1350368 kb; Physical LPDDR2: 1350368 kb;
[14:56:53.015] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1350368 kb; CDRAM: 1350368 kb; Physical LPDDR2: 1350368 kb;
[14:56:53.016] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1350188 kb; CDRAM: 1350188 kb; Physical LPDDR2: 1350188 kb;
[14:56:53.017] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[14:56:53.041] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1350172 kb; CDRAM: 1350172 kb; Physical LPDDR2: 1350172 kb;
[14:56:53.044] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1349344 kb; CDRAM: 1349344 kb; Physical LPDDR2: 1349344 kb;
[14:56:53.045] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1349340 kb; CDRAM: 1349340 kb; Physical LPDDR2: 1349340 kb;
[14:56:53.047] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1348512 kb; CDRAM: 1348512 kb; Physical LPDDR2: 1348512 kb;
[14:56:53.048] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1348512 kb; CDRAM: 1348512 kb; Physical LPDDR2: 1348512 kb;
[14:56:53.049] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347824 kb; CDRAM: 1347824 kb; Physical LPDDR2: 1347824 kb;
[14:56:53.050] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347824 kb; CDRAM: 1347824 kb; Physical LPDDR2: 1347824 kb;
[14:56:53.052] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347800 kb; CDRAM: 1347800 kb; Physical LPDDR2: 1347800 kb;
[14:56:53.053] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[14:56:53.054] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347748 kb; CDRAM: 1347748 kb; Physical LPDDR2: 1347748 kb;
[14:56:53.055] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347740 kb; CDRAM: 1347740 kb; Physical LPDDR2: 1347740 kb;
[14:56:53.056] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347740 kb; CDRAM: 1347740 kb; Physical LPDDR2: 1347740 kb;
[14:56:53.057] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347732 kb; CDRAM: 1347732 kb; Physical LPDDR2: 1347732 kb;
[14:56:53.058] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347732 kb; CDRAM: 1347732 kb; Physical LPDDR2: 1347732 kb;
[14:56:53.061] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347568 kb; CDRAM: 1347568 kb; Physical LPDDR2: 1347568 kb;
[14:56:53.061] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347568 kb; CDRAM: 1347568 kb; Physical LPDDR2: 1347568 kb;
[14:56:53.062] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347548 kb; CDRAM: 1347548 kb; Physical LPDDR2: 1347548 kb;
[14:56:53.087] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[14:56:53.087] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[14:56:53.170] |I| [export_sceIoOpen]: Opening file: app0:/data.psarc
[14:56:53.177] |T| [open_file]: sceIoOpen: Opening file app0:/data.psarc (ux0:/app/PCSB00556/data.psarc), fd: 0x3
[14:56:53.195] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[14:56:53.202] |I| [export_sceIoOpen]: Opening file: app0:/data.psarc
[14:56:53.202] |T| [open_file]: sceIoOpen: Opening file app0:/data.psarc (ux0:/app/PCSB00556/data.psarc), fd: 0x4
[14:56:53.236] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[14:56:53.237] |T| [write_file]: *** TTY: ...sceNgsSystemInit() OK
[14:56:53.238] |T| [write_file]: *** TTY: prepareAudioOut: sending output to audio port 1
[14:56:53.253] |T| [write_file]: *** TTY: startAudioUpdateThread: started AudioUpdateThread
[14:56:53.255] |T| [write_file]: *** TTY: _AudioOutputThread running
[14:56:53.255] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/cross_button.png
[14:56:53.284] |T| [write_file]: *** TTY: texutre id: 1
[14:56:53.286] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347344 kb; CDRAM: 1347344 kb; Physical LPDDR2: 1347344 kb;
[14:56:53.288] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347240 kb; CDRAM: 1347240 kb; Physical LPDDR2: 1347240 kb;
[14:56:53.289] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/square_button.png
[14:56:53.289] |T| [write_file]: *** TTY: texutre id: 2
[14:56:53.290] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347240 kb; CDRAM: 1347240 kb; Physical LPDDR2: 1347240 kb;
[14:56:53.291] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347140 kb; CDRAM: 1347140 kb; Physical LPDDR2: 1347140 kb;
[14:56:53.292] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/triangle_button.png
[14:56:53.293] |T| [write_file]: *** TTY: texutre id: 3
[14:56:53.293] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347140 kb; CDRAM: 1347140 kb; Physical LPDDR2: 1347140 kb;
[14:56:53.294] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1347036 kb; CDRAM: 1347036 kb; Physical LPDDR2: 1347036 kb;
[14:56:53.295] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/circle_button.png
[14:56:53.296] |T| [write_file]: *** TTY: texutre id: 4
[14:56:53.296] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1347036 kb; CDRAM: 1347036 kb; Physical LPDDR2: 1347036 kb;
[14:56:53.297] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346932 kb; CDRAM: 1346932 kb; Physical LPDDR2: 1346932 kb;
[14:56:53.298] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/r_button.png
[14:56:53.299] |T| [write_file]: *** TTY: texutre id: 5
[14:56:53.300] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346932 kb; CDRAM: 1346932 kb; Physical LPDDR2: 1346932 kb;
[14:56:53.301] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346832 kb; CDRAM: 1346832 kb; Physical LPDDR2: 1346832 kb;
[14:56:53.301] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/l_button.png
[14:56:53.302] |T| [write_file]: *** TTY: texutre id: 6
[14:56:53.302] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346832 kb; CDRAM: 1346832 kb; Physical LPDDR2: 1346832 kb;
[14:56:53.304] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346728 kb; CDRAM: 1346728 kb; Physical LPDDR2: 1346728 kb;
[14:56:53.304] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/start_button.png
[14:56:53.305] |T| [write_file]: *** TTY: texutre id: 7
[14:56:53.306] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346728 kb; CDRAM: 1346728 kb; Physical LPDDR2: 1346728 kb;
[14:56:53.307] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346624 kb; CDRAM: 1346624 kb; Physical LPDDR2: 1346624 kb;
[14:56:53.308] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/stick.png
[14:56:53.309] |T| [write_file]: *** TTY: texutre id: 8
[14:56:53.309] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346624 kb; CDRAM: 1346624 kb; Physical LPDDR2: 1346624 kb;
[14:56:53.311] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346524 kb; CDRAM: 1346524 kb; Physical LPDDR2: 1346524 kb;
[14:56:53.311] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/d_pad.png
[14:56:53.312] |T| [write_file]: *** TTY: texutre id: 9
[14:56:53.312] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346524 kb; CDRAM: 1346524 kb; Physical LPDDR2: 1346524 kb;
[14:56:53.314] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346420 kb; CDRAM: 1346420 kb; Physical LPDDR2: 1346420 kb;
[14:56:53.314] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/cursor.png
[14:56:53.316] |T| [write_file]: *** TTY: texutre id: 10
[14:56:53.317] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346420 kb; CDRAM: 1346420 kb; Physical LPDDR2: 1346420 kb;
[14:56:53.318] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346316 kb; CDRAM: 1346316 kb; Physical LPDDR2: 1346316 kb;
[14:56:53.318] |T| [write_file]: *** TTY: LOAD IMG /data/PS Buttons/up_board_2.png
[14:56:53.322] |T| [write_file]: *** TTY: texutre id: 11
[14:56:53.323] |T| [write_file]: *** TTY: graphicsAlloc BEFORE Main LPDDR2: 1346316 kb; CDRAM: 1346316 kb; Physical LPDDR2: 1346316 kb;
[14:56:53.324] |T| [write_file]: *** TTY: graphicsAlloc AFTER Main LPDDR2: 1346216 kb; CDRAM: 1346216 kb; Physical LPDDR2: 1346216 kb;
[14:56:53.333] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR06398_00/TROPHY.TRP (ux0:/app/PCSB00556/sce_sys/trophy/NPWR06398_00/TROPHY.TRP), fd: 0x5
[14:56:53.333] |E| [open_file]: Missing file at C:/vita/ux0/user/00/trophy/data/NPWR06398_00/TROPUSR.DAT (target path: ux0:/user/00/trophy/data/NPWR06398_00/TROPUSR.DAT)
[14:56:53.334] |W| [io_error_impl]: open_file (create_trophy_context) returned 0x80010002
[14:56:53.335] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROPCONF.SFM), fd: 0x6
[14:56:53.335] |T| [write_file]: install_trophy_context: Writing to fd: 0x6, size: 1177
[14:56:53.335] |T| [close_file]: install_trophy_context: Closing file fd: 0x6
[14:56:53.336] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP.SFM), fd: 0x7
[14:56:53.337] |T| [write_file]: install_trophy_context: Writing to fd: 0x7, size: 2335
[14:56:53.337] |T| [close_file]: install_trophy_context: Closing file fd: 0x7
[14:56:53.339] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_00.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_00.SFM), fd: 0x8
[14:56:53.339] |T| [write_file]: install_trophy_context: Writing to fd: 0x8, size: 2697
[14:56:53.339] |T| [close_file]: install_trophy_context: Closing file fd: 0x8
[14:56:53.340] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_02.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_02.SFM), fd: 0x9
[14:56:53.341] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 2436
[14:56:53.341] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[14:56:53.342] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_03.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_03.SFM), fd: 0xa
[14:56:53.342] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 2424
[14:56:53.342] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[14:56:53.343] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_04.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_04.SFM), fd: 0xb
[14:56:53.344] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 2423
[14:56:53.344] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[14:56:53.345] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_05.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_05.SFM), fd: 0xc
[14:56:53.345] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 2438
[14:56:53.346] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[14:56:53.347] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_06.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_06.SFM), fd: 0xd
[14:56:53.347] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 2360
[14:56:53.348] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[14:56:53.348] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_07.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_07.SFM), fd: 0xe
[14:56:53.349] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 2406
[14:56:53.349] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[14:56:53.350] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_08.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_08.SFM), fd: 0xf
[14:56:53.350] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 3077
[14:56:53.351] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[14:56:53.352] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_09.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_09.SFM), fd: 0x10
[14:56:53.352] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 2516
[14:56:53.354] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[14:56:53.355] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_11.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_11.SFM), fd: 0x11
[14:56:53.356] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 2393
[14:56:53.356] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[14:56:53.357] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_13.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_13.SFM), fd: 0x12
[14:56:53.357] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 2359
[14:56:53.357] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[14:56:53.358] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/TROP_16.SFM (ux0:/user/00/trophy/conf/NPWR06398_00/TROP_16.SFM), fd: 0x13
[14:56:53.359] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 2430
[14:56:53.359] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[14:56:53.360] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0.PNG), fd: 0x14
[14:56:53.360] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 113082
[14:56:53.361] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[14:56:53.362] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_00.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_00.PNG), fd: 0x15
[14:56:53.362] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 113082
[14:56:53.362] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[14:56:53.363] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_02.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_02.PNG), fd: 0x16
[14:56:53.364] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 113082
[14:56:53.364] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[14:56:53.365] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_03.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_03.PNG), fd: 0x17
[14:56:53.365] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 113082
[14:56:53.366] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[14:56:53.366] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_04.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_04.PNG), fd: 0x18
[14:56:53.367] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 113082
[14:56:53.367] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[14:56:53.368] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_05.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_05.PNG), fd: 0x19
[14:56:53.371] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 113082
[14:56:53.371] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[14:56:53.371] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_06.PNG (ux0:/user/00/trophy/conf/NPWR06398_00/ICON0_06.PNG), fd: 0x1a
[14:56:53.372] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 113082
[14:56:53.372] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
