[20:19:45.432] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:21:35.453] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[20:21:35.454] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG01139/data/GAME.cpk), fd: 0x8
[20:21:35.560] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[20:21:35.561] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG01139/data/MOVIE.cpk), fd: 0x9
[20:21:35.562] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[20:21:35.574] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[20:21:35.574] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG01139/data/MOVIE.cpk), fd: 0xa
[20:21:35.607] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[20:21:35.608] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG01139/data/SOUND.cpk), fd: 0xb
[20:21:35.611] |T| [close_file]: sceIoClose: Closing file fd: 0xb
[20:21:35.623] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[20:21:35.624] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG01139/data/SOUND.cpk), fd: 0xc
[20:21:35.656] |I| [export_sceIoOpen]: Opening file: app0:/data/VOICE01.cpk
[20:21:35.657] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01139/data/VOICE01.cpk (target path: app0:/data/VOICE01.cpk)
[20:21:35.657] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[20:21:35.664] |I| [export_sceIoOpen]: Opening file: app0:/data/VOICE01.cpk
[20:21:35.664] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01139/data/VOICE01.cpk (target path: app0:/data/VOICE01.cpk)
[20:21:35.664] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[20:21:36.991] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR14163_00/TROPHY.TRP (ux0:/app/PCSG01139/sce_sys/trophy/NPWR14163_00/TROPHY.TRP), fd: 0xd
[20:21:36.992] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR14163_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR14163_00/TROPUSR.DAT), fd: 0xe
[20:21:36.993] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR14163_00/TROPCONF.SFM), fd: 0xf
[20:21:36.993] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 2462
[20:21:36.993] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[20:21:36.994] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR14163_00/TROP.SFM), fd: 0x10
[20:21:36.995] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 6587
[20:21:36.995] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[20:21:36.996] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/ICON0.PNG), fd: 0x11
[20:21:36.997] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 93356
[20:21:36.997] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[20:21:36.999] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP000.PNG), fd: 0x12
[20:21:36.999] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 79397
[20:21:36.999] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[20:21:37.008] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP001.PNG), fd: 0x13
[20:21:37.008] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 90487
[20:21:37.008] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[20:21:37.010] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP002.PNG), fd: 0x14
[20:21:37.010] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 89946
[20:21:37.011] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[20:21:37.012] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP003.PNG), fd: 0x15
[20:21:37.012] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 94669
[20:21:37.013] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[20:21:37.014] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP004.PNG), fd: 0x16
[20:21:37.015] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 100251
[20:21:37.015] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[20:21:37.016] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP005.PNG), fd: 0x17
[20:21:37.016] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 104671
[20:21:37.017] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[20:21:37.018] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP006.PNG), fd: 0x18
[20:21:37.018] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 101152
[20:21:37.018] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[20:21:37.020] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP007.PNG), fd: 0x19
[20:21:37.021] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 101053
[20:21:37.022] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[20:21:37.024] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP008.PNG), fd: 0x1a
[20:21:37.024] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 101335
[20:21:37.024] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[20:21:37.026] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP009.PNG), fd: 0x1b
[20:21:37.027] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 101537
[20:21:37.027] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[20:21:37.028] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP010.PNG), fd: 0x1c
[20:21:37.029] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 102592
[20:21:37.029] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[20:21:37.030] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP011.PNG), fd: 0x1d
[20:21:37.031] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 106473
[20:21:37.031] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[20:21:37.033] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP012.PNG), fd: 0x1e
[20:21:37.034] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 92358
[20:21:37.034] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[20:21:37.036] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP013.PNG), fd: 0x1f
[20:21:37.036] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 98318
[20:21:37.036] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[20:21:37.039] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP014.PNG), fd: 0x20
[20:21:37.040] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 92900
[20:21:37.041] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[20:21:37.042] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP015.PNG), fd: 0x21
[20:21:37.042] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 96279
[20:21:37.043] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[20:21:37.046] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP016.PNG), fd: 0x22
[20:21:37.047] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 95670
[20:21:37.047] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[20:21:37.048] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP017.PNG), fd: 0x23
[20:21:37.049] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 98975
[20:21:37.049] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[20:21:37.050] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP018.PNG), fd: 0x24
[20:21:37.051] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 105424
[20:21:37.051] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[20:21:37.052] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP019.PNG), fd: 0x25
[20:21:37.053] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 93295
[20:21:37.053] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[20:21:37.056] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP020.PNG), fd: 0x26
[20:21:37.057] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 96828
[20:21:37.057] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
[20:21:37.059] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP021.PNG), fd: 0x27
[20:21:37.059] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 106652
[20:21:37.059] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[20:21:37.061] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP022.PNG), fd: 0x28
[20:21:37.061] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 104582
[20:21:37.062] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[20:21:37.063] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14163_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR14163_00/TROP023.PNG), fd: 0x29
