[15:58:06.301] |I| [load_app_impl]: cpu-backend: Dynarmic
[15:58:06.789] |I| [load_app_impl]: Main executable bwin (eboot.bin) loaded
[15:58:06.808] |I| [renderer::gl::compile_shader]: frag shader compiled: 9a2042562994490e2cb54fbde16403cf657fb0cafa8638248242a2a3a0eb3eb3
[15:58:06.846] |I| [renderer::gl::compile_shader]: vert shader compiled: b2b2e4aad53ecdffc7c9cb6a56905248127ed04a526c3b6b3c2d18d1ebc8d682
[15:58:06.955] |I| [renderer::gl::pre_compile_program]: Program Compiled 1/1
[15:58:06.996] |D| [run_app]: Running module_start of library: SceLibc at address 0x7871
[15:58:07.045] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[15:58:07.046] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[15:58:07.048] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[15:58:07.084] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[15:58:07.097] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5E001
[15:58:07.136] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[15:58:07.141] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[15:58:07.142] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[15:58:07.158] |D| [run_app]: Running module_start of library: SceUlt at address 0x94771
[15:58:07.197] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[15:58:07.198] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[15:58:07.390] |T| [log_import_call]: [LLE] TID: 8   FUNC: 0xEE681E1D sceFiosFHOpenWithModeSync at 0x434C0
[15:58:07.397] |I| [export_sceIoOpen]: Opening file: app0:config.cfg
[15:58:07.399] |E| [open_file]: Missing file at D:/GAMESANDEMULATORS/vita3k/storage/ux0/app/PCSE00840/config.cfg (target path: app0:config.cfg)
[15:58:07.402] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:58:07.500] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[15:58:07.578] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[15:58:07.630] |E| [call_import]: Import function for NID 0xE340C006 not found (thread name: PCSE00840, thread ID: 8)
[15:58:07.635] |I| [export_sceIoOpen]: Opening file: app0:image/load.idb
[15:58:07.648] |T| [open_file]: sceIoOpen: Opening file app0:image/load.idb (ux0:/app/PCSE00840/image/load.idb), fd: 0x3
[15:58:07.667] |T| [log_import_call]: [LLE] TID: 8   FUNC: 0xA75F3C4A sceFiosFHSeek at 0x43460
[15:58:07.669] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_CUR
[15:58:07.683] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_SET
[15:58:07.686] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_CUR
[15:58:07.698] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_END
[15:58:07.701] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_CUR
[15:58:07.713] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_SET
[15:58:07.760] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x3, offset: 0x0, whence: SCE_SEEK_SET
[15:58:07.875] |T| [log_import_call]: [LLE] TID: 8   FUNC: 0xB309E327 sceFiosIsValidHandle at 0x43480
[15:58:07.881] |T| [log_import_call]: [LLE] TID: 8   FUNC: 0x76945919 sceFiosFHReadSync at 0x43440
[15:58:07.913] |T| [read_file]: sceIoRead: Reading 62523 bytes of fd 0x3
[15:58:07.918] |T| [log_import_call]: [LLE] TID: 8   FUNC: 0x45182328 sceFiosFHCloseSync at 0x43420
[15:58:07.919] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[15:58:08.098] |W| [stubbed_impl]: Stubbed sceNetCtlInit import called. (Stub)
[15:58:08.101] |W| [unimplemented_impl]: Unimplemented sceSslInit import called.
[15:58:08.103] |W| [stubbed_impl]: Stubbed sceHttpInit import called. (Fail when called)
[15:58:08.113] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR09628_00/TROPHY.TRP (ux0:/app/PCSE00840/sce_sys/trophy/NPWR09628_00/TROPHY.TRP), fd: 0x4
[15:58:08.119] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR09628_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR09628_00/TROPUSR.DAT), fd: 0x5
[15:58:08.130] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x4
[15:58:08.133] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x10, whence: SCE_SEEK_SET
[15:58:08.134] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x4
[15:58:08.137] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x4
[15:58:08.141] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x40, whence: SCE_SEEK_SET
[15:58:08.142] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.144] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.161] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.180] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.184] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.186] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.188] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.191] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.198] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x60, whence: SCE_SEEK_SET
[15:58:08.198] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.199] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.199] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x80, whence: SCE_SEEK_SET
[15:58:08.199] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.199] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.199] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.199] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.200] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0xA0, whence: SCE_SEEK_SET
[15:58:08.201] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.201] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.201] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0xC0, whence: SCE_SEEK_SET
[15:58:08.201] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.201] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.202] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.203] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.203] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.203] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.203] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.203] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0xE0, whence: SCE_SEEK_SET
[15:58:08.209] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.211] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.212] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x100, whence: SCE_SEEK_SET
[15:58:08.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.214] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.214] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.214] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x120, whence: SCE_SEEK_SET
[15:58:08.214] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.215] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.215] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x140, whence: SCE_SEEK_SET
[15:58:08.215] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.215] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.215] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.217] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.217] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.217] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.217] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x160, whence: SCE_SEEK_SET
[15:58:08.217] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.217] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.218] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x180, whence: SCE_SEEK_SET
[15:58:08.218] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.218] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.218] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.218] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.220] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.220] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.220] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.220] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x1A0, whence: SCE_SEEK_SET
[15:58:08.220] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.220] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.221] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x1C0, whence: SCE_SEEK_SET
[15:58:08.227] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.227] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.227] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.229] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.229] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.229] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.230] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.235] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.237] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.240] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.241] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.244] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.247] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x1E0, whence: SCE_SEEK_SET
[15:58:08.250] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.252] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.262] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x200, whence: SCE_SEEK_SET
[15:58:08.264] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.266] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.278] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.278] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.286] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.296] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.297] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.301] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.312] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.316] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.318] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.320] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.342] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x220, whence: SCE_SEEK_SET
[15:58:08.344] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.346] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.348] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x240, whence: SCE_SEEK_SET
[15:58:08.350] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.352] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.359] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.359] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.365] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.368] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.380] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.382] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.385] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.387] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.397] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x260, whence: SCE_SEEK_SET
[15:58:08.398] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.400] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.419] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x280, whence: SCE_SEEK_SET
[15:58:08.420] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.430] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.433] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.435] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.437] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.448] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.449] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.451] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.453] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.461] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.463] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.465] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.468] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x2A0, whence: SCE_SEEK_SET
[15:58:08.470] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.473] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.475] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x2C0, whence: SCE_SEEK_SET
[15:58:08.476] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.486] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.492] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.495] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.498] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.500] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.502] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.511] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.513] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.516] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.518] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.520] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.529] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x2E0, whence: SCE_SEEK_SET
[15:58:08.532] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.534] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x4
[15:58:08.536] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x4, offset: 0x300, whence: SCE_SEEK_SET
[15:58:08.540] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.542] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.548] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.552] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.553] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.559] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.563] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.565] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.566] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
[15:58:08.570] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x4
