[12:40:49.863] |I| [config::init_config]: backend-renderer: Vulkan
[12:41:00.427] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[12:41:00.768] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6FFFFF01...
[12:41:00.769] |I| [load_self]: Loaded module segment 0 @ [0x00106000 - 0x007AE270 / 0x81000000] (size: 0x006A8270) of module app0:eboot.bin
[12:41:00.774] |I| [load_self]: Loaded module segment 1 @ [0x007AF000 - 0x009D0D40 / 0x816A9000] (size: 0x00221D40) of module app0:eboot.bin
[12:41:00.776] |I| [load_self]: Linking SELF app0:eboot.bin...
[12:41:00.777] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x6EC8E4
[12:41:00.777] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x7B70CC
[12:41:00.778] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x7516B4
[12:41:00.779] |I| [load_app_impl]: Main executable MordredPSP2Package (eboot.bin) loaded
[12:41:00.815] |D| [run_app]: Running module_start of library: SceLibc at address 0x4871
[12:41:00.846] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[12:41:00.847] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[12:41:00.848] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[12:41:00.865] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[12:41:00.873] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5B001
[12:41:00.900] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[12:41:00.901] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[12:41:00.909] |D| [run_app]: Running module_start of library: SceUlt at address 0x91771
[12:41:00.935] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[12:41:00.936] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[12:41:01.437] |I| [load_module]: Loading module ID: 0x13
[12:41:01.441] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6FFFFF01...
[12:41:01.445] |I| [load_self]: Loaded module segment 0 @ [0x00A13000 - 0x00A1608C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[12:41:01.446] |I| [load_self]: Loaded module segment 1 @ [0x00A17000 - 0x00A17BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[12:41:01.447] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[12:41:01.448] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA16074
[12:41:01.448] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA15BD4
[12:41:01.449] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[12:41:01.452] |D| [load_module]: Running module_start of module: SceSystemGesture
[12:41:01.453] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[12:41:01.457] |I| [load_module]: Loading module ID: 0x4C
[12:41:01.471] |I| [load_self]: sys/external/libsceavplayer.suprx: Skipping special segment 0x6FFFFF01...
[12:41:01.472] |I| [load_self]: Loaded module segment 0 @ [0x00A2B000 - 0x00A3F9FC / 0x81000000] (size: 0x000149FC) of module sys/external/libsceavplayer.suprx
[12:41:01.483] |I| [load_self]: Loaded module segment 1 @ [0x00A40000 - 0x00A4006C / 0x81015000] (size: 0x0000006C) of module sys/external/libsceavplayer.suprx
[12:41:01.488] |I| [load_self]: Linking SELF sys/external/libsceavplayer.suprx...
[12:41:01.490] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA3CD40
[12:41:01.493] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA3B548
[12:41:01.494] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") loaded
[12:41:01.495] |D| [load_module]: Running module_start of module: SceAvPlayer
[12:41:01.495] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") module_start returned 0x0
[12:41:01.503] |I| [load_self]: sys/external/libscemp4.suprx: Skipping special segment 0x6FFFFF01...
[12:41:01.504] |I| [load_self]: Loaded module segment 0 @ [0x00A41000 - 0x00A50D20 / 0x81000000] (size: 0x0000FD20) of module sys/external/libscemp4.suprx
[12:41:01.508] |I| [load_self]: Loaded module segment 1 @ [0x00A51000 - 0x00A51028 / 0x81010000] (size: 0x00000028) of module sys/external/libscemp4.suprx
[12:41:01.510] |I| [load_self]: Linking SELF sys/external/libscemp4.suprx...
[12:41:01.511] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA509D0
[12:41:01.512] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA4F8C4
[12:41:01.513] |I| [load_module]: Module SceMp4 (at "sys/external/libscemp4.suprx") loaded
[12:41:01.566] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[12:41:01.729] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[12:41:01.771] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[12:41:02.912] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[12:41:03.017] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078A08B sceSystemGestureInitializePrimitiveTouchRecognizer at 0x6EC278
[12:41:03.019] |W| [unimplemented_impl]: Unimplemented sceTouchGetPixelDensity2 import called.
[12:41:03.023] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xC3367370 sceSystemGestureCreateTouchRecognizer at 0x6EC2B8
[12:41:03.024] |E| [call_import]: Import function for NID 0xE340C0A1 not found (thread name: PCSB01163, thread ID: 7)
[12:41:03.027] |W| [unimplemented_impl]: Unimplemented sceMotionSetDeadband import called.
[12:41:03.029] |W| [unimplemented_impl]: Unimplemented sceMotionSetTiltCorrection import called.
[12:41:03.031] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[12:41:03.032] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[12:41:03.077] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[12:41:03.078] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[12:41:03.251] |I| [export_sceIoOpen]: Opening file: app0:/Media.psarc
[12:41:03.252] |T| [open_file]: sceIoOpen: Opening file app0:/Media.psarc (ux0:/app/PCSB01163/Media.psarc), fd: 0x3
[12:41:03.289] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[12:41:03.318] |I| [export_sceIoOpen]: Opening file: app0:/Media.psarc
[12:41:03.320] |T| [open_file]: sceIoOpen: Opening file app0:/Media.psarc (ux0:/app/PCSB01163/Media.psarc), fd: 0x4
[12:41:03.687] |I| [export_sceIoOpen]: Opening file: app0:/Media/Database/pld_a_exp.bin
[12:41:03.688] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Database/pld_a_exp.bin (target path: app0:/Media/Database/pld_a_exp.bin)
[12:41:03.690] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.732] |I| [export_sceIoOpen]: Opening file: app0:/Media/Database/weapon.bin
[12:41:03.733] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Database/weapon.bin (target path: app0:/Media/Database/weapon.bin)
[12:41:03.735] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.740] |I| [export_sceIoOpen]: Opening file: app0:/Media/Database/b_weapon.bin
[12:41:03.740] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Database/b_weapon.bin (target path: app0:/Media/Database/b_weapon.bin)
[12:41:03.742] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.745] |I| [export_sceIoOpen]: Opening file: app0:/Media/Database/armor.bin
[12:41:03.746] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Database/armor.bin (target path: app0:/Media/Database/armor.bin)
[12:41:03.747] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.750] |I| [export_sceIoOpen]: Opening file: app0:/Media/Database/magic.bin
[12:41:03.751] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Database/magic.bin (target path: app0:/Media/Database/magic.bin)
[12:41:03.757] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.792] |T| [write_file]: *** TTY: Adding class 'TCutScene' to namespace after initialization
[12:41:03.797] |T| [write_file]: *** TTY: Adding class 'TPlayer' to namespace after initialization
[12:41:03.805] |T| [write_file]: *** TTY: Async loading cluster UI/common
[12:41:03.846] |I| [export_sceIoOpen]: Opening file: app0:/Media/Audio/vita/sead.vita.config
[12:41:03.847] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/Audio/vita/sead.vita.config (target path: app0:/Media/Audio/vita/sead.vita.config)
[12:41:03.852] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:03.907] |I| [export_sceIoOpen]: Opening file: app0:/Media/GXM/UI/common.phyre
[12:41:03.908] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/GXM/UI/common.phyre (target path: app0:/Media/GXM/UI/common.phyre)
[12:41:03.912] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:04.088] |T| [write_file]: *** TTY: FIND FOR CONTENT ID : PSVDLCJP00000001
[12:41:04.095] |T| [write_file]: *** TTY: sceAppUtilDrmOpen : [-2147418110] [80010002]
[12:41:04.096] |T| [write_file]: *** TTY: FIND FOR CONTENT ID : PSVDLCJP00000002
[12:41:04.097] |T| [write_file]: *** TTY: sceAppUtilDrmOpen : [-2147418110] [80010002]
[12:41:04.098] |T| [write_file]: *** TTY: FIND FOR CONTENT ID : PSVDLCJP00000003
[12:41:04.099] |T| [write_file]: *** TTY: sceAppUtilDrmOpen : [-2147418110] [80010002]
[12:41:04.100] |T| [write_file]: *** TTY: FIND FOR CONTENT ID : PSVDLCJP00000004
[12:41:04.102] |T| [write_file]: *** TTY: sceAppUtilDrmOpen : [-2147418110] [80010002]
[12:41:04.102] |T| [write_file]: *** TTY: FIND FOR CONTENT ID : PSVDLCJP00000005
[12:41:04.104] |T| [write_file]: *** TTY: sceAppUtilDrmOpen : [-2147418110] [80010002]
[12:41:04.114] |T| [write_file]: *** TTY: Load Language 1
[12:41:04.119] |I| [export_sceIoOpen]: Opening file: app0:/Media/script_resource/systxt_en.bin
[12:41:04.120] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/script_resource/systxt_en.bin (target path: app0:/Media/script_resource/systxt_en.bin)
[12:41:04.128] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:04.142] |I| [export_sceIoOpen]: Opening file: app0:/Media/script_resource/scrtxt_en.bin
[12:41:04.143] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/app/PCSB01163/Media/script_resource/scrtxt_en.bin (target path: app0:/Media/script_resource/scrtxt_en.bin)
[12:41:04.147] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:04.163] |I| [export_sceIoOpen]: Opening file: savedata0:setting.sav
[12:41:04.164] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/user/00/savedata/PCSB01163/setting.sav (target path: savedata0:setting.sav)
[12:41:04.172] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[12:41:04.176] |T| [write_file]: *** TTY: ERROR: sceIoOpen(savedata0:setting.sav) = 80010002
[12:41:04.178] |T| [write_file]: *** TTY: LoadSetting Failed
[12:41:04.189] |T| [write_file]: *** TTY: sceNetInit() Success (0)
[12:41:04.192] |W| [stubbed_impl]: Stubbed sceNetCtlInit import called. (Stub)
[12:41:04.193] |T| [write_file]: *** TTY: sceNetCtlInit() Success (0)
[12:41:04.197] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR14554_00/TROPHY.TRP (ux0:/app/PCSB01163/sce_sys/trophy/NPWR14554_00/TROPHY.TRP), fd: 0x5
[12:41:04.204] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/user/00/trophy/data/NPWR14554_00/TROPUSR.DAT (target path: ux0:/user/00/trophy/data/NPWR14554_00/TROPUSR.DAT)
[12:41:04.206] |W| [io_error_impl]: open_file (create_trophy_context) returned 0x80010002
[12:41:04.211] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROPCONF.SFM), fd: 0x6
[12:41:04.219] |T| [write_file]: install_trophy_context: Writing to fd: 0x6, size: 2573
[12:41:04.222] |T| [close_file]: install_trophy_context: Closing file fd: 0x6
[12:41:04.226] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP.SFM), fd: 0x7
[12:41:04.227] |T| [write_file]: install_trophy_context: Writing to fd: 0x7, size: 5811
[12:41:04.231] |T| [close_file]: install_trophy_context: Closing file fd: 0x7
[12:41:04.233] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_00.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_00.SFM), fd: 0x8
[12:41:04.243] |T| [write_file]: install_trophy_context: Writing to fd: 0x8, size: 7841
[12:41:04.247] |T| [close_file]: install_trophy_context: Closing file fd: 0x8
[12:41:04.250] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_02.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_02.SFM), fd: 0x9
[12:41:04.258] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 6291
[12:41:04.265] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[12:41:04.269] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_03.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_03.SFM), fd: 0xA
[12:41:04.279] |T| [write_file]: install_trophy_context: Writing to fd: 0xA, size: 6417
[12:41:04.282] |T| [write_file]: *** TTY: Cluster UI/common loaded in 0.42 seconds
[12:41:04.283] |T| [close_file]: install_trophy_context: Closing file fd: 0xA
[12:41:04.289] |T| [write_file]: *** TTY: Async cluster loaded UI/common
[12:41:04.292] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_04.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_04.SFM), fd: 0xB
[12:41:04.299] |T| [write_file]: install_trophy_context: Writing to fd: 0xB, size: 6569
[12:41:04.300] |T| [close_file]: install_trophy_context: Closing file fd: 0xB
[12:41:04.302] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_09.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_09.SFM), fd: 0xC
[12:41:04.304] |T| [write_file]: install_trophy_context: Writing to fd: 0xC, size: 7569
[12:41:04.309] |T| [close_file]: install_trophy_context: Closing file fd: 0xC
[12:41:04.311] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_10.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_10.SFM), fd: 0xD
[12:41:04.315] |T| [write_file]: install_trophy_context: Writing to fd: 0xD, size: 6583
[12:41:04.319] |T| [close_file]: install_trophy_context: Closing file fd: 0xD
[12:41:04.324] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP_11.SFM (ux0:/user/00/trophy/conf/NPWR14554_00/TROP_11.SFM), fd: 0xE
[12:41:04.327] |T| [write_file]: install_trophy_context: Writing to fd: 0xE, size: 6579
[12:41:04.329] |T| [close_file]: install_trophy_context: Closing file fd: 0xE
[12:41:04.331] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/ICON0.PNG), fd: 0xF
[12:41:04.334] |T| [write_file]: install_trophy_context: Writing to fd: 0xF, size: 122244
[12:41:04.335] |T| [close_file]: install_trophy_context: Closing file fd: 0xF
[12:41:04.337] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP000.PNG), fd: 0x10
[12:41:04.342] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 78275
[12:41:04.347] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[12:41:04.351] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP001.PNG), fd: 0x11
[12:41:04.357] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 100810
[12:41:04.363] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[12:41:04.365] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP002.PNG), fd: 0x12
[12:41:04.370] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 95655
[12:41:04.372] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[12:41:04.374] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP003.PNG), fd: 0x13
[12:41:04.376] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 105135
[12:41:04.377] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[12:41:04.379] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP004.PNG), fd: 0x14
[12:41:04.390] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 92198
[12:41:04.390] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[12:41:04.395] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP005.PNG), fd: 0x15
[12:41:04.396] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 98091
[12:41:04.396] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[12:41:04.399] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP006.PNG), fd: 0x16
[12:41:04.408] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 110088
[12:41:04.409] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[12:41:04.411] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP007.PNG), fd: 0x17
[12:41:04.412] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 91528
[12:41:04.417] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[12:41:04.420] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP008.PNG), fd: 0x18
[12:41:04.425] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 98281
[12:41:04.426] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[12:41:04.428] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP009.PNG), fd: 0x19
[12:41:04.432] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 92537
[12:41:04.436] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[12:41:04.439] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP010.PNG), fd: 0x1A
[12:41:04.442] |T| [write_file]: install_trophy_context: Writing to fd: 0x1A, size: 95030
[12:41:04.443] |T| [close_file]: install_trophy_context: Closing file fd: 0x1A
[12:41:04.452] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP011.PNG), fd: 0x1B
[12:41:04.458] |T| [write_file]: install_trophy_context: Writing to fd: 0x1B, size: 93919
[12:41:04.465] |T| [close_file]: install_trophy_context: Closing file fd: 0x1B
[12:41:04.469] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP012.PNG), fd: 0x1C
[12:41:04.474] |T| [write_file]: install_trophy_context: Writing to fd: 0x1C, size: 99555
[12:41:04.479] |T| [close_file]: install_trophy_context: Closing file fd: 0x1C
[12:41:04.481] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14554_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR14554_00/TROP013.PNG), fd: 0x1D
