[08:30:48.587] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[08:31:09.603] |T| [open_file]: sceIoOpen: Opening file app0:/Data/VOICE_KM.IDX (ux0:/app/PCSG00576/Data/VOICE_KM.IDX), fd: 0x4
[08:31:09.609] |T| [close_file]: sceIoClose: Closing file fd: 0x4
[08:31:09.611] |I| [export_sceIoOpen]: Opening file: app0:/Data/VOICE_PO.IDX
[08:31:09.612] |T| [open_file]: sceIoOpen: Opening file app0:/Data/VOICE_PO.IDX (ux0:/app/PCSG00576/Data/VOICE_PO.IDX), fd: 0x5
[08:31:09.618] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[08:31:09.654] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[08:31:09.657] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[08:31:09.659] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[08:31:09.662] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[08:31:09.664] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[08:31:09.666] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D84D0:0:0 to 0xC8D8300:0
[08:31:09.668] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D8850:0:0 to 0xC8D8300:0
[08:31:09.670] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D8BD0:0:0 to 0xC8D8300:0
[08:31:09.672] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D8F50:0:0 to 0xC8D8300:0
[08:31:09.674] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D92D0:0:0 to 0xC8D8300:0
[08:31:09.676] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D9650:0:0 to 0xC8D8300:0
[08:31:09.678] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D99D0:0:0 to 0xC8D8300:0
[08:31:09.680] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8D9D50:0:0 to 0xC8D8300:0
[08:31:09.681] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DA0D0:0:0 to 0xC8D8300:0
[08:31:09.682] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DA450:0:0 to 0xC8D8300:0
[08:31:09.684] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DA7D0:0:0 to 0xC8D8300:0
[08:31:09.685] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DAB50:0:0 to 0xC8D8300:0
[08:31:09.686] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DB860:0:0 to 0xC8D8300:0
[08:31:09.688] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DBBE0:0:0 to 0xC8D8300:0
[08:31:09.689] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DBF60:0:0 to 0xC8D8300:0
[08:31:09.690] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DC2E0:0:0 to 0xC8D8300:0
[08:31:09.691] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DC660:0:0 to 0xC8D8300:0
[08:31:09.693] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DC9E0:0:0 to 0xC8D8300:0
[08:31:09.694] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DCD60:0:0 to 0xC8D8300:0
[08:31:09.695] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DD0E0:0:0 to 0xC8D8300:0
[08:31:09.696] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DD460:0:0 to 0xC8D8300:0
[08:31:09.697] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DD7E0:0:0 to 0xC8D8300:0
[08:31:09.698] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DDB60:0:0 to 0xC8D8300:0
[08:31:09.699] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DDEE0:0:0 to 0xC8D8300:0
[08:31:09.701] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DEBF0:0:0 to 0xC8D8300:0
[08:31:09.702] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DF0D0:0:0 to 0xC8D8300:0
[08:31:09.705] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8DF5B0:0:0 to 0xC8D8300:0
[08:31:09.715] |T| [write_file]: *** TTY: prepareAudioOut2: sending output to audio port 1
[08:31:09.746] |T| [write_file]: *** TTY: audioUpdateThread running
[08:31:09.767] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader a64f15b535eedee36e13ff543eb5a8c942e96c25c509689dacdf055d34b5306d
[08:31:09.770] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader a64f15b535eedee36e13ff543eb5a8c942e96c25c509689dacdf055d34b5306d
[08:31:09.768] |T| [write_file]: *** TTY: started AudioDataThread
[08:31:09.772] |I| [export_sceIoOpen]: Opening file: app0:/Data/DATA.PAK
[08:31:09.796] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[08:31:09.798] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[08:31:09.805] |T| [open_file]: sceIoOpen: Opening file app0:/Data/DATA.PAK (ux0:/app/PCSG00576/Data/DATA.PAK), fd: 0x6
[08:31:09.808] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 28f7d477646f007a90aee52e7ede7bec438716bc2b51ddcb393a6ef355802bec
[08:31:09.810] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 28f7d477646f007a90aee52e7ede7bec438716bc2b51ddcb393a6ef355802bec
[08:31:09.813] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) clearColor
[08:31:09.815] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[08:31:09.851] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader f1dd5eb081230c95864b9088fb4bf083595e8913fea6c90c5a5894ab0262f8c2
[08:31:09.853] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader f1dd5eb081230c95864b9088fb4bf083595e8913fea6c90c5a5894ab0262f8c2
[08:31:09.856] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[08:31:09.857] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) aColor
[08:31:09.859] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) wvp[4]
[08:31:09.860] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 8
[08:31:09.873] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader f907f90b8de97fecaa29512a01f54b24cc37daeaff15221c6068323965f9841f
[08:31:09.874] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader f907f90b8de97fecaa29512a01f54b24cc37daeaff15221c6068323965f9841f
[08:31:09.876] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[08:31:09.877] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[08:31:10.587] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR08411_00/TROPHY.TRP (ux0:/app/PCSG00576/sce_sys/trophy/NPWR08411_00/TROPHY.TRP), fd: 0x7
[08:31:10.590] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR08411_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR08411_00/TROPUSR.DAT), fd: 0x8
[08:31:10.592] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR08411_00/TROPCONF.SFM), fd: 0x9
[08:31:10.593] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 2384
[08:31:10.595] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[08:31:10.597] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR08411_00/TROP.SFM), fd: 0xa
[08:31:10.598] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 7147
[08:31:10.599] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[08:31:10.607] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/ICON0.PNG), fd: 0xb
[08:31:10.610] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 110897
[08:31:10.610] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[08:31:10.613] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP000.PNG), fd: 0xc
[08:31:10.614] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 83931
[08:31:10.615] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[08:31:10.617] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP001.PNG), fd: 0xd
[08:31:10.618] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 90050
[08:31:10.619] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[08:31:10.621] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP002.PNG), fd: 0xe
[08:31:10.623] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 92501
[08:31:10.623] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[08:31:10.626] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP003.PNG), fd: 0xf
[08:31:10.627] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 104793
[08:31:10.628] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[08:31:10.630] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP004.PNG), fd: 0x10
[08:31:10.631] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 102979
[08:31:10.632] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[08:31:10.634] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP005.PNG), fd: 0x11
[08:31:10.635] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 93932
[08:31:10.636] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[08:31:10.637] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP006.PNG), fd: 0x12
[08:31:10.639] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 80548
[08:31:10.640] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[08:31:10.642] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP007.PNG), fd: 0x13
[08:31:10.643] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 94406
[08:31:10.644] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[08:31:10.646] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP008.PNG), fd: 0x14
[08:31:10.647] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 81789
[08:31:10.648] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[08:31:10.649] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP009.PNG), fd: 0x15
[08:31:10.651] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 67813
[08:31:10.652] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[08:31:10.654] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP010.PNG), fd: 0x16
[08:31:10.655] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 79735
[08:31:10.656] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[08:31:10.658] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP011.PNG), fd: 0x17
[08:31:10.660] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 85648
[08:31:10.660] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[08:31:10.662] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP012.PNG), fd: 0x18
[08:31:10.664] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 79368
[08:31:10.664] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[08:31:10.669] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP013.PNG), fd: 0x19
[08:31:10.670] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 66018
[08:31:10.671] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[08:31:10.672] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP014.PNG), fd: 0x1a
[08:31:10.674] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 56105
[08:31:10.675] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[08:31:10.677] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP015.PNG), fd: 0x1b
[08:31:10.678] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 79325
[08:31:10.680] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[08:31:10.682] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP016.PNG), fd: 0x1c
[08:31:10.684] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 81935
[08:31:10.685] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[08:31:10.687] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP017.PNG), fd: 0x1d
[08:31:10.689] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 85596
[08:31:10.689] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[08:31:10.691] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP018.PNG), fd: 0x1e
[08:31:10.693] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 63002
[08:31:10.694] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[08:31:10.695] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP019.PNG), fd: 0x1f
[08:31:10.697] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 72231
[08:31:10.697] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[08:31:10.699] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08411_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR08411_00/TROP020.PNG), fd: 0x20
[08:31:10.700] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 84307
[08:31:10.701] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
