[20:26:04.546] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:26:12.259] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[20:26:12.272] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[20:26:12.274] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[20:26:12.276] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[20:26:12.278] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[20:26:12.279] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[20:26:12.280] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[20:26:12.281] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[20:26:12.289] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[20:26:12.291] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[20:26:12.293] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[20:26:12.295] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[20:26:12.296] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[20:26:12.297] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[20:26:12.298] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[20:26:12.314] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[20:26:12.316] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[20:26:12.318] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[20:26:12.319] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[20:26:12.320] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[20:26:12.321] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[20:26:12.328] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[20:26:12.329] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[20:26:12.331] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[20:26:12.332] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[20:26:12.333] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[20:26:12.335] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[20:26:12.378] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[20:26:12.380] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x001D3687 / 0x81000000] (size: 0x000CE687) of module app0:eboot.bin
[20:26:12.382] |I| [load_self]: Loaded module segment 1 @ [0x001D4000 - 0x0023A564 / 0x810CF000] (size: 0x00066564) of module app0:eboot.bin
[20:26:12.383] |I| [load_self]: Linking SELF app0:eboot.bin...
[20:26:12.384] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x196080
[20:26:12.385] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x1d9438
[20:26:12.387] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1c1cd4
[20:26:12.387] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[20:26:12.388] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Found pipeline cache, reading...
[20:26:12.390] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Pipeline cache read and loaded
[20:26:12.395] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 1/6
[20:26:12.397] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 2/6
[20:26:12.411] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 3/6
[20:26:12.428] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 4/6
[20:26:12.445] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 5/6
[20:26:12.461] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 6/6
[20:26:12.501] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[20:26:12.537] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[20:26:12.538] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[20:26:12.539] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[20:26:12.552] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[20:26:12.556] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[20:26:12.576] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[20:26:12.578] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[20:26:12.581] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[20:26:12.601] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[20:26:12.602] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[20:26:12.692] |W| [stubbed_impl]: Stubbed sceRtcGetAccumulativeTime import called. (sceRtcGetAccumulativeTime)
[20:26:12.721] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[20:26:13.867] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[20:26:13.964] |I| [load_module]: Loading module ID: 0x13
[20:26:13.966] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[20:26:13.968] |I| [load_self]: Loaded module segment 0 @ [0x019A5000 - 0x019A808C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[20:26:13.970] |I| [load_self]: Loaded module segment 1 @ [0x0164F000 - 0x0164FBF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[20:26:13.972] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[20:26:13.973] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x19a8074
[20:26:13.973] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x19a7bd4
[20:26:13.974] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[20:26:13.975] |D| [load_module]: Running module_start of module: SceSystemGesture
[20:26:13.977] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[20:26:13.978] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x1956d0
[20:26:13.980] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[20:26:13.982] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x195710
[20:26:14.029] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[20:26:14.031] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[20:26:14.088] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[20:26:14.091] |W| [unimplemented_impl]: Unimplemented sceScreenShotDisable import called.
[20:26:14.092] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[20:26:14.094] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[20:26:14.097] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x195720
[20:26:14.101] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x1956f0
[20:26:14.103] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x1956c0
[20:26:14.117] |E| [logging::ret_error_impl]: sceGxmSetVertexStream returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:26:14.119] |E| [logging::ret_error_impl]: sceGxmDraw returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:26:14.121] |E| [logging::ret_error_impl]: sceGxmSetFragmentTexture returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:26:14.124] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[20:26:14.150] |I| [export_sceIoOpen]: Opening file: app0:/Data/CORE.DAT
[20:26:14.152] |T| [open_file]: sceIoOpen: Opening file app0:/Data/CORE.DAT (ux0:/app/PCSG00787/Data/CORE.DAT), fd: 0x3
[20:26:14.184] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[20:26:14.329] |I| [export_sceIoOpen]: Opening file: app0:/Data/VOICE.IDX
[20:26:14.330] |T| [open_file]: sceIoOpen: Opening file app0:/Data/VOICE.IDX (ux0:/app/PCSG00787/Data/VOICE.IDX), fd: 0x4
[20:26:14.335] |T| [close_file]: sceIoClose: Closing file fd: 0x4
[20:26:14.357] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[20:26:14.358] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[20:26:14.360] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:26:14.361] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:26:14.364] |T| [ngs::simple::Atrac9VoiceDefinition::new_modules]: AT9 player voice definition stubbed
[20:26:14.366] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D84D0:0:0 to 0xD8D8300:0
[20:26:14.368] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8850:0:0 to 0xD8D8300:0
[20:26:14.369] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8BD0:0:0 to 0xD8D8300:0
[20:26:14.370] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D8F50:0:0 to 0xD8D8300:0
[20:26:14.371] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D92D0:0:0 to 0xD8D8300:0
[20:26:14.372] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D9650:0:0 to 0xD8D8300:0
[20:26:14.373] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D99D0:0:0 to 0xD8D8300:0
[20:26:14.374] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8D9D50:0:0 to 0xD8D8300:0
[20:26:14.376] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA0D0:0:0 to 0xD8D8300:0
[20:26:14.377] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA450:0:0 to 0xD8D8300:0
[20:26:14.378] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DA7D0:0:0 to 0xD8D8300:0
[20:26:14.379] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DAB50:0:0 to 0xD8D8300:0
[20:26:14.380] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DB860:0:0 to 0xD8D8300:0
[20:26:14.382] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DBBE0:0:0 to 0xD8D8300:0
[20:26:14.383] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DBF60:0:0 to 0xD8D8300:0
[20:26:14.384] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC2E0:0:0 to 0xD8D8300:0
[20:26:14.385] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC660:0:0 to 0xD8D8300:0
[20:26:14.386] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DC9E0:0:0 to 0xD8D8300:0
[20:26:14.387] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DCD60:0:0 to 0xD8D8300:0
[20:26:14.389] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD0E0:0:0 to 0xD8D8300:0
[20:26:14.390] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD460:0:0 to 0xD8D8300:0
[20:26:14.391] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DD7E0:0:0 to 0xD8D8300:0
[20:26:14.392] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DDB60:0:0 to 0xD8D8300:0
[20:26:14.393] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DDEE0:0:0 to 0xD8D8300:0
[20:26:14.394] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DEBF0:0:0 to 0xD8D8300:0
[20:26:14.395] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DF0D0:0:0 to 0xD8D8300:0
[20:26:14.397] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD8DF5B0:0:0 to 0xD8D8300:0
[20:26:14.405] |T| [write_file]: *** TTY: prepareAudioOut2: sending output to audio port 1
[20:26:14.430] |T| [write_file]: *** TTY: audioUpdateThread running
[20:26:14.447] |T| [write_file]: *** TTY: started AudioDataThread
[20:26:14.454] |I| [export_sceIoOpen]: Opening file: app0:/Data/DATA.PAK
[20:26:14.456] |T| [open_file]: sceIoOpen: Opening file app0:/Data/DATA.PAK (ux0:/app/PCSG00787/Data/DATA.PAK), fd: 0x5
[20:26:14.588] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR09966_00/TROPHY.TRP (ux0:/app/PCSG00787/sce_sys/trophy/NPWR09966_00/TROPHY.TRP), fd: 0x6
[20:26:14.591] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR09966_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR09966_00/TROPUSR.DAT), fd: 0x7
[20:26:14.595] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR09966_00/TROPCONF.SFM), fd: 0x8
[20:26:14.598] |T| [write_file]: install_trophy_context: Writing to fd: 0x8, size: 2246
[20:26:14.599] |T| [close_file]: install_trophy_context: Closing file fd: 0x8
[20:26:14.601] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR09966_00/TROP.SFM), fd: 0x9
[20:26:14.603] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 6044
[20:26:14.604] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[20:26:14.611] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/ICON0.PNG), fd: 0xa
[20:26:14.615] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 114784
[20:26:14.616] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[20:26:14.619] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP000.PNG), fd: 0xb
[20:26:14.621] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 131398
[20:26:14.622] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[20:26:14.624] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP001.PNG), fd: 0xc
[20:26:14.625] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 123033
[20:26:14.626] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[20:26:14.628] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP002.PNG), fd: 0xd
[20:26:14.629] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 123033
[20:26:14.629] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[20:26:14.631] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP003.PNG), fd: 0xe
[20:26:14.632] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 133243
[20:26:14.633] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[20:26:14.635] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP004.PNG), fd: 0xf
[20:26:14.636] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 135763
[20:26:14.637] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[20:26:14.639] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP005.PNG), fd: 0x10
[20:26:14.640] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 141392
[20:26:14.641] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[20:26:14.643] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP006.PNG), fd: 0x11
[20:26:14.644] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 130194
[20:26:14.645] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[20:26:14.649] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP007.PNG), fd: 0x12
[20:26:14.650] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 141422
[20:26:14.651] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[20:26:14.654] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP008.PNG), fd: 0x13
[20:26:14.655] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 129551
[20:26:14.656] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[20:26:14.661] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP009.PNG), fd: 0x14
[20:26:14.662] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 132049
[20:26:14.663] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[20:26:14.665] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP010.PNG), fd: 0x15
[20:26:14.666] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 130062
[20:26:14.666] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[20:26:14.669] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP011.PNG), fd: 0x16
[20:26:14.670] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 116773
[20:26:14.671] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[20:26:14.673] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP012.PNG), fd: 0x17
[20:26:14.675] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 124467
[20:26:14.675] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[20:26:14.678] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP013.PNG), fd: 0x18
[20:26:14.680] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 130524
[20:26:14.680] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[20:26:14.682] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP014.PNG), fd: 0x19
[20:26:14.683] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 136832
[20:26:14.684] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[20:26:14.689] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP015.PNG), fd: 0x1a
[20:26:14.691] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 130705
[20:26:14.692] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[20:26:14.694] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP016.PNG), fd: 0x1b
[20:26:14.695] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 127700
[20:26:14.696] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[20:26:14.699] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP017.PNG), fd: 0x1c
[20:26:14.700] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 137768
[20:26:14.701] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[20:26:14.703] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP018.PNG), fd: 0x1d
[20:26:14.704] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 117566
[20:26:14.704] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[20:26:14.706] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP019.PNG), fd: 0x1e
[20:26:14.707] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 122028
[20:26:14.708] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[20:26:14.712] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP020.PNG), fd: 0x1f
[20:26:14.714] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 122028
[20:26:14.714] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[20:26:14.716] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP021.PNG), fd: 0x20
[20:26:14.717] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 122028
[20:26:14.718] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[20:26:14.720] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP022.PNG), fd: 0x21
[20:26:14.721] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 122028
[20:26:14.722] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[20:26:14.724] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP023.PNG), fd: 0x22
[20:26:14.725] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 122028
[20:26:14.726] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[20:26:14.727] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP024.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP024.PNG), fd: 0x23
[20:26:14.729] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 122028
[20:26:14.729] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[20:26:14.734] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09966_00/TROP025.PNG (ux0:/user/00/trophy/conf/NPWR09966_00/TROP025.PNG), fd: 0x24
