[08:17:56.064] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[08:18:10.492] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00244, thread ID: 7)
[08:18:10.496] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[08:18:10.516] |I| [load_module]: Loading module ID: 0x13
[08:18:10.518] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[08:18:10.519] |I| [load_self]: Loaded module segment 0 @ [0x0CB5D000 - 0x0CB6008C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[08:18:10.520] |I| [load_self]: Loaded module segment 1 @ [0x0CB61000 - 0x0CB61BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[08:18:10.520] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[08:18:10.521] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xcb60074
[08:18:10.522] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xcb5fbd4
[08:18:10.522] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[08:18:10.523] |D| [load_module]: Running module_start of module: SceSystemGesture
[08:18:10.524] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[08:18:10.525] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x811a3574
[08:18:10.527] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[08:18:10.528] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x811a35a4
[08:18:10.530] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[08:18:10.531] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[08:18:10.531] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[08:18:10.564] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[08:18:10.593] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[08:18:10.620] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[08:18:10.641] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[08:18:10.642] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[08:18:10.643] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[08:18:10.644] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[08:18:10.645] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[08:18:10.646] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[08:18:10.652] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[08:18:10.654] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 10, using passthrough.
[08:18:10.777] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 3, using passthrough.
[08:18:10.778] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 4, using passthrough.
[08:18:10.783] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A91A0:0:0 to 0xC8C2420:0
[08:18:10.784] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A91A0:0:0 to 0xC8C1640:0
[08:18:10.785] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A91A0:0:0 to 0xC8C1AE0:0
[08:18:10.786] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A91A0:0:0 to 0xC8C1F80:0
[08:18:10.787] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A96B0:0:0 to 0xC8C2420:0
[08:18:10.787] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A96B0:0:0 to 0xC8C1640:0
[08:18:10.788] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A96B0:0:0 to 0xC8C1AE0:0
[08:18:10.788] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A96B0:0:0 to 0xC8C1F80:0
[08:18:10.788] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A9BC0:0:0 to 0xC8C2420:0
[08:18:10.789] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A9BC0:0:0 to 0xC8C1640:0
[08:18:10.789] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A9BC0:0:0 to 0xC8C1AE0:0
[08:18:10.789] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8A9BC0:0:0 to 0xC8C1F80:0
[08:18:10.790] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA0D0:0:0 to 0xC8C2420:0
[08:18:10.790] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA0D0:0:0 to 0xC8C1640:0
[08:18:10.791] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA0D0:0:0 to 0xC8C1AE0:0
[08:18:10.791] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA0D0:0:0 to 0xC8C1F80:0
[08:18:10.793] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA5E0:0:0 to 0xC8C2420:0
[08:18:10.794] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA5E0:0:0 to 0xC8C1640:0
[08:18:10.794] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA5E0:0:0 to 0xC8C1AE0:0
[08:18:10.795] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AA5E0:0:0 to 0xC8C1F80:0
[08:18:10.795] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AAAF0:0:0 to 0xC8C2420:0
[08:18:10.796] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AAAF0:0:0 to 0xC8C1640:0
[08:18:10.797] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AAAF0:0:0 to 0xC8C1AE0:0
[08:18:10.797] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AAAF0:0:0 to 0xC8C1F80:0
[08:18:10.797] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB000:0:0 to 0xC8C2420:0
[08:18:10.798] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB000:0:0 to 0xC8C1640:0
[08:18:10.798] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB000:0:0 to 0xC8C1AE0:0
[08:18:10.799] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB000:0:0 to 0xC8C1F80:0
[08:18:10.799] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB510:0:0 to 0xC8C2420:0
[08:18:10.799] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB510:0:0 to 0xC8C1640:0
[08:18:10.800] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB510:0:0 to 0xC8C1AE0:0
[08:18:10.800] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AB510:0:0 to 0xC8C1F80:0
[08:18:10.800] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABA20:0:0 to 0xC8C2420:0
[08:18:10.801] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABA20:0:0 to 0xC8C1640:0
[08:18:10.801] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABA20:0:0 to 0xC8C1AE0:0
[08:18:10.801] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABA20:0:0 to 0xC8C1F80:0
[08:18:10.802] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABF30:0:0 to 0xC8C2420:0
[08:18:10.802] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABF30:0:0 to 0xC8C1640:0
[08:18:10.803] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABF30:0:0 to 0xC8C1AE0:0
[08:18:10.803] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ABF30:0:0 to 0xC8C1F80:0
[08:18:10.803] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC440:0:0 to 0xC8C2420:0
[08:18:10.804] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC440:0:0 to 0xC8C1640:0
[08:18:10.804] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC440:0:0 to 0xC8C1AE0:0
[08:18:10.804] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC440:0:0 to 0xC8C1F80:0
[08:18:10.805] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC950:0:0 to 0xC8C2420:0
[08:18:10.805] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC950:0:0 to 0xC8C1640:0
[08:18:10.805] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC950:0:0 to 0xC8C1AE0:0
[08:18:10.806] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AC950:0:0 to 0xC8C1F80:0
[08:18:10.806] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ACE60:0:0 to 0xC8C2420:0
[08:18:10.806] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ACE60:0:0 to 0xC8C1640:0
[08:18:10.807] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ACE60:0:0 to 0xC8C1AE0:0
[08:18:10.807] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ACE60:0:0 to 0xC8C1F80:0
[08:18:10.807] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD370:0:0 to 0xC8C2420:0
[08:18:10.808] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD370:0:0 to 0xC8C1640:0
[08:18:10.809] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD370:0:0 to 0xC8C1AE0:0
[08:18:10.809] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD370:0:0 to 0xC8C1F80:0
[08:18:10.810] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD880:0:0 to 0xC8C2420:0
[08:18:10.810] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD880:0:0 to 0xC8C1640:0
[08:18:10.811] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD880:0:0 to 0xC8C1AE0:0
[08:18:10.811] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AD880:0:0 to 0xC8C1F80:0
[08:18:10.811] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ADD90:0:0 to 0xC8C2420:0
[08:18:10.812] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ADD90:0:0 to 0xC8C1640:0
[08:18:10.812] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ADD90:0:0 to 0xC8C1AE0:0
[08:18:10.812] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8ADD90:0:0 to 0xC8C1F80:0
[08:18:10.813] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE2A0:0:0 to 0xC8C2420:0
[08:18:10.813] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE2A0:0:0 to 0xC8C1640:0
[08:18:10.813] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE2A0:0:0 to 0xC8C1AE0:0
[08:18:10.814] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE2A0:0:0 to 0xC8C1F80:0
[08:18:10.814] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE7B0:0:0 to 0xC8C2420:0
[08:18:10.815] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE7B0:0:0 to 0xC8C1640:0
[08:18:10.815] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE7B0:0:0 to 0xC8C1AE0:0
[08:18:10.815] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AE7B0:0:0 to 0xC8C1F80:0
[08:18:10.815] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AECC0:0:0 to 0xC8C2420:0
[08:18:10.816] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AECC0:0:0 to 0xC8C1640:0
[08:18:10.816] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AECC0:0:0 to 0xC8C1AE0:0
[08:18:10.817] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AECC0:0:0 to 0xC8C1F80:0
[08:18:10.817] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF1D0:0:0 to 0xC8C2420:0
[08:18:10.817] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF1D0:0:0 to 0xC8C1640:0
[08:18:10.818] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF1D0:0:0 to 0xC8C1AE0:0
[08:18:10.818] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF1D0:0:0 to 0xC8C1F80:0
[08:18:10.818] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF6E0:0:0 to 0xC8C2420:0
[08:18:10.819] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF6E0:0:0 to 0xC8C1640:0
[08:18:10.819] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF6E0:0:0 to 0xC8C1AE0:0
[08:18:10.819] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AF6E0:0:0 to 0xC8C1F80:0
[08:18:10.820] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AFBF0:0:0 to 0xC8C2420:0
[08:18:10.820] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AFBF0:0:0 to 0xC8C1640:0
[08:18:10.820] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AFBF0:0:0 to 0xC8C1AE0:0
[08:18:10.821] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8AFBF0:0:0 to 0xC8C1F80:0
[08:18:10.821] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0100:0:0 to 0xC8C2420:0
[08:18:10.821] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0100:0:0 to 0xC8C1640:0
[08:18:10.822] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0100:0:0 to 0xC8C1AE0:0
[08:18:10.822] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0100:0:0 to 0xC8C1F80:0
[08:18:10.822] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0610:0:0 to 0xC8C2420:0
[08:18:10.823] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0610:0:0 to 0xC8C1640:0
[08:18:10.823] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0610:0:0 to 0xC8C1AE0:0
[08:18:10.823] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0610:0:0 to 0xC8C1F80:0
[08:18:10.824] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0B20:0:0 to 0xC8C2420:0
[08:18:10.824] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0B20:0:0 to 0xC8C1640:0
[08:18:10.826] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0B20:0:0 to 0xC8C1AE0:0
[08:18:10.827] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B0B20:0:0 to 0xC8C1F80:0
[08:18:10.828] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1030:0:0 to 0xC8C2420:0
[08:18:10.828] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1030:0:0 to 0xC8C1640:0
[08:18:10.829] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1030:0:0 to 0xC8C1AE0:0
[08:18:10.829] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1030:0:0 to 0xC8C1F80:0
[08:18:10.830] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1540:0:0 to 0xC8C2420:0
[08:18:10.830] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1540:0:0 to 0xC8C1640:0
[08:18:10.831] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1540:0:0 to 0xC8C1AE0:0
[08:18:10.831] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1540:0:0 to 0xC8C1F80:0
[08:18:10.831] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1A50:0:0 to 0xC8C2420:0
[08:18:10.832] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1A50:0:0 to 0xC8C1640:0
[08:18:10.832] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1A50:0:0 to 0xC8C1AE0:0
[08:18:10.832] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1A50:0:0 to 0xC8C1F80:0
[08:18:10.833] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1F60:0:0 to 0xC8C2420:0
[08:18:10.833] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1F60:0:0 to 0xC8C1640:0
[08:18:10.833] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1F60:0:0 to 0xC8C1AE0:0
[08:18:10.834] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B1F60:0:0 to 0xC8C1F80:0
[08:18:10.834] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2470:0:0 to 0xC8C2420:0
[08:18:10.834] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2470:0:0 to 0xC8C1640:0
[08:18:10.835] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2470:0:0 to 0xC8C1AE0:0
[08:18:10.835] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2470:0:0 to 0xC8C1F80:0
[08:18:10.836] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2980:0:0 to 0xC8C2420:0
[08:18:10.836] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2980:0:0 to 0xC8C1640:0
[08:18:10.836] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2980:0:0 to 0xC8C1AE0:0
[08:18:10.836] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2980:0:0 to 0xC8C1F80:0
[08:18:10.837] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2E90:0:0 to 0xC8C2420:0
[08:18:10.837] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2E90:0:0 to 0xC8C1640:0
[08:18:10.837] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2E90:0:0 to 0xC8C1AE0:0
[08:18:10.838] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B2E90:0:0 to 0xC8C1F80:0
[08:18:10.838] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9410:0:0 to 0xC8C2420:0
[08:18:10.838] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9410:0:0 to 0xC8C1640:0
[08:18:10.839] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9410:0:0 to 0xC8C1AE0:0
[08:18:10.839] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9410:0:0 to 0xC8C1F80:0
[08:18:10.840] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B992C:0:0 to 0xC8C2420:0
[08:18:10.840] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B992C:0:0 to 0xC8C1640:0
[08:18:10.840] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B992C:0:0 to 0xC8C1AE0:0
[08:18:10.841] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B992C:0:0 to 0xC8C1F80:0
[08:18:10.842] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9E48:0:0 to 0xC8C2420:0
[08:18:10.843] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9E48:0:0 to 0xC8C1640:0
[08:18:10.843] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC8B9E48:0:0 to 0xC8C1AE0:0
