[15:12:33.162] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[15:12:35.739] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x414dc
[15:12:35.740] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[15:12:35.775] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[15:12:35.776] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[15:12:35.776] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[15:12:35.777] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[15:12:35.777] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[15:12:35.777] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[15:12:35.778] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[15:12:35.821] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[15:12:35.823] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[15:12:35.824] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[15:12:35.825] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[15:12:35.826] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[15:12:35.827] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[15:12:35.828] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[15:12:35.909] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[15:12:35.910] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[15:12:35.911] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[15:12:35.912] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[15:12:35.913] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[15:12:35.914] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[15:12:35.960] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[15:12:35.962] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[15:12:35.963] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[15:12:35.964] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[15:12:35.965] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[15:12:35.966] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[15:12:35.968] |I| [compat::update_compat_app_db]: Applications compatibility database is outdated, attempting to download latest updated at: 06-02-2023 07:11:56
[15:12:36.185] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[15:12:36.186] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x00435CD0 / 0x81000000] (size: 0x00330CD0) of module app0:eboot.bin
[15:12:36.186] |I| [load_self]: Loaded module segment 1 @ [0x00436000 - 0x01739850 / 0x81331000] (size: 0x01303850) of module app0:eboot.bin
[15:12:36.187] |I| [load_self]: Linking SELF app0:eboot.bin...
[15:12:36.188] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x3bb5c4
[15:12:36.188] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x43fbd4
[15:12:36.189] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x3ffbb4
[15:12:36.189] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[15:12:36.204] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Found pipeline cache, reading...
[15:12:36.205] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Pipeline cache read and loaded
[15:12:36.255] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 1/8
[15:12:36.283] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 2/8
[15:12:36.306] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 3/8
[15:12:36.309] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 4/8
[15:12:36.341] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 5/8
[15:12:36.344] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 6/8
[15:12:36.380] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 7/8
[15:12:36.390] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 8/8
[15:12:36.419] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[15:12:36.458] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[15:12:36.459] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[15:12:36.459] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[15:12:36.471] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[15:12:36.474] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[15:12:36.493] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[15:12:36.494] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[15:12:36.497] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[15:12:36.515] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[15:12:36.517] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[15:12:36.537] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[15:12:36.631] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[15:12:36.672] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00930, thread ID: 7)
[15:12:36.675] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[15:12:36.691] |I| [load_module]: Loading module ID: 0x13
[15:12:36.726] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[15:12:36.727] |I| [load_self]: Loaded module segment 0 @ [0x0CB9D000 - 0x0CBA008C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[15:12:36.728] |I| [load_self]: Loaded module segment 1 @ [0x0CBA1000 - 0x0CBA1BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[15:12:36.728] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[15:12:36.729] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xcba0074
[15:12:36.729] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xcb9fbd4
[15:12:36.730] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[15:12:36.730] |D| [load_module]: Running module_start of module: SceSystemGesture
[15:12:36.731] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[15:12:36.732] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x3bad54
[15:12:36.733] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[15:12:36.734] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x3bad84
[15:12:36.736] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[15:12:36.737] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[15:12:36.738] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[15:12:36.768] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[15:12:37.836] |W| [compat::load_compat_app_db]: App with Title ID PCSE00460 has an issue but no status label. Please check GitHub issue 1580 and request a status label be added.
[15:12:37.838] |W| [compat::load_compat_app_db]: App with Title ID PCSE00406 has an issue but no status label. Please check GitHub issue 1579 and request a status label be added.
[15:12:37.839] |W| [compat::load_compat_app_db]: App with Title ID PCSA00127 has an issue but no status label. Please check GitHub issue 1578 and request a status label be added.
[15:12:37.839] |W| [compat::load_compat_app_db]: App with Title ID PCSA00138 has an issue but no status label. Please check GitHub issue 1577 and request a status label be added.
[15:12:37.840] |W| [compat::load_compat_app_db]: App with Title ID PCSE00092 has an issue but no status label. Please check GitHub issue 1576 and request a status label be added.
[15:12:37.840] |W| [compat::load_compat_app_db]: App with Title ID PCSE00268 has an issue but no status label. Please check GitHub issue 1575 and request a status label be added.
[15:12:37.845] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[15:12:37.864] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[15:12:37.888] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[15:12:37.889] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[15:12:37.890] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[15:12:37.891] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[15:12:37.892] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[15:12:37.892] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[15:12:37.900] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[15:12:37.901] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[15:12:37.902] |W| [unimplemented_impl]: Unimplemented sceSysmoduleUnloadModule import called.
[15:12:38.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0xCA82850:0:0 to 0xCA87750:0
[15:12:38.175] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[15:12:38.176] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[15:12:38.233] |E| [logging::ret_error_impl]: sceAppUtilDrmClose returned SCE_APPUTIL_ERROR_NOT_MOUNTED (0x80100604)
[15:12:38.378] |I| [float_to_half_init]: AVX+F16C instruction set is supported. Using fast f32 to f16 conversion
[15:12:38.389] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[15:12:38.391] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00930/data/SYSTEM.cpk), fd: 0x3
[15:12:38.415] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[15:12:38.421] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x3bad94
[15:12:38.425] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x3bad74
[15:12:38.425] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[15:12:38.431] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x3bad34
[15:12:38.433] |W| [unimplemented_impl]: Unimplemented sceMotionGetState import called.
[15:12:38.442] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[15:12:38.443] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00930/data/SYSTEM.cpk), fd: 0x4
[15:12:38.448] |I| []: [compat::update_compat_app_db] The compatibility database was successfully updated from:
06-02-2023 07:01:51 to 06-02-2023 07:11:56.

1 new application(s) are listed, bringing the total to 1355!
[15:12:38.944] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR11312_00/TROPHY.TRP (ux0:/app/PCSG00930/sce_sys/trophy/NPWR11312_00/TROPHY.TRP), fd: 0x5
[15:12:38.960] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR11312_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR11312_00/TROPUSR.DAT), fd: 0x6
[15:12:38.985] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR11312_00/TROPCONF.SFM), fd: 0x7
[15:12:38.986] |T| [write_file]: install_trophy_context: Writing to fd: 0x7, size: 2196
[15:12:38.987] |T| [close_file]: install_trophy_context: Closing file fd: 0x7
[15:12:39.005] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR11312_00/TROP.SFM), fd: 0x8
[15:12:39.007] |T| [write_file]: install_trophy_context: Writing to fd: 0x8, size: 6025
[15:12:39.008] |T| [close_file]: install_trophy_context: Closing file fd: 0x8
[15:12:39.011] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/ICON0.PNG), fd: 0x9
[15:12:39.013] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 105945
[15:12:39.015] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[15:12:39.044] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP000.PNG), fd: 0xa
[15:12:39.046] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 85527
[15:12:39.048] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[15:12:39.071] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP001.PNG), fd: 0xb
[15:12:39.073] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 85796
[15:12:39.074] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[15:12:39.104] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP002.PNG), fd: 0xc
[15:12:39.106] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 85796
[15:12:39.107] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[15:12:39.144] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP003.PNG), fd: 0xd
[15:12:39.146] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 85796
[15:12:39.147] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[15:12:39.171] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP004.PNG), fd: 0xe
[15:12:39.173] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 85796
[15:12:39.174] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[15:12:39.212] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP005.PNG), fd: 0xf
[15:12:39.213] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 85796
[15:12:39.214] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[15:12:39.217] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP006.PNG), fd: 0x10
[15:12:39.218] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 82773
[15:12:39.219] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[15:12:39.246] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP007.PNG), fd: 0x11
[15:12:39.247] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 82773
[15:12:39.248] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[15:12:39.281] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP008.PNG), fd: 0x12
[15:12:39.282] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 82773
[15:12:39.283] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[15:12:39.307] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP009.PNG), fd: 0x13
[15:12:39.309] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 82773
[15:12:39.310] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[15:12:39.315] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP010.PNG), fd: 0x14
[15:12:39.318] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 82773
[15:12:39.319] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[15:12:39.334] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP011.PNG), fd: 0x15
[15:12:39.336] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 82773
[15:12:39.337] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[15:12:39.366] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP012.PNG), fd: 0x16
[15:12:39.367] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 82773
[15:12:39.368] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[15:12:39.409] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP013.PNG), fd: 0x17
[15:12:39.411] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 82773
[15:12:39.412] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[15:12:39.480] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP014.PNG), fd: 0x18
[15:12:39.482] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 82773
[15:12:39.484] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[15:12:39.512] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP015.PNG), fd: 0x19
[15:12:39.514] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 82773
[15:12:39.515] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[15:12:39.546] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP016.PNG), fd: 0x1a
[15:12:39.548] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 82773
[15:12:39.549] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[15:12:39.633] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP017.PNG), fd: 0x1b
[15:12:39.636] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 82773
[15:12:39.637] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[15:12:39.657] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP018.PNG), fd: 0x1c
[15:12:39.659] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 82773
[15:12:39.660] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[15:12:39.686] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP019.PNG), fd: 0x1d
[15:12:39.688] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 82773
[15:12:39.689] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[15:12:39.714] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP020.PNG), fd: 0x1e
[15:12:39.716] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 82773
[15:12:39.717] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[15:12:39.746] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP021.PNG), fd: 0x1f
[15:12:39.748] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 82773
[15:12:39.749] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[15:12:39.779] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP022.PNG), fd: 0x20
[15:12:39.781] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 82773
[15:12:39.782] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[15:12:39.813] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP023.PNG), fd: 0x21
[15:12:39.815] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 82773
[15:12:39.816] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[15:12:39.845] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP024.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP024.PNG), fd: 0x22
[15:12:39.847] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 82773
[15:12:39.848] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[15:12:39.881] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP025.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP025.PNG), fd: 0x23
[15:12:39.883] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 82773
[15:12:39.883] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[15:12:39.924] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP026.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP026.PNG), fd: 0x24
[15:12:39.927] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 82773
[15:12:39.928] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[15:12:39.946] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP027.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP027.PNG), fd: 0x25
[15:12:39.948] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 82773
[15:12:39.950] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[15:12:39.978] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11312_00/TROP028.PNG (ux0:/user/00/trophy/conf/NPWR11312_00/TROP028.PNG), fd: 0x26
[15:12:39.979] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 89929
[15:12:39.980] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
