[13:25:55.944] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[13:26:21.361] |D| [load_var_exports]:  NID 0x6c2224ba (NID_MODULE_INFO) at 0xbff10
[13:26:21.362] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[13:26:21.400] |I| [load_self]: Loaded module segment 0 @ [0x000D6000 - 0x000E5F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[13:26:21.401] |I| [load_self]: Loaded module segment 1 @ [0x000E6000 - 0x000E6008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[13:26:21.402] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[13:26:21.402] |D| [load_var_exports]:  NID 0x936c8a78 (SYSLYB) at 0xe4710
[13:26:21.402] |D| [load_var_exports]:  NID 0x6c2224ba (NID_MODULE_INFO) at 0xe4300
[13:26:21.403] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[13:26:21.533] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[13:26:21.534] |I| [load_self]: Loaded module segment 0 @ [0x81000000 - 0x812AAE1C / 0x81000000] (size: 0x002AAE1C) of module app0:eboot.bin
[13:26:21.535] |I| [load_self]: Loaded module segment 1 @ [0x812AB000 - 0x8364FF38 / 0x812AB000] (size: 0x023A4F38) of module app0:eboot.bin
[13:26:21.535] |I| [load_self]: Linking SELF app0:eboot.bin...
[13:26:21.536] |D| [load_var_exports]:  NID 0x6c2224ba (NID_MODULE_INFO) at 0x81261ff4
[13:26:21.536] |D| [load_var_exports]:  NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x812ab0b4
[13:26:21.537] |I| [load_app_impl]: Main executable SineMora_vita_final (eboot.bin) loaded
[13:26:21.635] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Found pipeline cache, reading...
[13:26:21.636] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Pipeline cache read and loaded
[13:26:21.716] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 1/14
[13:26:21.765] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 2/14
[13:26:21.797] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 3/14
[13:26:21.823] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 4/14
[13:26:21.848] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 5/14
[13:26:21.853] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 6/14
[13:26:21.885] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 7/14
[13:26:21.915] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 8/14
[13:26:21.942] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 9/14
[13:26:21.965] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 10/14
[13:26:21.970] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 11/14
[13:26:21.986] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 12/14
[13:26:22.023] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 13/14
[13:26:22.043] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 14/14
[13:26:22.059] |D| [run_app]: Running module_start of library: SceLibc at address 0x55e5
[13:26:22.074] |I| [export_sceIoOpen]: Opening file: tty0:
[13:26:22.074] |T| [open_file]: sceIoOpen: Opening terminal tty0:
[13:26:22.075] |I| [export_sceIoOpen]: Opening file: tty0:
[13:26:22.075] |T| [open_file]: sceIoOpen: Opening terminal tty0:
[13:26:22.076] |I| [export_sceIoOpen]: Opening file: tty1:
[13:26:22.076] |T| [open_file]: sceIoOpen: Opening terminal tty1:
[13:26:22.117] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[13:26:22.120] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x45001
[13:26:22.134] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[13:26:22.135] |W| [unimplemented_impl]: Unimplemented _sceFiosKernelOverlayGetList import called.
[13:26:22.135] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[13:26:22.138] |D| [run_app]: Running module_start of library: SceUlt at address 0x71b71
[13:26:22.152] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[13:26:22.348] |I| [load_module]: Loading module ID: 0x4
[13:26:22.404] |I| [load_self]: sys/external/libhttp.suprx: Skipping special segment 0x6fffff01...
[13:26:22.404] |I| [load_self]: Loaded module segment 0 @ [0x00141000 - 0x0015E150 / 0x81000000] (size: 0x0001D150) of module sys/external/libhttp.suprx
[13:26:22.405] |I| [load_self]: Loaded module segment 1 @ [0x00129000 - 0x00129640 / 0x8101E000] (size: 0x00000640) of module sys/external/libhttp.suprx
[13:26:22.405] |I| [load_self]: Linking SELF sys/external/libhttp.suprx...
[13:26:22.406] |D| [load_var_exports]:  NID 0x936c8a78 (SYSLYB) at 0x15ce68
[13:26:22.406] |D| [load_var_exports]:  NID 0x6c2224ba (NID_MODULE_INFO) at 0x159ca0
[13:26:22.406] |I| [load_module]: Module SceLibHttp (at "sys/external/libhttp.suprx") loaded
[13:26:22.407] |D| [load_module]: Running module_start of module: SceLibHttp
[13:26:22.407] |I| [load_module]: Module SceLibHttp (at "sys/external/libhttp.suprx") module_start returned 0x0
[13:26:22.452] |I| [load_self]: Loaded module segment 0 @ [0x0015F000 - 0x001C5EA4 / 0x81000000] (size: 0x00066EA4) of module sys/external/libssl.suprx
[13:26:22.453] |I| [load_self]: Loaded module segment 1 @ [0x0012A000 - 0x0012F188 / 0x81067000] (size: 0x00005188) of module sys/external/libssl.suprx
[13:26:22.454] |I| [load_self]: Linking SELF sys/external/libssl.suprx...
[13:26:22.455] |D| [load_var_exports]:  NID 0x936c8a78 (SYSLYB) at 0x1b19b0
[13:26:22.455] |D| [load_var_exports]:  NID 0x6c2224ba (NID_MODULE_INFO) at 0x1abc70
[13:26:22.456] |I| [load_module]: Module SceLibSsl (at "sys/external/libssl.suprx") loaded
[13:26:22.456] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[13:26:22.457] |W| [stubbed_impl]: Stubbed sceNetCtlInit import called. (Stub)
[13:26:22.457] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x3c733316 sceSslInit at 0x812617c4
[13:26:22.460] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x214926d9 sceHttpInit at 0x81261794
[13:26:22.466] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xee681e1d sceFiosFHOpenWithModeSync at 0x33210
[13:26:22.466] |I| [export_sceIoOpen]: Opening file: app0:memfile.bin
[13:26:22.530] |T| [open_file]: sceIoOpen: Opening file app0:memfile.bin (ux0:/app/PCSE00090/memfile.bin), fd: 0x3
[13:26:22.532] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xa75f3c4a sceFiosFHSeek at 0x331c0
[13:26:22.536] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xb309e327 sceFiosIsValidHandle at 0x331e0
[13:26:22.536] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x76945919 sceFiosFHReadSync at 0x331a0
[13:26:22.552] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x45182328 sceFiosFHCloseSync at 0x33180
[13:26:22.553] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[13:26:22.588] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[13:26:22.592] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[13:26:22.801] |I| [export_sceIoOpen]: Opening file: app0:render.bin
[13:26:22.821] |T| [open_file]: sceIoOpen: Opening file app0:render.bin (ux0:/app/PCSE00090/render.bin), fd: 0x4
[13:26:22.999] |T| [close_file]: sceIoClose: Closing file fd: 0x4
[13:26:23.017] |W| [unimplemented_impl]: Unimplemented sceNgsSystemSetFlags import called.
[13:26:23.018] |T| [ngs::simple::PlayerVoiceDefinition::new_modules]: Simple player voice definition stubbed
[13:26:23.020] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E0088:0:0 to 0x92D4838:0
[13:26:23.020] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E0408:0:0 to 0x92D4838:0
[13:26:23.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E0788:0:0 to 0x92D4838:0
[13:26:23.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E0B08:0:0 to 0x92D4838:0
[13:26:23.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E0E88:0:0 to 0x92D4838:0
[13:26:23.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E1208:0:0 to 0x92D4838:0
[13:26:23.022] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E1588:0:0 to 0x92D4838:0
[13:26:23.022] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E1908:0:0 to 0x92D4838:0
[13:26:23.022] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E1C88:0:0 to 0x92D4838:0
[13:26:23.023] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E2008:0:0 to 0x92D4838:0
[13:26:23.024] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E2388:0:0 to 0x92D4838:0
[13:26:23.024] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E2708:0:0 to 0x92D4838:0
[13:26:23.024] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E2A88:0:0 to 0x92D4838:0
[13:26:23.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E2E08:0:0 to 0x92D4838:0
[13:26:23.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E3188:0:0 to 0x92D4838:0
[13:26:23.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E3508:0:0 to 0x92D4838:0
[13:26:23.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E3888:0:0 to 0x92D4838:0
[13:26:23.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E3C08:0:0 to 0x92D4838:0
[13:26:23.029] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E3F88:0:0 to 0x92D4838:0
[13:26:23.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E4308:0:0 to 0x92D4838:0
[13:26:23.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E4688:0:0 to 0x92D4838:0
[13:26:23.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E4A08:0:0 to 0x92D4838:0
[13:26:23.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E4D88:0:0 to 0x92D4838:0
[13:26:23.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E5108:0:0 to 0x92D4838:0
[13:26:23.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E5488:0:0 to 0x92D4838:0
[13:26:23.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E5808:0:0 to 0x92D4838:0
[13:26:23.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E5B88:0:0 to 0x92D4838:0
[13:26:23.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E5F08:0:0 to 0x92D4838:0
[13:26:23.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E6288:0:0 to 0x92D4838:0
[13:26:23.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E6608:0:0 to 0x92D4838:0
[13:26:23.034] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E6988:0:0 to 0x92D4838:0
[13:26:23.092] |T| [export_sceNgsPatchCreateRouting]: Patching 0x92E6D08:0:0 to 0x92D4838:0
[13:26:23.145] |I| [export_sceIoOpen]: Opening file: app0:common.bin
[13:26:23.172] |T| [open_file]: sceIoOpen: Opening file app0:common.bin (ux0:/app/PCSE00090/common.bin), fd: 0x5
[13:26:23.212] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[13:26:23.606] |I| [export_sceIoOpen]: Opening file: app0:gui_trophyinstall_vita.bin
[13:26:23.639] |T| [open_file]: sceIoOpen: Opening file app0:gui_trophyinstall_vita.bin (ux0:/app/PCSE00090/gui_trophyinstall_vita.bin), fd: 0x6
[13:26:23.661] |T| [close_file]: sceIoClose: Closing file fd: 0x6
[13:26:23.723] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR03298_00/TROPHY.TRP (ux0:/app/PCSE00090/sce_sys/trophy/NPWR03298_00/TROPHY.TRP), fd: 0x7
[13:26:23.775] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR03298_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR03298_00/TROPUSR.DAT), fd: 0x8
[13:26:23.833] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROPCONF.SFM), fd: 0x9
[13:26:23.834] |T| [write_file]: install_trophy_context: Writing to fd: 0x9, size: 1162
[13:26:23.834] |T| [close_file]: install_trophy_context: Closing file fd: 0x9
[13:26:23.885] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP.SFM), fd: 0xa
[13:26:23.886] |T| [write_file]: install_trophy_context: Writing to fd: 0xa, size: 2320
[13:26:23.886] |T| [close_file]: install_trophy_context: Closing file fd: 0xa
[13:26:23.893] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP_02.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP_02.SFM), fd: 0xb
[13:26:23.894] |T| [write_file]: install_trophy_context: Writing to fd: 0xb, size: 2439
[13:26:23.895] |T| [close_file]: install_trophy_context: Closing file fd: 0xb
[13:26:23.907] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP_03.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP_03.SFM), fd: 0xc
[13:26:23.908] |T| [write_file]: install_trophy_context: Writing to fd: 0xc, size: 2311
[13:26:23.908] |T| [close_file]: install_trophy_context: Closing file fd: 0xc
[13:26:23.922] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP_04.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP_04.SFM), fd: 0xd
[13:26:23.923] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 2363
[13:26:23.924] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[13:26:23.939] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP_05.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP_05.SFM), fd: 0xe
[13:26:23.940] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 2323
[13:26:23.941] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[13:26:23.951] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP_07.SFM (ux0:/user/00/trophy/conf/NPWR03298_00/TROP_07.SFM), fd: 0xf
[13:26:23.952] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 2354
[13:26:23.952] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[13:26:23.994] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/ICON0.PNG), fd: 0x10
[13:26:23.996] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 96158
[13:26:23.996] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[13:26:24.017] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP000.PNG), fd: 0x11
[13:26:24.018] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 40403
[13:26:24.019] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[13:26:24.028] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP001.PNG), fd: 0x12
[13:26:24.029] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 42433
[13:26:24.029] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[13:26:24.063] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP002.PNG), fd: 0x13
[13:26:24.064] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 45236
[13:26:24.064] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[13:26:24.082] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP003.PNG), fd: 0x14
[13:26:24.083] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 48075
[13:26:24.083] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[13:26:24.090] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP004.PNG), fd: 0x15
[13:26:24.091] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 40363
[13:26:24.091] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[13:26:24.097] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP005.PNG), fd: 0x16
[13:26:24.098] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 41867
[13:26:24.099] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[13:26:24.106] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP006.PNG), fd: 0x17
[13:26:24.107] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 42413
[13:26:24.107] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[13:26:24.132] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP007.PNG), fd: 0x18
[13:26:24.133] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 42614
[13:26:24.133] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[13:26:24.156] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP008.PNG), fd: 0x19
[13:26:24.157] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 39352
[13:26:24.157] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[13:26:24.180] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP009.PNG), fd: 0x1a
[13:26:24.183] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 38777
[13:26:24.183] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[13:26:24.190] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP010.PNG), fd: 0x1b
[13:26:24.191] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 36135
[13:26:24.191] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[13:26:24.209] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR03298_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR03298_00/TROP011.PNG), fd: 0x1c
[13:26:24.210] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 54300
[13:26:24.211] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[13:26:24.213] |T| [close_file]: create_trophy_context: Closing file fd: 0x8
[13:26:24.214] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR03298_00 create successfuly!
[13:26:24.215] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[13:26:24.216] |W| [unimplemented_impl]: Unimplemented sceCommonDialogSetConfigParam import called.
[13:26:24.279] |W| [unimplemented_impl]: Unimplemented sceLocationInit import called.
[13:26:24.280] |I| [export_sceIoOpen]: Opening file: app0:french.bin
[13:26:24.331] |T| [open_file]: sceIoOpen: Opening file app0:french.bin (ux0:/app/PCSE00090/french.bin), fd: 0x1d
[13:26:24.441] |T| [close_file]: sceIoClose: Closing file fd: 0x1d
[13:26:24.442] |I| [export_sceIoOpen]: Opening file: app0:gui_loading_vita.bin
[13:26:24.482] |T| [open_file]: sceIoOpen: Opening file app0:gui_loading_vita.bin (ux0:/app/PCSE00090/gui_loading_vita.bin), fd: 0x1e
[13:26:24.492] |T| [close_file]: sceIoClose: Closing file fd: 0x1e
[13:26:24.493] |I| [export_sceIoOpen]: Opening file: app0:gui_loading_logos_vita.bin
[13:26:24.518] |T| [open_file]: sceIoOpen: Opening file app0:gui_loading_logos_vita.bin (ux0:/app/PCSE00090/gui_loading_logos_vita.bin), fd: 0x1f
[13:26:24.532] |T| [close_file]: sceIoClose: Closing file fd: 0x1f
[13:26:24.533] |I| [export_sceIoOpen]: Opening file: app0:gui_texttyper.bin
[13:26:24.533] |E| [open_file]: Missing file at E:/Emulators/Vita3K/ux0/app/PCSE00090/gui_texttyper.bin (target path: app0:gui_texttyper.bin)
[13:26:24.534] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[13:26:24.545] |I| [export_sceIoOpen]: Opening file: app0:sound_mix.bin
[13:26:24.586] |T| [open_file]: sceIoOpen: Opening file app0:sound_mix.bin (ux0:/app/PCSE00090/sound_mix.bin), fd: 0x20
[13:26:24.594] |T| [close_file]: sceIoClose: Closing file fd: 0x20
[13:26:24.595] |I| [export_sceIoOpen]: Opening file: app0:gui_common_vita.bin
[13:26:24.629] |T| [open_file]: sceIoOpen: Opening file app0:gui_common_vita.bin (ux0:/app/PCSE00090/gui_common_vita.bin), fd: 0x21
[13:26:24.730] |T| [close_file]: sceIoClose: Closing file fd: 0x21
