[16:08:19.669] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[16:08:22.820] |I| [load_self]: Loaded module segment 1 @ [0x8061E000 - 0x80623255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[16:08:22.821] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[16:08:22.821] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x8061dbc8
[16:08:22.821] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x80614f08
[16:08:22.822] |I| [load_module]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") loaded
[16:08:22.822] |I| [load_module]: Loading module "vs0:sys/external/libSceFt2.suprx"
[16:08:22.831] |I| [load_self]: Loaded module segment 0 @ [0x80624000 - 0x80674F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[16:08:22.831] |I| [load_self]: Loaded module segment 1 @ [0x8059B000 - 0x8059B2F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[16:08:22.832] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[16:08:22.832] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x806607dc
[16:08:22.833] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x8065ff10
[16:08:22.833] |I| [load_module]: Module SceLibft2 (at "vs0:sys/external/libSceFt2.suprx") loaded
[16:08:22.833] |I| [load_module]: Loading module "vs0:sys/external/libpvf.suprx"
[16:08:22.836] |I| [load_self]: Loaded module segment 0 @ [0x80675000 - 0x80684F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[16:08:22.836] |I| [load_self]: Loaded module segment 1 @ [0x80685000 - 0x80685008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[16:08:22.837] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[16:08:22.837] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x80683710
[16:08:22.838] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x80683300
[16:08:22.838] |I| [load_module]: Module SceLibPvf (at "vs0:sys/external/libpvf.suprx") loaded
[16:08:22.839] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Found pipeline cache, reading...
[16:08:22.839] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Pipeline cache read and loaded
[16:08:22.840] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 1/10
[16:08:22.842] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 2/10
[16:08:22.842] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 3/10
[16:08:22.843] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 4/10
[16:08:22.844] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 5/10
[16:08:22.844] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 6/10
[16:08:22.845] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 7/10
[16:08:22.846] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 8/10
[16:08:22.849] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 9/10
[16:08:22.850] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 10/10
[16:08:22.866] |D| [start_module]: Running module_start of library: SceLibc at address 0x8059c871
[16:08:22.885] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[16:08:22.885] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[16:08:22.886] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[16:08:22.895] |I| [start_module]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[16:08:22.898] |D| [start_module]: Running module_start of library: SceLibFios2 at address 0x805f1001
[16:08:22.912] |W| [export_sceKernelGetProcessId::<lambda_1>::operator ()]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[16:08:22.913] |I| [start_module]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[16:08:22.916] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xbfe02b3a __cxa_set_dso_handle_main at 0x801da7d0
[16:08:22.916] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x5e60b2b3 _ZNSt8ios_base4InitC1Ev at 0x801daa00
[16:08:22.918] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xedc939e1 __aeabi_atexit at 0x801da840
[16:08:22.919] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xabb11cf9 _ZNSt6_WinitC1Ev at 0x801daa20
[16:08:22.950] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x6dc1f0d8 memset at 0x801da6a0
[16:08:22.977] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xc9be3f05 atan2 at 0x801da990
[16:08:22.988] |I| [export_sceSysmoduleLoadModule]: Loading module ID: SCE_SYSMODULE_RAZOR_CAPTURE
[16:08:22.988] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x775a0cb2 malloc at 0x801da6e0
[16:08:22.989] |I| [export_sceSysmoduleLoadModule]: Loading module ID: SCE_SYSMODULE_ULT
[16:08:22.990] |I| [load_module]: Loading module "app0:sce_module/libult.suprx"
[16:08:22.993] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[16:08:22.993] |I| [load_self]: Loaded module segment 0 @ [0x806D0000 - 0x806E39BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[16:08:22.993] |I| [load_self]: Loaded module segment 1 @ [0x806E4000 - 0x806E4814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[16:08:22.994] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[16:08:22.994] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x806e22e8
[16:08:22.995] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x806df870
[16:08:22.995] |I| [load_module]: Module SceUlt (at "app0:sce_module/libult.suprx") loaded
[16:08:22.996] |D| [start_module]: Running module_start of library: SceUlt at address 0x806d3771
[16:08:23.010] |W| [export__sceUlobjMgrRegisterLibultProtocolRevision::<lambda_1>::operator ()]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[16:08:23.011] |I| [start_module]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[16:08:23.013] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x62f9493e _sceUltWaitingQueueResourcePoolCreate at 0x801d9f70
[16:08:23.015] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00781, thread ID: 6)
[16:08:23.015] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x5afec7a1 _sceUltMutexCreate at 0x801d9f60
[16:08:23.017] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x1eac8a sceUltMutexLock at 0x801d9f50
[16:08:23.019] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x897c9097 sceUltMutexUnlock at 0x801d9f80
[16:08:23.021] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x85b924b7 strcpy at 0x801da710
[16:08:23.127] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x7205bfdb memcpy at 0x801da6b0
[16:08:23.130] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xd0310e31 __cxa_guard_acquire at 0x801da7f0
[16:08:23.130] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x4ed1056f __cxa_guard_release at 0x801da660
[16:08:23.148] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x9a004680 printf at 0x801da740
[16:08:23.154] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 131072 262144
[16:08:23.155] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 16384 262144
[16:08:23.155] |W| [export_sceGxmMapFragmentUsseMemory::<lambda_1>::operator ()]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[16:08:23.159] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 65536 262144
[16:08:23.159] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 65536 262144
[16:08:23.160] |W| [export_sceGxmMapVertexUsseMemory::<lambda_1>::operator ()]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[16:08:23.162] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 131072 262144
[16:08:23.170] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 7200 262144
[16:08:23.171] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 8 262144
[16:08:23.173] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 12 262144
[16:08:23.173] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 16 262144
[16:08:23.174] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 20 262144
[16:08:23.175] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 36 262144
[16:08:23.216] |T| [write_file]: *** TTY: alignment warning [ VRAM ]: 131072 262144
[16:08:23.234] |W| [export_sceGxmSetWarningEnabled::<lambda_1>::operator ()]: Unimplemented sceGxmSetWarningEnabled import called.
[16:08:23.235] |W| [export_sceAppUtilInit::<lambda_1>::operator ()]: Unimplemented sceAppUtilInit import called.
[16:08:23.236] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x603caa93 _Sinx at 0x801da900
[16:08:23.285] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xfe83f2e4 vsnprintf at 0x801da860
[16:08:23.286] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x8aecc873 strlen at 0x801da720
[16:08:23.287] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x9f87712d strncpy at 0x801da750
[16:08:23.356] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x7449b359 sprintf at 0x801da6c0
[16:08:23.358] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xd5200cb strstr at 0x801da5f0
[16:08:23.364] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xe4299dcb strncmp at 0x801da800
[16:08:23.370] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Common.cpk
[16:08:23.370] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Common.cpk (ux0:/app/PCSG00781/media/cpk/Common.cpk), fd: 0x3
[16:08:23.378] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x1b58fa3b strcmp at 0x801da620
[16:08:23.383] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xaf5c218d memmove at 0x801da780
[16:08:23.385] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[16:08:23.399] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Common.cpk
[16:08:23.399] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Common.cpk (ux0:/app/PCSG00781/media/cpk/Common.cpk), fd: 0x4
[16:08:23.420] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x27a55170 _Dtest at 0x801da8b0
[16:08:23.452] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Table.cpk
[16:08:23.453] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Table.cpk (ux0:/app/PCSG00781/media/cpk/Table.cpk), fd: 0x5
[16:08:23.454] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[16:08:23.465] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Table.cpk
[16:08:23.465] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Table.cpk (ux0:/app/PCSG00781/media/cpk/Table.cpk), fd: 0x6
[16:08:23.517] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaModel.cpk
[16:08:23.518] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaModel.cpk (ux0:/app/PCSG00781/media/cpk/CharaModel.cpk), fd: 0x7
[16:08:23.518] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[16:08:23.529] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaModel.cpk
[16:08:23.529] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaModel.cpk (ux0:/app/PCSG00781/media/cpk/CharaModel.cpk), fd: 0x8
[16:08:23.585] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaMotion.cpk
[16:08:23.585] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaMotion.cpk (ux0:/app/PCSG00781/media/cpk/CharaMotion.cpk), fd: 0x9
[16:08:23.587] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[16:08:23.597] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaMotion.cpk
[16:08:23.597] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaMotion.cpk (ux0:/app/PCSG00781/media/cpk/CharaMotion.cpk), fd: 0xa
[16:08:23.651] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaTex.cpk
[16:08:23.651] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaTex.cpk (ux0:/app/PCSG00781/media/cpk/CharaTex.cpk), fd: 0xb
[16:08:23.653] |T| [close_file]: sceIoClose: Closing file fd: 0xb
[16:08:23.663] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/CharaTex.cpk
[16:08:23.664] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/CharaTex.cpk (ux0:/app/PCSG00781/media/cpk/CharaTex.cpk), fd: 0xc
[16:08:23.718] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Script.cpk
[16:08:23.719] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Script.cpk (ux0:/app/PCSG00781/media/cpk/Script.cpk), fd: 0xd
[16:08:23.722] |T| [close_file]: sceIoClose: Closing file fd: 0xd
[16:08:23.733] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Script.cpk
[16:08:23.733] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Script.cpk (ux0:/app/PCSG00781/media/cpk/Script.cpk), fd: 0xe
[16:08:23.784] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/UI.cpk
[16:08:23.785] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/UI.cpk (ux0:/app/PCSG00781/media/cpk/UI.cpk), fd: 0xf
[16:08:23.786] |T| [close_file]: sceIoClose: Closing file fd: 0xf
[16:08:23.797] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/UI.cpk
[16:08:23.797] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/UI.cpk (ux0:/app/PCSG00781/media/cpk/UI.cpk), fd: 0x10
[16:08:23.852] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Patch.cpk
[16:08:23.852] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Patch.cpk (ux0:/app/PCSG00781/media/cpk/Patch.cpk), fd: 0x11
[16:08:23.854] |T| [close_file]: sceIoClose: Closing file fd: 0x11
[16:08:23.864] |I| [export_sceIoOpen]: Opening file: app0:media/cpk/Patch.cpk
[16:08:23.864] |T| [open_file]: sceIoOpen: Opening file app0:media/cpk/Patch.cpk (ux0:/app/PCSG00781/media/cpk/Patch.cpk), fd: 0x12
[16:08:23.942] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0xa7cbe4a6 qsort at 0x801da770
[16:08:23.950] |T| [log_import_call]: [LLE] TID: 6   FUNC: 0x7747f6d7 memcmp at 0x801da6d0
[16:08:24.619] |I| [export_sceSysmoduleLoadModule]: Loading module ID: SCE_SYSMODULE_NP
[16:08:24.620] |I| [export_sceSysmoduleLoadModule]: Loading module ID: SCE_SYSMODULE_NP_TROPHY
[16:08:24.620] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR11223_00/TROPHY.TRP (ux0:/app/PCSG00781/sce_sys/trophy/NPWR11223_00/TROPHY.TRP), fd: 0x13
[16:08:24.621] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR11223_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR11223_00/TROPUSR.DAT), fd: 0x14
[16:08:24.623] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR11223_00/TROPCONF.SFM), fd: 0x15
[16:08:24.623] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 2983
[16:08:24.623] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[16:08:24.624] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR11223_00/TROP.SFM), fd: 0x16
[16:08:24.624] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 8627
[16:08:24.625] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[16:08:24.625] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/ICON0.PNG), fd: 0x17
[16:08:24.626] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 92415
[16:08:24.626] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[16:08:24.626] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP000.PNG), fd: 0x18
[16:08:24.627] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 40775
[16:08:24.627] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[16:08:24.628] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP001.PNG), fd: 0x19
[16:08:24.628] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 52893
[16:08:24.628] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[16:08:24.629] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP002.PNG), fd: 0x1a
[16:08:24.629] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 52893
[16:08:24.630] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[16:08:24.630] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP003.PNG), fd: 0x1b
[16:08:24.631] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 52893
[16:08:24.631] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[16:08:24.632] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP004.PNG), fd: 0x1c
[16:08:24.632] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 52893
[16:08:24.632] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[16:08:24.633] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP005.PNG), fd: 0x1d
[16:08:24.633] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 52893
[16:08:24.634] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[16:08:24.634] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP006.PNG), fd: 0x1e
[16:08:24.635] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 52893
[16:08:24.635] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[16:08:24.635] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP007.PNG), fd: 0x1f
[16:08:24.636] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 52893
[16:08:24.636] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[16:08:24.638] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP008.PNG), fd: 0x20
[16:08:24.639] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 52893
[16:08:24.639] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[16:08:24.640] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP009.PNG), fd: 0x21
[16:08:24.640] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 52893
[16:08:24.640] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[16:08:24.641] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP010.PNG), fd: 0x22
[16:08:24.641] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 52893
[16:08:24.642] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[16:08:24.642] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP011.PNG), fd: 0x23
[16:08:24.643] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 52893
[16:08:24.643] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[16:08:24.644] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP012.PNG), fd: 0x24
[16:08:24.644] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 52893
[16:08:24.644] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[16:08:24.645] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP013.PNG), fd: 0x25
[16:08:24.645] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 52893
[16:08:24.646] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[16:08:24.646] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR11223_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR11223_00/TROP014.PNG), fd: 0x26
[16:08:24.647] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 52893
[16:08:24.647] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
