[08:46:52.185] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[09:05:41.979] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/body.bin
[09:05:41.983] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/head.bin
[09:05:42.019] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/stat.bin
[09:05:42.021] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/tail.bin
[09:05:42.023] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/temp.bin
[09:05:42.024] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/package/work.bin
[09:05:42.026] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/param.sfo
[09:05:42.030] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/pic0.png
[09:05:42.037] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/sce_sys/trophy/NPWR11116_00/TROPHY.TRP
[09:05:42.139] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/0.png
[09:05:42.141] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/1.png
[09:05:42.144] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/10.png
[09:05:42.147] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/11.png
[09:05:42.150] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/12.png
[09:05:42.152] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/13.png
[09:05:42.154] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/2.png
[09:05:42.164] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/3.png
[09:05:42.167] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/4.png
[09:05:42.178] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/5.png
[09:05:42.182] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/6.png
[09:05:42.188] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/7.png
[09:05:42.191] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/8.png
[09:05:42.193] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/9.png
[09:05:42.197] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/new.png
[09:05:42.208] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00909/thumbnail/system.png
[09:05:42.219] |I| [is_nonpdrm]: Decrypt layer: ./sdcard/ux0\app\PCSG00909
[09:06:50.840] |I| [copy_license]: Success copy license file to: ./sdcard/ux0/license\PCSG00909\JP0031-PCSG00909_00-YUNOHANASPRINGFD.rif
[09:06:51.111] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\eboot.bin with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.128] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_module\libc.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.136] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_module\libface.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.147] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_module\libfios2.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.217] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_module\libsmart.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.225] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_module\libult.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.233] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00909\sce_sys\about\right.suprx with klicensee af4609271dd574366fb523cdfa8a0de2
[09:06:51.234] |I| [install_archive_content]: ゆのはなSpRING！～Cherising Time～ (App) [PCSG00909] installed succesfully!
[09:07:30.471] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/c.png
[09:07:30.473] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/GAME.cpk
[09:07:55.814] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/MOVIE.cpk
[09:08:06.810] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/SOUND.cpk
[09:08:24.535] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/STORY.cpk
[09:08:24.612] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/data/SYSTEM.cpk
[09:08:24.742] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/eboot.bin
[09:08:24.759] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_module/libc.suprx
[09:08:24.765] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_module/libface.suprx
[09:08:24.768] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_module/libfios2.suprx
[09:08:24.773] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_module/libsmart.suprx
[09:08:24.832] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_module/libult.suprx
[09:08:24.838] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_pfs/files.db
[09:08:24.841] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_pfs/pflist
[09:08:24.843] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_pfs/unicv.db
[09:08:24.936] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/about/right.suprx
[09:08:24.938] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/clearsign
[09:08:24.942] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/icon0.png
[09:08:24.947] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/keystone
[09:08:24.950] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/livearea/contents/bg0.png
[09:08:24.958] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/livearea/contents/startup.png
[09:08:24.976] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/livearea/contents/template.xml
[09:08:24.980] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/001.png
[09:08:24.988] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/002.png
[09:08:25.005] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/003.png
[09:08:25.030] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/004.png
[09:08:25.061] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/005.png
[09:08:25.072] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/006.png
[09:08:25.084] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/007.png
[09:08:25.138] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/008.png
[09:08:25.164] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/009.png
[09:08:25.209] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/010.png
[09:08:25.239] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/011.png
[09:08:25.257] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/manual/012.png
[09:08:25.276] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/body.bin
[09:08:25.278] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/head.bin
[09:08:25.281] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/stat.bin
[09:08:25.282] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/tail.bin
[09:08:25.284] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/temp.bin
[09:08:25.286] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/package/work.bin
[09:08:25.288] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/param.sfo
[09:08:25.291] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/pic0.png
[09:08:25.309] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/sce_sys/trophy/NPWR10088_00/TROPHY.TRP
[09:08:25.469] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/00.png
[09:08:25.472] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/01.png
[09:08:25.474] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/02.png
[09:08:25.476] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/03.png
[09:08:25.480] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/04.png
[09:08:25.483] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/05.png
[09:08:25.486] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/06.png
[09:08:25.488] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/07.png
[09:08:25.490] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/install.png
[09:08:25.492] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/new.png
[09:08:25.494] |I| [install_archive_content]: Extracting ./sdcard/ux0/app/PCSG00805/thumbnail/sys.png
[09:08:25.497] |I| [is_nonpdrm]: Decrypt layer: ./sdcard/ux0\app\PCSG00805
[09:10:03.604] |I| [copy_license]: Success copy license file to: ./sdcard/ux0/license\PCSG00805\JP0031-PCSG00805_00-CODEREALIZEFD000.rif
[09:10:03.934] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\eboot.bin with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:03.952] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_module\libc.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:03.961] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_module\libface.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:03.975] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_module\libfios2.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:04.043] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_module\libsmart.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:04.053] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_module\libult.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:04.062] |I| [decrypt_install_nonpdrm]: Decrypted ./sdcard/ux0\app\PCSG00805\sce_sys\about\right.suprx with klicensee 4ba7433093571a5bc73f9698a56f9f66
[09:10:04.065] |I| [install_archive_content]: Code：Realize ～祝福の未来～ (App) [PCSG00805] installed succesfully!
[09:10:16.259] |I| [gui::set_vsync_state]: V-Sync state: true
[09:10:16.276] |I| [load_app_impl]: cpu-backend: Dynarmic
[09:10:16.276] |I| [load_app_impl]: CPU Optimisation state: true
[09:10:16.276] |I| [load_app_impl]: ngs state: true
[09:10:16.277] |I| [load_app_impl]: Resolution multiplier: 1
[09:10:16.277] |I| [load_app_impl]: modules mode: Automatic
[09:10:16.277] |I| [load_app_impl]: Title: Code：Realize ～祝福の未来～
[09:10:16.278] |I| [load_app_impl]: Serial: PCSG00805
[09:10:16.278] |I| [load_app_impl]: Version: 1.00
[09:10:16.278] |I| [load_app_impl]: Category: gd
[09:10:16.298] |I| [load_self]: app0:sce_module/libc.suprx: Skipping special segment 0x6fffff01...
[09:10:16.299] |I| [load_self]: Loaded module segment 0 @ [0x00005000 - 0x000568A4 / 0x81000000] (size: 0x000518A4) of module app0:sce_module/libc.suprx
[09:10:16.299] |I| [load_self]: Loaded module segment 1 @ [0x00057000 - 0x000598A0 / 0x81052000] (size: 0x000028A0) of module app0:sce_module/libc.suprx
[09:10:16.300] |I| [load_self]: Linking SELF app0:sce_module/libc.suprx...
[09:10:16.301] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x4c314
[09:10:16.301] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x414dc
[09:10:16.301] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[09:10:16.314] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[09:10:16.314] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[09:10:16.315] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[09:10:16.315] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[09:10:16.316] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[09:10:16.317] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[09:10:16.317] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[09:10:16.325] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[09:10:16.325] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[09:10:16.326] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[09:10:16.326] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[09:10:16.327] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[09:10:16.327] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[09:10:16.328] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[09:10:16.342] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[09:10:16.343] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[09:10:16.343] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[09:10:16.344] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[09:10:16.345] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[09:10:16.345] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[09:10:16.351] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[09:10:16.351] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[09:10:16.351] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[09:10:16.352] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[09:10:16.352] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[09:10:16.353] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[09:10:16.441] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[09:10:16.441] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x00306804 / 0x81000000] (size: 0x00201804) of module app0:eboot.bin
[09:10:16.442] |I| [load_self]: Loaded module segment 1 @ [0x00307000 - 0x00422090 / 0x81202000] (size: 0x0011B090) of module app0:eboot.bin
[09:10:16.442] |I| [load_self]: Linking SELF app0:eboot.bin...
[09:10:16.442] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x2a763c
[09:10:16.442] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x307dfc
[09:10:16.443] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x2ce130
[09:10:16.443] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[09:10:16.464] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[09:10:16.503] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[09:10:16.503] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[09:10:16.504] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[09:10:16.516] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[09:10:16.519] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[09:10:16.538] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[09:10:16.540] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[09:10:16.542] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[09:10:16.560] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[09:10:16.561] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[09:10:16.577] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[09:10:16.679] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[09:10:16.724] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00805, thread ID: 7)
[09:10:16.727] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[09:10:16.743] |I| [load_module]: Loading module ID: 0x13
[09:10:16.747] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[09:10:16.748] |I| [load_self]: Loaded module segment 0 @ [0x0BE89000 - 0x0BE8C08C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[09:10:16.748] |I| [load_self]: Loaded module segment 1 @ [0x0BE8D000 - 0x0BE8DBF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[09:10:16.749] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[09:10:16.749] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xbe8c074
[09:10:16.749] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xbe8bbd4
[09:10:16.749] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[09:10:16.750] |D| [load_module]: Running module_start of module: SceSystemGesture
[09:10:16.750] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[09:10:16.751] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x2a6bec
[09:10:16.752] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[09:10:16.753] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x2a6c1c
[09:10:16.757] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[09:10:16.757] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[09:10:16.758] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[09:10:16.793] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[09:10:16.820] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[09:10:16.848] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[09:10:16.868] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[09:10:16.869] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[09:10:16.869] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[09:10:16.871] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[09:10:16.872] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[09:10:16.872] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[09:10:16.879] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[09:10:16.880] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[09:10:16.881] |W| [unimplemented_impl]: Unimplemented sceSysmoduleUnloadModule import called.
[09:10:16.995] |T| [export_sceNgsPatchCreateRouting]: Patching 0xBD55580:0:0 to 0xBD5A480:0
[09:10:17.162] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
