[10:21:11.144] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[10:21:32.701] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[10:21:32.732] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[10:21:32.735] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[10:21:32.736] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[10:21:32.737] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[10:21:32.738] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[10:21:32.739] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[10:21:32.739] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[10:21:32.812] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[10:21:32.815] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[10:21:32.818] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[10:21:32.821] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[10:21:32.823] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[10:21:32.825] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[10:21:32.828] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[10:21:32.848] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[10:21:32.850] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[10:21:32.852] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[10:21:32.854] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[10:21:32.855] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[10:21:32.856] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[10:21:32.862] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[10:21:32.863] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[10:21:32.865] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[10:21:32.865] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[10:21:32.866] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[10:21:32.867] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[10:21:33.111] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[10:21:33.112] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x00324E08 / 0x81000000] (size: 0x0021FE08) of module app0:eboot.bin
[10:21:33.113] |I| [load_self]: Loaded module segment 1 @ [0x00325000 - 0x010B9090 / 0x81220000] (size: 0x00D94090) of module app0:eboot.bin
[10:21:33.114] |I| [load_self]: Linking SELF app0:eboot.bin...
[10:21:33.114] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x2c5fd8
[10:21:33.115] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x4a3c0c
[10:21:33.117] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x2ef3e0
[10:21:33.117] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[10:21:33.143] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[10:21:33.222] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[10:21:33.223] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[10:21:33.224] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[10:21:33.237] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[10:21:33.241] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[10:21:33.265] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[10:21:33.266] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[10:21:33.270] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[10:21:33.293] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[10:21:33.294] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[10:21:33.310] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[10:21:33.539] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[10:21:33.589] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00766, thread ID: 7)
[10:21:33.593] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[10:21:33.610] |I| [load_module]: Loading module ID: 0x13
[10:21:33.615] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[10:21:33.616] |I| [load_self]: Loaded module segment 0 @ [0x0DB1D000 - 0x0DB2008C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[10:21:33.617] |I| [load_self]: Loaded module segment 1 @ [0x0DB21000 - 0x0DB21BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[10:21:33.618] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[10:21:33.620] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xdb20074
[10:21:33.620] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xdb1fbd4
[10:21:33.621] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[10:21:33.622] |D| [load_module]: Running module_start of module: SceSystemGesture
[10:21:33.624] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[10:21:33.626] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x2c58e8
[10:21:33.627] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[10:21:33.629] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x2c5918
[10:21:33.633] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[10:21:33.634] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[10:21:33.635] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[10:21:33.673] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[10:21:34.720] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[10:21:34.739] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[10:21:34.757] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[10:21:34.758] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[10:21:34.759] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[10:21:34.761] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[10:21:34.762] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[10:21:34.764] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[10:21:34.771] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[10:21:34.772] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[10:21:34.774] |W| [unimplemented_impl]: Unimplemented sceSysmoduleUnloadModule import called.
[10:21:34.881] |T| [export_sceNgsPatchCreateRouting]: Patching 0xDA02850:0:0 to 0xDA07750:0
[10:21:35.013] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[10:21:35.015] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[10:21:35.071] |E| [logging::ret_error_impl]: sceAppUtilDrmClose returned SCE_APPUTIL_ERROR_NOT_MOUNTED (0x80100604)
[10:21:35.213] |I| [float_to_half_init]: AVX+F16C instruction set is supported. Using fast f32 to f16 conversion
[10:21:35.221] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 637ae1faf9493b2193b5c849dee2eec4ccb1b44ff77003feb1192affa43870d3
[10:21:35.237] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 637ae1faf9493b2193b5c849dee2eec4ccb1b44ff77003feb1192affa43870d3
[10:21:35.224] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[10:21:35.242] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[10:21:35.246] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x2c5928
[10:21:35.249] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x2c5908
[10:21:35.254] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x2c58c8
[10:21:35.255] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00766/data/SYSTEM.cpk), fd: 0x3
[10:21:35.256] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[10:21:35.257] |W| [unimplemented_impl]: Unimplemented sceMotionGetState import called.
[10:21:35.258] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float1) Depth
[10:21:35.261] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[10:21:35.263] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[10:21:35.279] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 79b2a7cc096b4ea22e4a15e7b340ed3cc67c4b85bb419310c10362864b33afb8
[10:21:35.281] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 79b2a7cc096b4ea22e4a15e7b340ed3cc67c4b85bb419310c10362864b33afb8
[10:21:35.285] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) Color
[10:21:35.286] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[10:21:35.288] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[10:21:35.291] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[10:21:35.311] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[10:21:35.312] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00766/data/SYSTEM.cpk), fd: 0x4
[10:21:35.314] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 543accca675cef4fda55b4b85de6f733d0c30e1beb65e36ac66489fe36b23569
[10:21:35.316] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 543accca675cef4fda55b4b85de6f733d0c30e1beb65e36ac66489fe36b23569
[10:21:35.319] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[10:21:35.320] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_TexCoord
[10:21:35.321] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 5
[10:21:35.327] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader d5f262290da503c442695eed6885c2463fa719403d3e281ee8677d703bfbfd2d
[10:21:35.329] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader d5f262290da503c442695eed6885c2463fa719403d3e281ee8677d703bfbfd2d
[10:21:35.331] |T| [shader::create_fragment_inputs]: pa0 = tex2D<intX4>(AlbedoTexture, TEXCOORD0.xy)
[10:21:35.332] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 2
[10:21:35.344] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[10:21:35.346] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG00766/data/GAME.cpk), fd: 0x5
[10:21:35.374] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[10:21:35.385] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[10:21:35.387] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG00766/data/GAME.cpk), fd: 0x6
[10:21:35.407] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[10:21:35.409] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG00766/data/MOVIE.cpk), fd: 0x7
[10:21:35.425] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[10:21:35.436] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[10:21:35.437] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG00766/data/MOVIE.cpk), fd: 0x8
[10:21:35.458] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[10:21:35.460] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG00766/data/SOUND.cpk), fd: 0x9
[10:21:35.485] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[10:21:35.496] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[10:21:35.498] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG00766/data/SOUND.cpk), fd: 0xa
[10:21:35.851] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR09933_00/TROPHY.TRP (ux0:/app/PCSG00766/sce_sys/trophy/NPWR09933_00/TROPHY.TRP), fd: 0xb
[10:21:35.853] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR09933_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR09933_00/TROPUSR.DAT), fd: 0xc
[10:21:35.870] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR09933_00/TROPCONF.SFM), fd: 0xd
[10:21:35.872] |T| [write_file]: install_trophy_context: Writing to fd: 0xd, size: 2406
[10:21:35.873] |T| [close_file]: install_trophy_context: Closing file fd: 0xd
[10:21:35.882] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR09933_00/TROP.SFM), fd: 0xe
[10:21:35.883] |T| [write_file]: install_trophy_context: Writing to fd: 0xe, size: 6609
[10:21:35.884] |T| [close_file]: install_trophy_context: Closing file fd: 0xe
[10:21:35.898] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/ICON0.PNG), fd: 0xf
[10:21:35.899] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 100983
[10:21:35.900] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[10:21:35.911] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP000.PNG), fd: 0x10
[10:21:35.913] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 139274
[10:21:35.914] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[10:21:35.943] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP001.PNG), fd: 0x11
[10:21:35.944] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 138149
[10:21:35.945] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[10:21:35.971] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP002.PNG), fd: 0x12
[10:21:35.973] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 137432
[10:21:35.973] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[10:21:35.999] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP003.PNG), fd: 0x13
[10:21:36.001] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 136568
[10:21:36.002] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[10:21:36.036] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP004.PNG), fd: 0x14
[10:21:36.038] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 135460
[10:21:36.039] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[10:21:36.114] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP005.PNG), fd: 0x15
[10:21:36.117] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 138082
[10:21:36.118] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[10:21:36.137] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP006.PNG), fd: 0x16
[10:21:36.139] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 138710
[10:21:36.141] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[10:21:36.157] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP007.PNG), fd: 0x17
[10:21:36.160] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 137458
[10:21:36.162] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[10:21:36.177] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP008.PNG), fd: 0x18
[10:21:36.180] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 138766
[10:21:36.182] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[10:21:36.193] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP009.PNG), fd: 0x19
[10:21:36.196] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 137289
[10:21:36.197] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[10:21:36.214] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP010.PNG), fd: 0x1a
[10:21:36.216] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 142729
[10:21:36.217] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[10:21:36.236] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP011.PNG), fd: 0x1b
[10:21:36.238] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 137064
[10:21:36.239] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[10:21:36.255] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP012.PNG), fd: 0x1c
[10:21:36.257] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 135991
[10:21:36.258] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[10:21:36.312] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP013.PNG), fd: 0x1d
[10:21:36.313] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 134730
[10:21:36.315] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[10:21:36.341] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP014.PNG), fd: 0x1e
[10:21:36.343] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 142484
[10:21:36.344] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[10:21:36.364] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP015.PNG), fd: 0x1f
[10:21:36.366] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 183186
[10:21:36.367] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[10:21:36.383] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP016.PNG), fd: 0x20
[10:21:36.385] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 137022
[10:21:36.386] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[10:21:36.389] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP017.PNG), fd: 0x21
[10:21:36.391] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 131539
[10:21:36.392] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[10:21:36.395] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP018.PNG), fd: 0x22
[10:21:36.397] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 114328
[10:21:36.398] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[10:21:36.413] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP019.PNG), fd: 0x23
[10:21:36.415] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 119804
[10:21:36.416] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[10:21:36.432] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP020.PNG), fd: 0x24
[10:21:36.434] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 121485
[10:21:36.435] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[10:21:36.449] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP021.PNG), fd: 0x25
[10:21:36.451] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 119145
[10:21:36.452] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[10:21:36.471] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP022.PNG), fd: 0x26
[10:21:36.473] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 119411
[10:21:36.475] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
[10:21:36.494] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP023.PNG), fd: 0x27
[10:21:36.496] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 111151
[10:21:36.497] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[10:21:36.517] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP024.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP024.PNG), fd: 0x28
