[10:19:02.178] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[10:19:07.940] |I| [load_self]: Loaded module segment 1 @ [0x045A7000 - 0x045A7BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[10:19:07.940] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[10:19:07.941] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x5dae074
[10:19:07.941] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x5dadbd4
[10:19:07.942] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[10:19:07.942] |D| [load_module]: Running module_start of module: SceSystemGesture
[10:19:07.943] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[10:19:07.945] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x2c0c84
[10:19:07.946] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[10:19:07.947] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x2c0cb4
[10:19:07.949] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[10:19:07.950] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[10:19:07.951] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[10:19:07.983] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[10:19:08.860] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[10:19:08.876] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[10:19:08.894] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[10:19:08.894] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[10:19:08.894] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[10:19:08.895] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[10:19:08.896] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[10:19:08.896] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[10:19:08.903] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[10:19:08.904] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 10, using passthrough.
[10:19:09.007] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 3, using passthrough.
[10:19:09.008] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 4, using passthrough.
[10:19:09.012] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD060:0:0 to 0xC7162E0:0
[10:19:09.012] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD060:0:0 to 0xC715500:0
[10:19:09.014] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD060:0:0 to 0xC7159A0:0
[10:19:09.015] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD060:0:0 to 0xC715E40:0
[10:19:09.015] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD570:0:0 to 0xC7162E0:0
[10:19:09.016] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD570:0:0 to 0xC715500:0
[10:19:09.016] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD570:0:0 to 0xC7159A0:0
[10:19:09.016] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FD570:0:0 to 0xC715E40:0
[10:19:09.017] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDA80:0:0 to 0xC7162E0:0
[10:19:09.017] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDA80:0:0 to 0xC715500:0
[10:19:09.017] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDA80:0:0 to 0xC7159A0:0
[10:19:09.018] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDA80:0:0 to 0xC715E40:0
[10:19:09.018] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDF90:0:0 to 0xC7162E0:0
[10:19:09.019] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDF90:0:0 to 0xC715500:0
[10:19:09.019] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDF90:0:0 to 0xC7159A0:0
[10:19:09.019] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FDF90:0:0 to 0xC715E40:0
[10:19:09.019] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE4A0:0:0 to 0xC7162E0:0
[10:19:09.020] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE4A0:0:0 to 0xC715500:0
[10:19:09.020] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE4A0:0:0 to 0xC7159A0:0
[10:19:09.020] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE4A0:0:0 to 0xC715E40:0
[10:19:09.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE9B0:0:0 to 0xC7162E0:0
[10:19:09.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE9B0:0:0 to 0xC715500:0
[10:19:09.021] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE9B0:0:0 to 0xC7159A0:0
[10:19:09.022] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FE9B0:0:0 to 0xC715E40:0
[10:19:09.022] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FEEC0:0:0 to 0xC7162E0:0
[10:19:09.023] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FEEC0:0:0 to 0xC715500:0
[10:19:09.023] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FEEC0:0:0 to 0xC7159A0:0
[10:19:09.023] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FEEC0:0:0 to 0xC715E40:0
[10:19:09.024] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF3D0:0:0 to 0xC7162E0:0
[10:19:09.024] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF3D0:0:0 to 0xC715500:0
[10:19:09.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF3D0:0:0 to 0xC7159A0:0
[10:19:09.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF3D0:0:0 to 0xC715E40:0
[10:19:09.025] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF8E0:0:0 to 0xC7162E0:0
[10:19:09.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF8E0:0:0 to 0xC715500:0
[10:19:09.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF8E0:0:0 to 0xC7159A0:0
[10:19:09.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FF8E0:0:0 to 0xC715E40:0
[10:19:09.026] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FFDF0:0:0 to 0xC7162E0:0
[10:19:09.027] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FFDF0:0:0 to 0xC715500:0
[10:19:09.027] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FFDF0:0:0 to 0xC7159A0:0
[10:19:09.027] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC6FFDF0:0:0 to 0xC715E40:0
[10:19:09.028] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700300:0:0 to 0xC7162E0:0
[10:19:09.028] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700300:0:0 to 0xC715500:0
[10:19:09.028] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700300:0:0 to 0xC7159A0:0
[10:19:09.028] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700300:0:0 to 0xC715E40:0
[10:19:09.029] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700810:0:0 to 0xC7162E0:0
[10:19:09.029] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700810:0:0 to 0xC715500:0
[10:19:09.029] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700810:0:0 to 0xC7159A0:0
[10:19:09.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700810:0:0 to 0xC715E40:0
[10:19:09.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700D20:0:0 to 0xC7162E0:0
[10:19:09.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700D20:0:0 to 0xC715500:0
[10:19:09.030] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700D20:0:0 to 0xC7159A0:0
[10:19:09.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC700D20:0:0 to 0xC715E40:0
[10:19:09.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701230:0:0 to 0xC7162E0:0
[10:19:09.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701230:0:0 to 0xC715500:0
[10:19:09.031] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701230:0:0 to 0xC7159A0:0
[10:19:09.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701230:0:0 to 0xC715E40:0
[10:19:09.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701740:0:0 to 0xC7162E0:0
[10:19:09.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701740:0:0 to 0xC715500:0
[10:19:09.032] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701740:0:0 to 0xC7159A0:0
[10:19:09.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701740:0:0 to 0xC715E40:0
[10:19:09.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701C50:0:0 to 0xC7162E0:0
[10:19:09.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701C50:0:0 to 0xC715500:0
[10:19:09.033] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701C50:0:0 to 0xC7159A0:0
[10:19:09.034] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC701C50:0:0 to 0xC715E40:0
[10:19:09.034] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702160:0:0 to 0xC7162E0:0
[10:19:09.035] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702160:0:0 to 0xC715500:0
[10:19:09.035] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702160:0:0 to 0xC7159A0:0
[10:19:09.035] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702160:0:0 to 0xC715E40:0
[10:19:09.036] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702670:0:0 to 0xC7162E0:0
[10:19:09.036] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702670:0:0 to 0xC715500:0
[10:19:09.036] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702670:0:0 to 0xC7159A0:0
[10:19:09.036] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702670:0:0 to 0xC715E40:0
[10:19:09.036] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702B80:0:0 to 0xC7162E0:0
[10:19:09.037] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702B80:0:0 to 0xC715500:0
[10:19:09.037] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702B80:0:0 to 0xC7159A0:0
[10:19:09.037] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC702B80:0:0 to 0xC715E40:0
[10:19:09.037] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703090:0:0 to 0xC7162E0:0
[10:19:09.038] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703090:0:0 to 0xC715500:0
[10:19:09.038] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703090:0:0 to 0xC7159A0:0
[10:19:09.038] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703090:0:0 to 0xC715E40:0
[10:19:09.038] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7035A0:0:0 to 0xC7162E0:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7035A0:0:0 to 0xC715500:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7035A0:0:0 to 0xC7159A0:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7035A0:0:0 to 0xC715E40:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703AB0:0:0 to 0xC7162E0:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703AB0:0:0 to 0xC715500:0
[10:19:09.039] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703AB0:0:0 to 0xC7159A0:0
[10:19:09.040] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703AB0:0:0 to 0xC715E40:0
[10:19:09.040] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703FC0:0:0 to 0xC7162E0:0
[10:19:09.040] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703FC0:0:0 to 0xC715500:0
[10:19:09.040] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703FC0:0:0 to 0xC7159A0:0
[10:19:09.040] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC703FC0:0:0 to 0xC715E40:0
[10:19:09.041] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7044D0:0:0 to 0xC7162E0:0
[10:19:09.041] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7044D0:0:0 to 0xC715500:0
[10:19:09.041] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7044D0:0:0 to 0xC7159A0:0
[10:19:09.041] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7044D0:0:0 to 0xC715E40:0
[10:19:09.042] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7049E0:0:0 to 0xC7162E0:0
[10:19:09.042] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7049E0:0:0 to 0xC715500:0
[10:19:09.042] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7049E0:0:0 to 0xC7159A0:0
[10:19:09.042] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC7049E0:0:0 to 0xC715E40:0
[10:19:09.042] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC704EF0:0:0 to 0xC7162E0:0
[10:19:09.043] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC704EF0:0:0 to 0xC715500:0
[10:19:09.043] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC704EF0:0:0 to 0xC7159A0:0
[10:19:09.043] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC704EF0:0:0 to 0xC715E40:0
[10:19:09.043] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705400:0:0 to 0xC7162E0:0
[10:19:09.043] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705400:0:0 to 0xC715500:0
[10:19:09.044] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705400:0:0 to 0xC7159A0:0
[10:19:09.044] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705400:0:0 to 0xC715E40:0
[10:19:09.044] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705910:0:0 to 0xC7162E0:0
[10:19:09.044] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705910:0:0 to 0xC715500:0
[10:19:09.045] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705910:0:0 to 0xC7159A0:0
[10:19:09.045] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705910:0:0 to 0xC715E40:0
[10:19:09.045] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705E20:0:0 to 0xC7162E0:0
[10:19:09.045] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705E20:0:0 to 0xC715500:0
[10:19:09.046] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705E20:0:0 to 0xC7159A0:0
[10:19:09.046] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC705E20:0:0 to 0xC715E40:0
[10:19:09.046] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706330:0:0 to 0xC7162E0:0
[10:19:09.046] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706330:0:0 to 0xC715500:0
[10:19:09.046] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706330:0:0 to 0xC7159A0:0
[10:19:09.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706330:0:0 to 0xC715E40:0
[10:19:09.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706840:0:0 to 0xC7162E0:0
[10:19:09.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706840:0:0 to 0xC715500:0
[10:19:09.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706840:0:0 to 0xC7159A0:0
[10:19:09.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706840:0:0 to 0xC715E40:0
[10:19:09.048] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706D50:0:0 to 0xC7162E0:0
[10:19:09.048] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706D50:0:0 to 0xC715500:0
[10:19:09.048] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706D50:0:0 to 0xC7159A0:0
[10:19:09.048] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC706D50:0:0 to 0xC715E40:0
[10:19:09.049] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D2D0:0:0 to 0xC7162E0:0
[10:19:09.049] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D2D0:0:0 to 0xC715500:0
[10:19:09.050] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D2D0:0:0 to 0xC7159A0:0
[10:19:09.050] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D2D0:0:0 to 0xC715E40:0
[10:19:09.050] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D7EC:0:0 to 0xC7162E0:0
[10:19:09.051] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D7EC:0:0 to 0xC715500:0
[10:19:09.051] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D7EC:0:0 to 0xC7159A0:0
[10:19:09.051] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70D7EC:0:0 to 0xC715E40:0
[10:19:09.051] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70DD08:0:0 to 0xC7162E0:0
[10:19:09.052] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70DD08:0:0 to 0xC715500:0
[10:19:09.052] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70DD08:0:0 to 0xC7159A0:0
[10:19:09.052] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70DD08:0:0 to 0xC715E40:0
[10:19:09.052] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70E224:0:0 to 0xC7162E0:0
[10:19:09.053] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70E224:0:0 to 0xC715500:0
[10:19:09.053] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70E224:0:0 to 0xC7159A0:0
[10:19:09.053] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70E224:0:0 to 0xC715E40:0
[10:19:09.053] |T| [export_sceNgsPatchCreateRouting]: Patching 0xC70E740:0:0 to 0xC7162E0:0
