[15:48:55.186] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[15:51:33.743] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[15:51:33.743] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[15:51:33.744] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[15:51:33.771] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[15:51:33.772] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x0019A2F0 / 0x81000000] (size: 0x000952F0) of module app0:eboot.bin
[15:51:33.773] |I| [load_self]: Loaded module segment 1 @ [0x0019B000 - 0x001DD478 / 0x81096000] (size: 0x00042478) of module app0:eboot.bin
[15:51:33.774] |I| [load_self]: Linking SELF app0:eboot.bin...
[15:51:33.774] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x172458
[15:51:33.774] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x19cb54
[15:51:33.774] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x195ad0
[15:51:33.775] |I| [load_app_impl]: Main executable KP2VitaMain (eboot.bin) loaded
[15:51:33.775] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Found pipeline cache, reading...
[15:51:33.776] |I| [renderer::vulkan::PipelineCache::read_pipeline_cache]: Pipeline cache read and loaded
[15:51:33.777] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 1/11
[15:51:33.779] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 2/11
[15:51:33.780] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 3/11
[15:51:33.808] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 4/11
[15:51:33.810] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 5/11
[15:51:33.841] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 6/11
[15:51:33.845] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 7/11
[15:51:33.875] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 8/11
[15:51:33.893] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 9/11
[15:51:33.898] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 10/11
[15:51:33.926] |I| [renderer::vulkan::VKState::precompile_shader]: Program Compiled 11/11
[15:51:33.963] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[15:51:34.088] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[15:51:34.088] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[15:51:34.088] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[15:51:34.100] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[15:51:34.103] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[15:51:34.123] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[15:51:34.123] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[15:51:34.126] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[15:51:34.145] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[15:51:34.146] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[15:51:34.158] |I| [load_module]: Loading module ID: 0x30
[15:51:34.160] |I| [load_self]: sys/external/libatrac.suprx: Skipping special segment 0x6fffff01...
[15:51:34.160] |I| [load_self]: Loaded module segment 0 @ [0x0DE25000 - 0x0DE2855C / 0x81000000] (size: 0x0000355C) of module sys/external/libatrac.suprx
[15:51:34.160] |I| [load_self]: Loaded module segment 1 @ [0x00220000 - 0x00221038 / 0x81004000] (size: 0x00001038) of module sys/external/libatrac.suprx
[15:51:34.161] |I| [load_self]: Linking SELF sys/external/libatrac.suprx...
[15:51:34.161] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde28558
[15:51:34.161] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde27db4
[15:51:34.161] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") loaded
[15:51:34.161] |D| [load_module]: Running module_start of module: SceAtrac
[15:51:34.162] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") module_start returned 0x0
[15:51:34.163] |I| [load_module]: Loading module ID: 0x4c
[15:51:34.168] |I| [load_self]: sys/external/libsceavplayer.suprx: Skipping special segment 0x6fffff01...
[15:51:34.168] |I| [load_self]: Loaded module segment 0 @ [0x0DE29000 - 0x0DE3D9FC / 0x81000000] (size: 0x000149FC) of module sys/external/libsceavplayer.suprx
[15:51:34.168] |I| [load_self]: Loaded module segment 1 @ [0x00222000 - 0x0022206C / 0x81015000] (size: 0x0000006C) of module sys/external/libsceavplayer.suprx
[15:51:34.169] |I| [load_self]: Linking SELF sys/external/libsceavplayer.suprx...
[15:51:34.169] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde3ad40
[15:51:34.169] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde39548
[15:51:34.169] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") loaded
[15:51:34.169] |D| [load_module]: Running module_start of module: SceAvPlayer
[15:51:34.170] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") module_start returned 0x0
[15:51:34.175] |I| [load_self]: sys/external/libscemp4.suprx: Skipping special segment 0x6fffff01...
[15:51:34.175] |I| [load_self]: Loaded module segment 0 @ [0x0DE3E000 - 0x0DE4DD20 / 0x81000000] (size: 0x0000FD20) of module sys/external/libscemp4.suprx
[15:51:34.176] |I| [load_self]: Loaded module segment 1 @ [0x0DE4E000 - 0x0DE4E028 / 0x81010000] (size: 0x00000028) of module sys/external/libscemp4.suprx
[15:51:34.176] |I| [load_self]: Linking SELF sys/external/libscemp4.suprx...
[15:51:34.176] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde4d9d0
[15:51:34.176] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde4c8c4
[15:51:34.176] |I| [load_module]: Module SceMp4 (at "sys/external/libscemp4.suprx") loaded
[15:51:34.325] |E| [logging::ret_error_impl]: sceKernelTryLockLwMutex returned SCE_KERNEL_ERROR_LW_MUTEX_FAILED_TO_OWN (0x80028185)
[15:51:34.329] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[15:51:35.201] |W| [unimplemented_impl]: Unimplemented sceGxmColorSurfaceSetDitherMode import called.
[15:51:35.281] |W| [unimplemented_impl]: Unimplemented sceAudioOutSetAlcMode import called.
[15:51:35.282] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x1a34b331 sceAtracQueryDecoderGroupMemSize at 0x171808
[15:51:35.282] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x1bfb98c sceAtracCreateDecoderGroup at 0x1717e8
[15:51:35.327] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[15:51:35.329] |W| [unimplemented_impl]: Unimplemented sceMotionStopSampling import called.
[15:51:35.329] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOff import called.
[15:51:35.454] |I| [export_sceIoOpen]: Opening file: app0:/Bust.pck
[15:51:35.455] |T| [open_file]: sceIoOpen: Opening file app0:/Bust.pck (ux0:/app/PCSH10091/Bust.pck), fd: 0x3
[15:51:35.476] |I| [export_sceIoOpen]: Opening file: app0:/NowLoading/NowLoading001.pck
[15:51:35.476] |T| [open_file]: sceIoOpen: Opening file app0:/NowLoading/NowLoading001.pck (ux0:/app/PCSH10091/NowLoading/NowLoading001.pck), fd: 0x4
[15:51:35.483] |T| [close_file]: sceIoClose: Closing file fd: 0x4
[15:51:35.534] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Font1.pck
[15:51:35.535] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Font1.pck (ux0:/app/PCSH10091/CHN/Font1.pck), fd: 0x5
[15:51:35.551] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[15:51:35.557] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Font2.pck
[15:51:35.558] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Font2.pck (ux0:/app/PCSH10091/CHN/Font2.pck), fd: 0x6
[15:51:35.565] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[15:51:35.576] |T| [close_file]: sceIoClose: Closing file fd: 0x6
[15:51:35.585] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/ADV_Parts.tex
[15:51:35.586] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/ADV_Parts.tex (ux0:/app/PCSH10091/CHN/Menu/ADV_Parts.tex), fd: 0x7
[15:51:35.592] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[15:51:35.623] |E| [logging::ret_error_impl]: sceGxmPadHeartbeat returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[15:51:35.634] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/MENU_Parts.tex
[15:51:35.634] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/MENU_Parts.tex (ux0:/app/PCSH10091/CHN/Menu/MENU_Parts.tex), fd: 0x8
[15:51:35.640] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[15:51:35.698] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/MsgBox_Parts.tex
[15:51:35.698] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/MsgBox_Parts.tex (ux0:/app/PCSH10091/CHN/Menu/MsgBox_Parts.tex), fd: 0x9
[15:51:35.704] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[15:51:35.723] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/Common_Parts.tex
[15:51:35.724] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/Common_Parts.tex (ux0:/app/PCSH10091/CHN/Menu/Common_Parts.tex), fd: 0xa
[15:51:35.728] |T| [close_file]: sceIoClose: Closing file fd: 0xa
[15:51:35.764] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/Flowchart_Parts.tex
[15:51:35.765] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/Flowchart_Parts.tex (ux0:/app/PCSH10091/CHN/Menu/Flowchart_Parts.tex), fd: 0xb
[15:51:35.769] |T| [close_file]: sceIoClose: Closing file fd: 0xb
[15:51:35.780] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/BG.tex
[15:51:35.781] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/BG.tex (ux0:/app/PCSH10091/CHN/Menu/BG.tex), fd: 0xc
[15:51:35.784] |T| [close_file]: sceIoClose: Closing file fd: 0xc
[15:51:35.798] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Script/Script.pck
[15:51:35.798] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Script/Script.pck (ux0:/app/PCSH10091/CHN/Script/Script.pck), fd: 0xd
[15:51:35.813] |T| [close_file]: sceIoClose: Closing file fd: 0xd
[15:51:35.814] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Chapter.pck
[15:51:35.815] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Chapter.pck (ux0:/app/PCSH10091/CHN/Chapter.pck), fd: 0xe
[15:51:35.823] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Cg2.pck
[15:51:35.824] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Cg2.pck (ux0:/app/PCSH10091/CHN/Cg2.pck), fd: 0xf
[15:51:35.835] |I| [export_sceIoOpen]: Opening file: app0:/CHN/Script/database.bin
[15:51:35.836] |T| [open_file]: sceIoOpen: Opening file app0:/CHN/Script/database.bin (ux0:/app/PCSH10091/CHN/Script/database.bin), fd: 0x10
[15:51:35.841] |T| [close_file]: sceIoClose: Closing file fd: 0x10
[15:51:35.854] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line0.tex
[15:51:35.855] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line0.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line0.tex), fd: 0x11
[15:51:35.859] |T| [close_file]: sceIoClose: Closing file fd: 0x11
[15:51:35.861] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line1.tex
[15:51:35.861] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line1.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line1.tex), fd: 0x12
[15:51:35.865] |T| [close_file]: sceIoClose: Closing file fd: 0x12
[15:51:35.866] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line2.tex
[15:51:35.867] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line2.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line2.tex), fd: 0x13
[15:51:35.871] |T| [close_file]: sceIoClose: Closing file fd: 0x13
[15:51:35.872] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line3.tex
[15:51:35.872] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line3.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line3.tex), fd: 0x14
[15:51:35.875] |T| [close_file]: sceIoClose: Closing file fd: 0x14
[15:51:35.875] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line4.tex
[15:51:35.876] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line4.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line4.tex), fd: 0x15
[15:51:35.877] |T| [close_file]: sceIoClose: Closing file fd: 0x15
[15:51:35.877] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line4p.tex
[15:51:35.878] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line4p.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line4p.tex), fd: 0x16
[15:51:35.881] |T| [close_file]: sceIoClose: Closing file fd: 0x16
[15:51:35.882] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Line5.tex
[15:51:35.882] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Line5.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Line5.tex), fd: 0x17
[15:51:35.883] |T| [close_file]: sceIoClose: Closing file fd: 0x17
[15:51:35.884] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_SelectL.tex
[15:51:35.884] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_SelectL.tex (ux0:/app/PCSH10091/CHN/Menu/FC_SelectL.tex), fd: 0x18
[15:51:35.888] |T| [close_file]: sceIoClose: Closing file fd: 0x18
[15:51:35.889] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_SelectS.tex
[15:51:35.889] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_SelectS.tex (ux0:/app/PCSH10091/CHN/Menu/FC_SelectS.tex), fd: 0x19
[15:51:35.896] |T| [close_file]: sceIoClose: Closing file fd: 0x19
[15:51:35.897] |I| [export_sceIoOpen]: Opening file: app0:/CHN//Menu/FC_Ep.tex
[15:51:35.898] |T| [open_file]: sceIoOpen: Opening file app0:/CHN//Menu/FC_Ep.tex (ux0:/app/PCSH10091/CHN/Menu/FC_Ep.tex), fd: 0x1a
[15:51:35.902] |T| [close_file]: sceIoClose: Closing file fd: 0x1a
[15:51:35.906] |I| [export_sceIoOpen]: Opening file: app0:/PatternFade.pck
[15:51:35.907] |T| [open_file]: sceIoOpen: Opening file app0:/PatternFade.pck (ux0:/app/PCSH10091/PatternFade.pck), fd: 0x1b
[15:51:35.914] |T| [close_file]: sceIoClose: Closing file fd: 0x1b
[15:51:35.930] |I| [export_sceIoOpen]: Opening file: app0:/Exi_psy2.pck
[15:51:35.931] |T| [open_file]: sceIoOpen: Opening file app0:/Exi_psy2.pck (ux0:/app/PCSH10091/Exi_psy2.pck), fd: 0x1c
[15:51:35.937] |T| [close_file]: sceIoClose: Closing file fd: 0x1c
[15:51:35.942] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[15:51:35.982] |I| [export_sceIoOpen]: Opening file: app0:/Se.pck
[15:51:35.983] |T| [open_file]: sceIoOpen: Opening file app0:/Se.pck (ux0:/app/PCSH10091/Se.pck), fd: 0x1d
[15:51:35.992] |I| [export_sceIoOpen]: Opening file: app0:/Bgm.pck
[15:51:35.993] |T| [open_file]: sceIoOpen: Opening file app0:/Bgm.pck (ux0:/app/PCSH10091/Bgm.pck), fd: 0x1e
[15:51:36.003] |I| [export_sceIoOpen]: Opening file: app0:/Voice.pck
[15:51:36.004] |T| [open_file]: sceIoOpen: Opening file app0:/Voice.pck (ux0:/app/PCSH10091/Voice.pck), fd: 0x1f
[15:51:36.016] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR14725_00/TROPHY.TRP (ux0:/app/PCSH10091/sce_sys/trophy/NPWR14725_00/TROPHY.TRP), fd: 0x20
[15:51:36.017] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR14725_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR14725_00/TROPUSR.DAT), fd: 0x21
[15:51:36.017] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR14725_00/TROPCONF.SFM), fd: 0x22
[15:51:36.017] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 2471
[15:51:36.017] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[15:51:36.018] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR14725_00/TROP.SFM), fd: 0x23
[15:51:36.018] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 5619
[15:51:36.018] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[15:51:36.019] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP_09.SFM (ux0:/user/00/trophy/conf/NPWR14725_00/TROP_09.SFM), fd: 0x24
[15:51:36.019] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 6186
[15:51:36.019] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[15:51:36.020] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/ICON0.PNG), fd: 0x25
[15:51:36.020] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 113690
[15:51:36.021] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[15:51:36.022] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/ICON0_09.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/ICON0_09.PNG), fd: 0x26
[15:51:36.023] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 115577
[15:51:36.023] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
[15:51:36.026] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/TROP000.PNG), fd: 0x27
[15:51:36.026] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 98657
[15:51:36.026] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[15:51:36.028] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/TROP001.PNG), fd: 0x28
[15:51:36.029] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 95352
[15:51:36.029] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[15:51:36.031] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/TROP002.PNG), fd: 0x29
[15:51:36.031] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 95352
[15:51:36.031] |T| [close_file]: install_trophy_context: Closing file fd: 0x29
[15:51:36.032] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/TROP003.PNG), fd: 0x2a
[15:51:36.033] |T| [write_file]: install_trophy_context: Writing to fd: 0x2a, size: 95352
[15:51:36.033] |T| [close_file]: install_trophy_context: Closing file fd: 0x2a
[15:51:36.034] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14725_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR14725_00/TROP004.PNG), fd: 0x2b
