[19:20:29.076] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[19:20:40.287] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[19:20:40.305] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[19:20:40.311] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[19:20:40.343] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[19:20:40.344] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[19:20:40.349] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[19:20:40.380] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[19:20:40.380] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[19:20:40.401] |W| [unimplemented_impl]: Unimplemented sceKernelRegisterThreadEventHandler import called.
[19:20:40.724] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xee681e1d sceFiosFHOpenWithModeSync at 0x41530
[19:20:40.725] |I| [export_sceIoOpen]: Opening file: app0:/Media/boot.config
[19:20:40.726] |T| [open_file]: sceIoOpen: Opening file app0:/Media/boot.config (ux0:/app/PCSG01132/Media/boot.config), fd: 0x3
[19:20:40.729] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xa75f3c4a sceFiosFHSeek at 0x414d0
[19:20:40.733] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xb309e327 sceFiosIsValidHandle at 0x414f0
[19:20:40.734] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x76945919 sceFiosFHReadSync at 0x414b0
[19:20:40.738] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x45182328 sceFiosFHCloseSync at 0x41490
[19:20:40.738] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[19:20:40.750] |W| [stubbed_impl]: Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[19:20:40.752] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[19:20:40.753] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/pthread.suprx (ux0:/app/PCSG01132/Media/Modules/pthread.suprx), fd: 0x4
[19:20:40.755] |I| [load_self]: app0:/Media/Modules/pthread.suprx: Skipping special segment 0x6fffff01...
[19:20:40.756] |I| [load_self]: Loaded module segment 0 @ [0x018F8000 - 0x018FEC9C / 0x81000000] (size: 0x00006C9C) of module app0:/Media/Modules/pthread.suprx
[19:20:40.756] |I| [load_self]: Loaded module segment 1 @ [0x018FF000 - 0x01901178 / 0x81007000] (size: 0x00002178) of module app0:/Media/Modules/pthread.suprx
[19:20:40.757] |I| [load_self]: Linking SELF app0:/Media/Modules/pthread.suprx...
[19:20:40.758] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x18fd7e4
[19:20:40.758] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x18fec98
[19:20:40.758] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x4
[19:20:40.759] |I| [start_module]: Module PTHREAD_PRX (at "app0:/Media/Modules/pthread.suprx") module_start returned 0x0
[19:20:40.760] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xde0cece6 UNRECOGNISED at 0x113ff24
[19:20:40.760] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xd5fd9ffa UNRECOGNISED at 0x113ff14
[19:20:40.761] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/mono-vita.suprx (ux0:/app/PCSG01132/Media/Modules/mono-vita.suprx), fd: 0x5
[19:20:40.769] |I| [load_self]: app0:/Media/Modules/mono-vita.suprx: Skipping special segment 0x6fffff01...
[19:20:40.769] |I| [load_self]: Loaded module segment 0 @ [0x01902000 - 0x01B51BE4 / 0x81000000] (size: 0x0024FBE4) of module app0:/Media/Modules/mono-vita.suprx
[19:20:40.770] |I| [load_self]: Loaded module segment 1 @ [0x01B52000 - 0x01BB9D70 / 0x81250000] (size: 0x00067D70) of module app0:/Media/Modules/mono-vita.suprx
[19:20:40.770] |I| [load_self]: Linking SELF app0:/Media/Modules/mono-vita.suprx...
[19:20:40.771] |D| [load_var_exports]: Found previously not found variable. nid:0x6ef1e48, new_entry_point:0x1b59c50
[19:20:40.771] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x1a97724
[19:20:40.772] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1b347d4
[19:20:40.772] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x5
[19:20:40.774] |I| [start_module]: Module MONO (at "app0:/Media/Modules/mono-vita.suprx") module_start returned 0x0
[19:20:40.774] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/MonoAssembliesPSP2.suprx (ux0:/app/PCSG01132/Media/Modules/MonoAssembliesPSP2.suprx), fd: 0x6
[19:20:40.794] |I| [load_self]: app0:/Media/Modules/MonoAssembliesPSP2.suprx: Skipping special segment 0x6fffff01...
[19:20:40.795] |I| [load_self]: Loaded module segment 0 @ [0x01BBA000 - 0x027AD154 / 0x81000000] (size: 0x00BF3154) of module app0:/Media/Modules/MonoAssembliesPSP2.suprx
[19:20:40.796] |I| [load_self]: Loaded module segment 1 @ [0x027AE000 - 0x02946808 / 0x81BF4000] (size: 0x00198808) of module app0:/Media/Modules/MonoAssembliesPSP2.suprx
[19:20:40.796] |I| [load_self]: Linking SELF app0:/Media/Modules/MonoAssembliesPSP2.suprx...
[19:20:40.797] |D| [load_var_exports]: Found previously not found variable. nid:0x338b0bd1, new_entry_point:0x291ed20
[19:20:40.797] |D| [load_var_exports]: Found previously not found variable. nid:0x3a451b91, new_entry_point:0x2946800
[19:20:40.797] |D| [load_var_exports]: Found previously not found variable. nid:0x550dfe23, new_entry_point:0x291ed2c
[19:20:40.798] |D| [load_var_exports]: Found previously not found variable. nid:0x56354517, new_entry_point:0x291ee54
[19:20:40.798] |D| [load_var_exports]: Found previously not found variable. nid:0x5ef67445, new_entry_point:0x291ee60
[19:20:40.799] |D| [load_var_exports]: Found previously not found variable. nid:0x6aca1d57, new_entry_point:0x291ee4c
[19:20:40.799] |D| [load_var_exports]: Found previously not found variable. nid:0x71a78083, new_entry_point:0x291ee58
[19:20:40.799] |D| [load_var_exports]: Found previously not found variable. nid:0x79f9db75, new_entry_point:0x291edac
[19:20:40.800] |D| [load_var_exports]: Found previously not found variable. nid:0xaa0340c3, new_entry_point:0x291ee50
[19:20:40.800] |D| [load_var_exports]: Found previously not found variable. nid:0xf9a1de92, new_entry_point:0x291ee5c
[19:20:40.800] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x273498c
[19:20:40.801] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x27ad150
[19:20:40.801] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x6
[19:20:40.803] |I| [start_module]: Module MonoAssembliesPSP2 (at "app0:/Media/Modules/MonoAssembliesPSP2.suprx") module_start returned 0x0
[19:20:40.805] |T| [open_file]: _sceKernelLoadStartModule: Opening file app0:/Media/Modules/SUPRXManager.suprx (ux0:/app/PCSG01132/Media/Modules/SUPRXManager.suprx), fd: 0x7
[19:20:40.806] |I| [load_self]: app0:/Media/Modules/SUPRXManager.suprx: Skipping special segment 0x6fffff01...
[19:20:40.806] |I| [load_self]: Loaded module segment 0 @ [0x0148A000 - 0x0148F6E0 / 0x81000000] (size: 0x000056E0) of module app0:/Media/Modules/SUPRXManager.suprx
[19:20:40.807] |I| [load_self]: Loaded module segment 1 @ [0x01490000 - 0x01490044 / 0x81006000] (size: 0x00000044) of module app0:/Media/Modules/SUPRXManager.suprx
[19:20:40.808] |I| [load_self]: Linking SELF app0:/Media/Modules/SUPRXManager.suprx...
[19:20:40.810] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x148efb8
[19:20:40.811] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x148f624
[19:20:40.811] |T| [close_file]: _sceKernelLoadStartModule: Closing file fd: 0x7
[19:20:40.814] |I| [start_module]: Module SUPRXManager (at "app0:/Media/Modules/SUPRXManager.suprx") module_start returned 0x0
[19:20:40.815] |I| [load_module]: Loading module ID: 0x55
[19:20:40.818] |I| [load_self]: sys/external/libSceJson.suprx: Skipping special segment 0x6fffff01...
[19:20:40.818] |I| [load_self]: Loaded module segment 0 @ [0x02947000 - 0x0294D230 / 0x81000000] (size: 0x00006230) of module sys/external/libSceJson.suprx
[19:20:40.819] |I| [load_self]: Loaded module segment 1 @ [0x01491000 - 0x01491049 / 0x81007000] (size: 0x00000049) of module sys/external/libSceJson.suprx
[19:20:40.819] |I| [load_self]: Linking SELF sys/external/libSceJson.suprx...
[19:20:40.820] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x294d0a8
[19:20:40.820] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x294c020
[19:20:40.821] |I| [load_module]: Module SceLibJson (at "sys/external/libSceJson.suprx") loaded
[19:20:40.822] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x5ed9c0a2 UNRECOGNISED at 0x113f954
[19:20:40.826] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x422ae097 UNRECOGNISED at 0x113f874
[19:20:41.044] |T| [log_import_call]: [LLE] TID: 68  FUNC: 0xb777bb9e UNRECOGNISED at 0x113fed4
[19:20:41.081] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[19:20:41.082] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[19:20:41.227] |I| [export_sceIoOpen]: Opening file: app0:/archive.psarc
[19:20:41.227] |T| [open_file]: sceIoOpen: Opening file app0:/archive.psarc (ux0:/app/PCSG01132/archive.psarc), fd: 0x8
[19:20:41.256] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[19:20:41.267] |I| [export_sceIoOpen]: Opening file: app0:/archive.psarc
[19:20:41.268] |T| [open_file]: sceIoOpen: Opening file app0:/archive.psarc (ux0:/app/PCSG01132/archive.psarc), fd: 0x9
[19:20:41.330] |I| [export_sceIoOpen]: Opening file: app0:/archive_patch.psarc
[19:20:41.330] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/archive_patch.psarc (target path: app0:/archive_patch.psarc)
[19:20:41.331] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:20:41.343] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media (ux0:/app/PCSG01132/Media), fd: 0xa
[19:20:41.351] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/boot.config of fd: 0xa
[19:20:41.356] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/globalgamemanagers of fd: 0xa
[19:20:41.357] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/globalgamemanagers.assets of fd: 0xa
[19:20:41.358] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed of fd: 0xa
[19:20:41.360] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/methods_pointedto_by_uievents.xml of fd: 0xa
[19:20:41.361] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Modules of fd: 0xa
[19:20:41.362] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Plugins of fd: 0xa
[19:20:41.363] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/preserved_derived_types.xml of fd: 0xa
[19:20:41.365] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets0.assets.resS of fd: 0xa
[19:20:41.366] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets1.assets.resS of fd: 0xa
[19:20:41.366] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets10.assets.resS of fd: 0xa
[19:20:41.367] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets11.assets.resS of fd: 0xa
[19:20:41.368] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets12.assets.resS of fd: 0xa
[19:20:41.368] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets14.assets.resS of fd: 0xa
[19:20:41.369] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets15.assets.resS of fd: 0xa
[19:20:41.370] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets16.assets.resS of fd: 0xa
[19:20:41.370] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets17.assets.resS of fd: 0xa
[19:20:41.371] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets18.assets.resS of fd: 0xa
[19:20:41.372] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets6.assets.resS of fd: 0xa
[19:20:41.372] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets7.assets.resS of fd: 0xa
[19:20:41.373] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets8.assets.resS of fd: 0xa
[19:20:41.374] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/sharedassets9.assets.resS of fd: 0xa
[19:20:41.375] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/StreamingAssets of fd: 0xa
[19:20:41.375] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/UnityEngine.xml of fd: 0xa
[19:20:41.378] |T| [close_dir]: sceIoDclose: Closing dir fd: 0xa
[19:20:41.383] |T| [open_dir]: _sceIoDopen: Opening dir app0:/Media/Managed (ux0:/app/PCSG01132/Media/Managed), fd: 0xb
[19:20:41.384] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Assembly-CSharp-firstpass.dll of fd: 0xb
[19:20:41.385] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Assembly-CSharp.dll of fd: 0xb
[19:20:41.386] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/I18N.CJK.dll of fd: 0xb
[19:20:41.387] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/I18N.dll of fd: 0xb
[19:20:41.388] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/ICallSummary.txt of fd: 0xb
[19:20:41.388] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/LitJson.dll of fd: 0xb
[19:20:41.389] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mono of fd: 0xb
[19:20:41.390] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/Mono.Security.dll of fd: 0xb
[19:20:41.391] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/mscorlib.dll of fd: 0xb
[19:20:41.392] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyNP.dll of fd: 0xb
[19:20:41.392] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyVitaCommonDialog.dll of fd: 0xb
[19:20:41.393] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyVitaSavedGames.dll of fd: 0xb
[19:20:41.394] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyVitaScreenShots.dll of fd: 0xb
[19:20:41.394] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/SonyVitaSystemSettings.dll of fd: 0xb
[19:20:41.396] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Configuration.dll of fd: 0xb
[19:20:41.397] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Core.dll of fd: 0xb
[19:20:41.398] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.dll of fd: 0xb
[19:20:41.398] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Security.dll of fd: 0xb
[19:20:41.399] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/System.Xml.dll of fd: 0xb
[19:20:41.399] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AIModule.dll of fd: 0xb
[19:20:41.400] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AIModule.dll.mdb of fd: 0xb
[19:20:41.401] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AnimationModule.dll of fd: 0xb
[19:20:41.402] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AnimationModule.dll.mdb of fd: 0xb
[19:20:41.403] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AudioModule.dll of fd: 0xb
[19:20:41.403] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.AudioModule.dll.mdb of fd: 0xb
[19:20:41.404] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.CoreModule.dll of fd: 0xb
[19:20:41.405] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.CoreModule.dll.mdb of fd: 0xb
[19:20:41.405] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.DirectorModule.dll of fd: 0xb
[19:20:41.406] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.DirectorModule.dll.mdb of fd: 0xb
[19:20:41.408] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.dll of fd: 0xb
[19:20:41.408] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.dll.mdb of fd: 0xb
[19:20:41.409] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.GridModule.dll of fd: 0xb
[19:20:41.410] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.GridModule.dll.mdb of fd: 0xb
[19:20:41.412] |T| [read_dir]: _sceIoDread: Reading entry app0:/Media/Managed/UnityEngine.ImageConversionModule.dll of fd: 0xb
