[20:43:37.190] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:43:42.083] |W| [compat::load_compat_app_db]: App with Title ID PCSG00384 has an issue but no status label. Please check GitHub issue 1628 and request a status label be added.
[20:43:42.083] |W| [compat::load_compat_app_db]: App with Title ID PCSA00127 has an issue but no status label. Please check GitHub issue 1578 and request a status label be added.
[20:43:47.675] |I| [gui::set_vsync_state]: V-Sync state: true
[20:43:47.696] |I| [load_app_impl]: cpu-backend: Dynarmic
[20:43:47.696] |I| [load_app_impl]: CPU Optimisation state: true
[20:43:47.697] |I| [load_app_impl]: ngs state: true
[20:43:47.697] |I| [load_app_impl]: Resolution multiplier: 1
[20:43:47.698] |I| [load_app_impl]: modules mode: Automatic
[20:43:47.698] |I| [load_app_impl]: Title: Psychedelica of the black butterfly
[20:43:47.698] |I| [load_app_impl]: Serial: PCSE01164
[20:43:47.699] |I| [load_app_impl]: Version: 1.00
[20:43:47.699] |I| [load_app_impl]: Category: gd
[20:43:47.719] |I| [load_self]: app0:sce_module/libc.suprx: Skipping special segment 0x6fffff01...
[20:43:47.720] |I| [load_self]: Loaded module segment 0 @ [0x00005000 - 0x0005691C / 0x81000000] (size: 0x0005191C) of module app0:sce_module/libc.suprx
[20:43:47.720] |I| [load_self]: Loaded module segment 1 @ [0x00057000 - 0x000598A0 / 0x81052000] (size: 0x000028A0) of module app0:sce_module/libc.suprx
[20:43:47.720] |I| [load_self]: Linking SELF app0:sce_module/libc.suprx...
[20:43:47.721] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x4c38c
[20:43:47.721] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x41550
[20:43:47.721] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[20:43:47.734] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[20:43:47.734] |I| [load_self]: Loaded module segment 0 @ [0x0005A000 - 0x00086CBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[20:43:47.735] |I| [load_self]: Loaded module segment 1 @ [0x00087000 - 0x0008C255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[20:43:47.735] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[20:43:47.735] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x86bc8
[20:43:47.735] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x7df08
[20:43:47.736] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[20:43:47.742] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[20:43:47.743] |I| [load_self]: Loaded module segment 0 @ [0x0008D000 - 0x000A09BC / 0x81000000] (size: 0x000139BC) of module app0:sce_module/libult.suprx
[20:43:47.743] |I| [load_self]: Loaded module segment 1 @ [0x000A1000 - 0x000A1814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[20:43:47.743] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[20:43:47.743] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9f2e8
[20:43:47.744] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x9c870
[20:43:47.744] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[20:43:47.759] |I| [load_self]: Loaded module segment 0 @ [0x000A2000 - 0x000F2F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[20:43:47.759] |I| [load_self]: Loaded module segment 1 @ [0x000F3000 - 0x000F32F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[20:43:47.759] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[20:43:47.760] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde7dc
[20:43:47.760] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xddf10
[20:43:47.760] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[20:43:47.765] |I| [load_self]: Loaded module segment 0 @ [0x000F4000 - 0x00103F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[20:43:47.766] |I| [load_self]: Loaded module segment 1 @ [0x00104000 - 0x00104008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[20:43:47.766] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[20:43:47.766] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x102710
[20:43:47.767] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x102300
[20:43:47.767] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[20:43:47.794] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[20:43:47.795] |I| [load_self]: Loaded module segment 0 @ [0x00105000 - 0x001959F8 / 0x81000000] (size: 0x000909F8) of module app0:eboot.bin
[20:43:47.795] |I| [load_self]: Loaded module segment 1 @ [0x00196000 - 0x001DC2F0 / 0x81091000] (size: 0x000462F0) of module app0:eboot.bin
[20:43:47.795] |I| [load_self]: Linking SELF app0:eboot.bin...
[20:43:47.796] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x16e1a8
[20:43:47.796] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x19f004
[20:43:47.796] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x1911f8
[20:43:47.797] |I| [load_app_impl]: Main executable VitaMain (eboot.bin) loaded
[20:43:47.821] |I| [renderer::gl::compile_shader]: frag shader compiled: 67e2e26a2a3c674c05a7d0e56d4efc5c3adf03d7987f9b6bd2ebc7274364804e
[20:43:47.824] |I| [renderer::gl::compile_shader]: vert shader compiled: 476318c3e8ebf0c3ffe43e9a84262079eb45a1213eb2ef2e150c28525a1c406f
[20:43:47.837] |I| [renderer::gl::pre_compile_program]: Program Compiled 1/3
[20:43:47.857] |I| [renderer::gl::compile_shader]: frag shader compiled: d0146e7147bf8107dd0a1d8a6762e3b265891fa838a9e87060d870ab4c714c05
[20:43:47.861] |I| [renderer::gl::compile_shader]: vert shader compiled: 0a05e5a4fb9f261c26b2c5a588687a28139213593dd098fed3fa88401870b844
[20:43:47.871] |I| [renderer::gl::pre_compile_program]: Program Compiled 2/3
[20:43:47.880] |I| [renderer::gl::compile_shader]: frag shader compiled: b43ffd80da70496f3dc5d96f2892fc2445ce955077b9e3fb321212cc19e132e4
[20:43:47.882] |I| [renderer::gl::compile_shader]: vert shader compiled: 14f9c09fc1fc6be4d1e49a32db4bfab2bd6d5ca2c997e3f5e68642c551a964aa
[20:43:47.889] |I| [renderer::gl::pre_compile_program]: Program Compiled 3/3
[20:43:47.914] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[20:43:48.036] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[20:43:48.037] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[20:43:48.037] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[20:43:48.049] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[20:43:48.052] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5a001
[20:43:48.071] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[20:43:48.071] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[20:43:48.074] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[20:43:48.092] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[20:43:48.093] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[20:43:48.105] |I| [load_module]: Loading module ID: 0x30
[20:43:48.107] |I| [load_self]: sys/external/libatrac.suprx: Skipping special segment 0x6fffff01...
[20:43:48.108] |I| [load_self]: Loaded module segment 0 @ [0x0DE24000 - 0x0DE2755C / 0x81000000] (size: 0x0000355C) of module sys/external/libatrac.suprx
[20:43:48.108] |I| [load_self]: Loaded module segment 1 @ [0x0021F000 - 0x00220038 / 0x81004000] (size: 0x00001038) of module sys/external/libatrac.suprx
[20:43:48.108] |I| [load_self]: Linking SELF sys/external/libatrac.suprx...
[20:43:48.109] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde27558
[20:43:48.109] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde26db4
[20:43:48.109] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") loaded
[20:43:48.110] |D| [load_module]: Running module_start of module: SceAtrac
[20:43:48.111] |I| [load_module]: Module SceAtrac (at "sys/external/libatrac.suprx") module_start returned 0x0
[20:43:48.111] |I| [load_module]: Loading module ID: 0x4c
[20:43:48.116] |I| [load_self]: sys/external/libsceavplayer.suprx: Skipping special segment 0x6fffff01...
[20:43:48.117] |I| [load_self]: Loaded module segment 0 @ [0x0DE28000 - 0x0DE3C9FC / 0x81000000] (size: 0x000149FC) of module sys/external/libsceavplayer.suprx
[20:43:48.117] |I| [load_self]: Loaded module segment 1 @ [0x00221000 - 0x0022106C / 0x81015000] (size: 0x0000006C) of module sys/external/libsceavplayer.suprx
[20:43:48.118] |I| [load_self]: Linking SELF sys/external/libsceavplayer.suprx...
[20:43:48.118] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde39d40
[20:43:48.118] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde38548
[20:43:48.119] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") loaded
[20:43:48.119] |D| [load_module]: Running module_start of module: SceAvPlayer
[20:43:48.119] |I| [load_module]: Module SceAvPlayer (at "sys/external/libsceavplayer.suprx") module_start returned 0x0
[20:43:48.124] |I| [load_self]: sys/external/libscemp4.suprx: Skipping special segment 0x6fffff01...
[20:43:48.125] |I| [load_self]: Loaded module segment 0 @ [0x0DE3D000 - 0x0DE4CD20 / 0x81000000] (size: 0x0000FD20) of module sys/external/libscemp4.suprx
[20:43:48.125] |I| [load_self]: Loaded module segment 1 @ [0x0DE4D000 - 0x0DE4D028 / 0x81010000] (size: 0x00000028) of module sys/external/libscemp4.suprx
[20:43:48.126] |I| [load_self]: Linking SELF sys/external/libscemp4.suprx...
[20:43:48.126] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xde4c9d0
[20:43:48.126] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xde4b8c4
[20:43:48.126] |I| [load_module]: Module SceMp4 (at "sys/external/libscemp4.suprx") loaded
[20:43:48.254] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[20:43:48.280] |W| [unimplemented_impl]: Unimplemented sceGxmColorSurfaceSetDitherMode import called.
[20:43:48.316] |E| [logging::ret_error_impl]: sceKernelTryLockLwMutex returned SCE_KERNEL_ERROR_LW_MUTEX_FAILED_TO_OWN (0x80028185)
[20:43:48.385] |W| [unimplemented_impl]: Unimplemented sceAudioOutSetAlcMode import called.
[20:43:48.386] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x1a34b331 sceAtracQueryDecoderGroupMemSize at 0x16d568
[20:43:48.387] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x1bfb98c sceAtracCreateDecoderGroup at 0x16d548
[20:43:48.430] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[20:43:48.432] |W| [unimplemented_impl]: Unimplemented sceMotionStopSampling import called.
[20:43:48.433] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOff import called.
[20:43:48.547] |I| [export_sceIoOpen]: Opening file: app0:/NowLoading/NowLoading001.pck
[20:43:48.547] |T| [open_file]: sceIoOpen: Opening file app0:/NowLoading/NowLoading001.pck (ux0:/app/PCSE01164/NowLoading/NowLoading001.pck), fd: 0x3
[20:43:48.557] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[20:43:48.607] |I| [export_sceIoOpen]: Opening file: app0:/Bust.pck
[20:43:48.608] |T| [open_file]: sceIoOpen: Opening file app0:/Bust.pck (ux0:/app/PCSE01164/Bust.pck), fd: 0x4
[20:43:48.617] |I| [export_sceIoOpen]: Opening file: app0:/ENG//Chapter.pck
[20:43:48.618] |T| [open_file]: sceIoOpen: Opening file app0:/ENG//Chapter.pck (ux0:/app/PCSE01164/ENG/Chapter.pck), fd: 0x5
[20:43:48.630] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/ADV_Parts.tex
[20:43:48.631] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/ADV_Parts.tex (ux0:/app/PCSE01164/ENG/Menu/ADV_Parts.tex), fd: 0x6
[20:43:48.630] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[20:43:48.660] |T| [close_file]: sceIoClose: Closing file fd: 0x6
[20:43:48.666] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/MENU_Parts.tex
[20:43:48.667] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/MENU_Parts.tex (ux0:/app/PCSE01164/ENG/Menu/MENU_Parts.tex), fd: 0x7
[20:43:48.684] |E| [logging::ret_error_impl]: sceGxmPadHeartbeat returned SCE_GXM_ERROR_INVALID_POINTER (0x805b0004)
[20:43:48.688] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[20:43:48.694] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/MsgBox_Parts.tex
[20:43:48.696] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/MsgBox_Parts.tex (ux0:/app/PCSE01164/ENG/Menu/MsgBox_Parts.tex), fd: 0x8
[20:43:48.707] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[20:43:48.720] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/Common_Parts.tex
[20:43:48.721] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/Common_Parts.tex (ux0:/app/PCSE01164/ENG/Menu/Common_Parts.tex), fd: 0x9
[20:43:48.756] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[20:43:49.890] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/Flowchart_Parts.tex
[20:43:49.891] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/Flowchart_Parts.tex (ux0:/app/PCSE01164/ENG/Menu/Flowchart_Parts.tex), fd: 0xa
[20:43:49.900] |T| [close_file]: sceIoClose: Closing file fd: 0xa
[20:43:49.903] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Init/advframe.tex
[20:43:49.904] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Init/advframe.tex (ux0:/app/PCSE01164/ENG/Init/advframe.tex), fd: 0xb
[20:43:49.908] |T| [close_file]: sceIoClose: Closing file fd: 0xb
[20:43:49.908] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Init/advframe.bin
[20:43:49.909] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Init/advframe.bin (ux0:/app/PCSE01164/ENG/Init/advframe.bin), fd: 0xc
[20:43:49.912] |T| [close_file]: sceIoClose: Closing file fd: 0xc
[20:43:49.961] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Script/Script.pck
[20:43:49.962] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Script/Script.pck (ux0:/app/PCSE01164/ENG/Script/Script.pck), fd: 0xd
[20:43:49.972] |T| [close_file]: sceIoClose: Closing file fd: 0xd
[20:43:49.973] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Font.pck
[20:43:49.973] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Font.pck (ux0:/app/PCSE01164/ENG/Font.pck), fd: 0xe
[20:43:49.979] |T| [close_file]: sceIoClose: Closing file fd: 0xe
[20:43:49.983] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Script/database.bin
[20:43:49.984] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Script/database.bin (ux0:/app/PCSE01164/ENG/Script/database.bin), fd: 0xf
[20:43:49.989] |T| [close_file]: sceIoClose: Closing file fd: 0xf
[20:43:49.999] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line0.tex
[20:43:49.999] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line0.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line0.tex), fd: 0x10
[20:43:50.004] |T| [close_file]: sceIoClose: Closing file fd: 0x10
[20:43:50.015] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line1.tex
[20:43:50.016] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line1.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line1.tex), fd: 0x11
[20:43:50.019] |T| [close_file]: sceIoClose: Closing file fd: 0x11
[20:43:50.025] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line2.tex
[20:43:50.025] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line2.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line2.tex), fd: 0x12
[20:43:50.030] |T| [close_file]: sceIoClose: Closing file fd: 0x12
[20:43:50.032] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line3.tex
[20:43:50.033] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line3.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line3.tex), fd: 0x13
[20:43:50.035] |T| [close_file]: sceIoClose: Closing file fd: 0x13
[20:43:50.036] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line4.tex
[20:43:50.037] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line4.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line4.tex), fd: 0x14
[20:43:50.041] |T| [close_file]: sceIoClose: Closing file fd: 0x14
[20:43:50.042] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line4p.tex
[20:43:50.042] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line4p.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line4p.tex), fd: 0x15
[20:43:50.047] |T| [close_file]: sceIoClose: Closing file fd: 0x15
[20:43:50.048] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_SelectL.tex
[20:43:50.049] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_SelectL.tex (ux0:/app/PCSE01164/ENG/Menu/FC_SelectL.tex), fd: 0x16
[20:43:50.053] |T| [close_file]: sceIoClose: Closing file fd: 0x16
[20:43:50.054] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_SelectS.tex
[20:43:50.055] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_SelectS.tex (ux0:/app/PCSE01164/ENG/Menu/FC_SelectS.tex), fd: 0x17
[20:43:50.059] |T| [close_file]: sceIoClose: Closing file fd: 0x17
[20:43:50.060] |I| [export_sceIoOpen]: Opening file: app0:/ENG/Menu/FC_Line5.tex
[20:43:50.061] |T| [open_file]: sceIoOpen: Opening file app0:/ENG/Menu/FC_Line5.tex (ux0:/app/PCSE01164/ENG/Menu/FC_Line5.tex), fd: 0x18
[20:43:50.065] |T| [close_file]: sceIoClose: Closing file fd: 0x18
[20:43:50.067] |I| [export_sceIoOpen]: Opening file: app0:/PatternFade.pck
[20:43:50.068] |T| [open_file]: sceIoOpen: Opening file app0:/PatternFade.pck (ux0:/app/PCSE01164/PatternFade.pck), fd: 0x19
[20:43:50.073] |T| [close_file]: sceIoClose: Closing file fd: 0x19
[20:43:50.074] |I| [export_sceIoOpen]: Opening file: app0:/Exi_KP.pck
[20:43:50.075] |T| [open_file]: sceIoOpen: Opening file app0:/Exi_KP.pck (ux0:/app/PCSE01164/Exi_KP.pck), fd: 0x1a
[20:43:50.083] |T| [close_file]: sceIoClose: Closing file fd: 0x1a
[20:43:50.088] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[20:43:50.124] |I| [export_sceIoOpen]: Opening file: app0:/Se.pck
[20:43:50.125] |T| [open_file]: sceIoOpen: Opening file app0:/Se.pck (ux0:/app/PCSE01164/Se.pck), fd: 0x1b
[20:43:50.135] |I| [export_sceIoOpen]: Opening file: app0:/Bgm.pck
[20:43:50.135] |T| [open_file]: sceIoOpen: Opening file app0:/Bgm.pck (ux0:/app/PCSE01164/Bgm.pck), fd: 0x1c
[20:43:50.143] |I| [export_sceIoOpen]: Opening file: app0:/Voice.pck
[20:43:50.144] |T| [open_file]: sceIoOpen: Opening file app0:/Voice.pck (ux0:/app/PCSE01164/Voice.pck), fd: 0x1d
[20:43:50.154] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR14114_00/TROPHY.TRP (ux0:/app/PCSE01164/sce_sys/trophy/NPWR14114_00/TROPHY.TRP), fd: 0x1e
[20:43:50.155] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR14114_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR14114_00/TROPUSR.DAT), fd: 0x1f
[20:43:50.156] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR14114_00/TROPCONF.SFM), fd: 0x20
[20:43:50.157] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 2365
[20:43:50.157] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[20:43:50.158] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR14114_00/TROP.SFM), fd: 0x21
[20:43:50.158] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 5435
[20:43:50.159] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[20:43:50.160] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/ICON0.PNG), fd: 0x22
[20:43:50.161] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 95614
[20:43:50.161] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[20:43:50.163] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP000.PNG), fd: 0x23
[20:43:50.164] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 94756
[20:43:50.165] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[20:43:50.167] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP001.PNG), fd: 0x24
[20:43:50.168] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 66958
[20:43:50.168] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[20:43:50.172] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP002.PNG), fd: 0x25
[20:43:50.172] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 66958
[20:43:50.173] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[20:43:50.175] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP003.PNG), fd: 0x26
[20:43:50.175] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 66958
[20:43:50.176] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
[20:43:50.177] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP004.PNG), fd: 0x27
[20:43:50.178] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 66958
[20:43:50.180] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[20:43:50.182] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP005.PNG), fd: 0x28
[20:43:50.184] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 66958
[20:43:50.184] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[20:43:50.185] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR14114_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR14114_00/TROP006.PNG), fd: 0x29
[20:43:50.186] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 66958
[20:43:50.186] |T| [close_file]: install_trophy_context: Closing file fd: 0x29
