[21:34:43.651] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[21:34:53.001] |I| [load_self]: Loaded module segment 1 @ [0x000F0000 - 0x000F02F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[21:34:53.003] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[21:34:53.004] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xdb7dc
[21:34:53.004] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xdaf10
[21:34:53.006] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[21:34:53.013] |I| [load_self]: Loaded module segment 0 @ [0x000F1000 - 0x00100F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[21:34:53.015] |I| [load_self]: Loaded module segment 1 @ [0x00101000 - 0x00101008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[21:34:53.016] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[21:34:53.017] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xff710
[21:34:53.018] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xff300
[21:34:53.018] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[21:34:53.170] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[21:34:53.171] |I| [load_self]: Loaded module segment 0 @ [0x00102000 - 0x00301088 / 0x81000000] (size: 0x001FF088) of module app0:eboot.bin
[21:34:53.172] |I| [load_self]: Loaded module segment 1 @ [0x00302000 - 0x0041D768 / 0x81200000] (size: 0x0011B768) of module app0:eboot.bin
[21:34:53.173] |I| [load_self]: Linking SELF app0:eboot.bin...
[21:34:53.174] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x2a1fa0
[21:34:53.175] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x303138
[21:34:53.175] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x2c9290
[21:34:53.177] |I| [load_app_impl]: Main executable eboot (eboot.bin) loaded
[21:34:53.212] |I| [renderer::gl::compile_shader]: frag shader compiled: 7ae4e9b3b9fb34b87b7fd5d3f8a2c96a6f32a2b0f5e3efbd8f1539cf3fa2ea7d
[21:34:53.219] |I| [renderer::gl::compile_shader]: vert shader compiled: 84de1196e699bf4667cb52a8aeb94fb5e06d28296790557371226c74d921c842
[21:34:53.240] |I| [renderer::gl::pre_compile_program]: Program Compiled 1/5
[21:34:53.278] |I| [renderer::gl::compile_shader]: frag shader compiled: 5029ff86d35611c13dc1d9f0ef63677ab2522e9e754b00fbc0fc5aa6b9ef401b
[21:34:53.282] |I| [renderer::gl::compile_shader]: vert shader compiled: 518315ab47da05f125bafa3f47adf492cd4777b5024e6f9aca8f6a8c7911a6c3
[21:34:53.296] |I| [renderer::gl::pre_compile_program]: Program Compiled 2/5
[21:34:53.317] |I| [renderer::gl::compile_shader]: frag shader compiled: 21c7ec7c92dcb0a8986203e49c7adb43898d393102b480499a618707aafed28c
[21:34:53.325] |I| [renderer::gl::compile_shader]: vert shader compiled: 39b60e24736749922328bf5cfc67882a850c063b56f6e3f69876d66994ac43fd
[21:34:53.346] |I| [renderer::gl::pre_compile_program]: Program Compiled 3/5
[21:34:53.369] |I| [renderer::gl::compile_shader]: frag shader compiled: 5c0f49fba619fa7bb9461caac8b51fb175388ca46a7cfe3f2c26ffafa3c79891
[21:34:53.380] |I| [renderer::gl::compile_shader]: vert shader compiled: 39b60e24736749922328bf5cfc67882a850c063b56f6e3f69876d66994ac43fd
[21:34:53.401] |I| [renderer::gl::pre_compile_program]: Program Compiled 4/5
[21:34:53.416] |I| [renderer::gl::compile_shader]: frag shader compiled: cf00bda4ec56dfdf07866634453359b21d861cf82f6a96632833da37b188809e
[21:34:53.422] |I| [renderer::gl::compile_shader]: vert shader compiled: 68eb92d8c39d7026749af5b5d05a57b54b3bd9fa053c5a9fa6736b23ecaf6352
[21:34:53.444] |I| [renderer::gl::pre_compile_program]: Program Compiled 5/5
[21:34:53.494] |D| [run_app]: Running module_start of library: SceLibc at address 0x5871
[21:34:53.566] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[21:34:53.568] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[21:34:53.568] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[21:34:53.587] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[21:34:53.593] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x58001
[21:34:53.624] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[21:34:53.625] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[21:34:53.629] |D| [run_app]: Running module_start of library: SceUlt at address 0x8d769
[21:34:53.677] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[21:34:53.689] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[21:34:53.724] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[21:34:53.900] |W| [stubbed_impl]: Stubbed _sceKernelGetThreadInfo import called. (STUB)
[21:34:53.975] |E| [call_import]: Import function for NID 0xd7f0f610 not found (thread name: PCSG00602, thread ID: 7)
[21:34:53.981] |W| [stubbed_impl]: Stubbed _sceKernelWaitSignal import called. (sceKernelWaitSignal)
[21:34:54.015] |I| [load_module]: Loading module ID: 0x13
[21:34:54.022] |I| [load_self]: sys/external/libsystemgesture.suprx: Skipping special segment 0x6fffff01...
[21:34:54.030] |I| [load_self]: Loaded module segment 0 @ [0x03E73000 - 0x03E7608C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[21:34:54.033] |I| [load_self]: Loaded module segment 1 @ [0x0266F000 - 0x0266FBF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[21:34:54.035] |I| [load_self]: Linking SELF sys/external/libsystemgesture.suprx...
[21:34:54.037] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x3e76074
[21:34:54.039] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x3e75bd4
[21:34:54.040] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[21:34:54.042] |D| [load_module]: Running module_start of module: SceSystemGesture
[21:34:54.046] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[21:34:54.050] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x6078a08b sceSystemGestureInitializePrimitiveTouchRecognizer at 0x2a1500
[21:34:54.052] |W| [stubbed_impl]: Stubbed sceTouchGetPixelDensity2 import called. (Return constant values (22.0))
[21:34:54.061] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xc3367370 sceSystemGestureCreateTouchRecognizer at 0x2a1530
[21:34:54.066] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[21:34:54.068] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[21:34:54.068] |W| [unimplemented_impl]: Unimplemented sceMotionMagnetometerOn import called.
[21:34:54.125] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[21:34:54.138] |W| [stubbed_impl]: Stubbed sceGxmGetRenderTargetMemSize import called. (2MiB emuenv mem)
[21:34:54.174] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[21:34:54.209] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampEnable import called.
[21:34:54.213] |W| [unimplemented_impl]: Unimplemented sceGxmSetWClampValue import called.
[21:34:54.223] |W| [unimplemented_impl]: Unimplemented sceGxmSetWBufferEnable import called.
[21:34:54.226] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[21:34:54.228] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[21:34:54.230] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[21:34:54.241] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[21:34:54.248] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 7, using passthrough.
[21:34:54.443] |T| [export_sceNgsPatchCreateRouting]: Patching 0xCD56600:0:0 to 0xCD5B500:0
[21:34:54.725] |W| [unimplemented_impl]: Unimplemented sceKernelChangeThreadVfpException import called.
[21:34:54.728] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayThreadSetDisabled02 import called.
[21:34:54.839] |E| [logging::ret_error_impl]: sceAppUtilDrmClose returned SCE_APPUTIL_ERROR_NOT_MOUNTED (0x80100604)
[21:34:55.157] |I| [float_to_half_init]: AVX+F16C instruction set is supported. Using fast f32 to f16 conversion
[21:34:55.167] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[21:34:55.181] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00602/data/SYSTEM.cpk), fd: 0x3
[21:34:55.181] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[21:34:55.302] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xdf4c665a sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x2a1540
[21:34:55.302] |T| [close_file]: sceIoClose: Closing file fd: 0x3
[21:34:55.552] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851fb144 sceSystemGestureUpdateTouchRecognizer at 0x2a1520
[21:34:55.907] |I| [export_sceIoOpen]: Opening file: app0:/data/SYSTEM.cpk
[21:34:55.958] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x13ad2218 sceSystemGestureGetTouchEventsCount at 0x2a14e0
[21:34:56.014] |T| [open_file]: sceIoOpen: Opening file app0:/data/SYSTEM.cpk (ux0:/app/PCSG00602/data/SYSTEM.cpk), fd: 0x4
[21:34:56.158] |W| [stubbed_impl]: Stubbed sceMotionGetState import called. (Set value to zero)
[21:34:56.196] |I| [export_sceIoOpen]: Opening file: app0:/data/STORY.cpk
[21:34:56.202] |T| [open_file]: sceIoOpen: Opening file app0:/data/STORY.cpk (ux0:/app/PCSG00602/data/STORY.cpk), fd: 0x5
[21:34:56.216] |T| [close_file]: sceIoClose: Closing file fd: 0x5
[21:34:56.227] |I| [export_sceIoOpen]: Opening file: app0:/data/STORY.cpk
[21:34:56.228] |T| [open_file]: sceIoOpen: Opening file app0:/data/STORY.cpk (ux0:/app/PCSG00602/data/STORY.cpk), fd: 0x6
[21:34:56.261] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[21:34:56.263] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG00602/data/GAME.cpk), fd: 0x7
[21:34:56.266] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[21:34:56.279] |I| [export_sceIoOpen]: Opening file: app0:/data/GAME.cpk
[21:34:56.282] |T| [open_file]: sceIoOpen: Opening file app0:/data/GAME.cpk (ux0:/app/PCSG00602/data/GAME.cpk), fd: 0x8
[21:34:56.311] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[21:34:56.313] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG00602/data/MOVIE.cpk), fd: 0x9
[21:34:56.315] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[21:34:56.326] |I| [export_sceIoOpen]: Opening file: app0:/data/MOVIE.cpk
[21:34:56.327] |T| [open_file]: sceIoOpen: Opening file app0:/data/MOVIE.cpk (ux0:/app/PCSG00602/data/MOVIE.cpk), fd: 0xa
[21:34:56.359] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[21:34:56.364] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG00602/data/SOUND.cpk), fd: 0xb
[21:34:56.376] |T| [close_file]: sceIoClose: Closing file fd: 0xb
[21:34:56.388] |I| [export_sceIoOpen]: Opening file: app0:/data/SOUND.cpk
[21:34:56.396] |T| [open_file]: sceIoOpen: Opening file app0:/data/SOUND.cpk (ux0:/app/PCSG00602/data/SOUND.cpk), fd: 0xc
[21:34:56.973] |W| [stubbed_impl]: Stubbed sceKernelSendSignal import called. (sceKernelSendSignal)
[21:34:57.489] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR08552_00/TROPHY.TRP (ux0:/app/PCSG00602/sce_sys/trophy/NPWR08552_00/TROPHY.TRP), fd: 0xd
[21:34:57.491] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR08552_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR08552_00/TROPUSR.DAT), fd: 0xe
[21:34:57.503] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROPCONF.SFM (ux0:/user/00/trophy/conf/NPWR08552_00/TROPCONF.SFM), fd: 0xf
[21:34:57.513] |T| [write_file]: install_trophy_context: Writing to fd: 0xf, size: 2036
[21:34:57.528] |T| [close_file]: install_trophy_context: Closing file fd: 0xf
[21:34:57.531] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP.SFM (ux0:/user/00/trophy/conf/NPWR08552_00/TROP.SFM), fd: 0x10
[21:34:57.537] |T| [write_file]: install_trophy_context: Writing to fd: 0x10, size: 5923
[21:34:57.539] |T| [close_file]: install_trophy_context: Closing file fd: 0x10
[21:34:57.541] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/ICON0.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/ICON0.PNG), fd: 0x11
[21:34:57.543] |T| [write_file]: install_trophy_context: Writing to fd: 0x11, size: 114525
[21:34:57.547] |T| [close_file]: install_trophy_context: Closing file fd: 0x11
[21:34:57.550] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP000.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP000.PNG), fd: 0x12
[21:34:57.553] |T| [write_file]: install_trophy_context: Writing to fd: 0x12, size: 109549
[21:34:57.555] |T| [close_file]: install_trophy_context: Closing file fd: 0x12
[21:34:57.558] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP001.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP001.PNG), fd: 0x13
[21:34:57.560] |T| [write_file]: install_trophy_context: Writing to fd: 0x13, size: 110703
[21:34:57.562] |T| [close_file]: install_trophy_context: Closing file fd: 0x13
[21:34:57.571] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP002.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP002.PNG), fd: 0x14
[21:34:57.573] |T| [write_file]: install_trophy_context: Writing to fd: 0x14, size: 110703
[21:34:57.575] |T| [close_file]: install_trophy_context: Closing file fd: 0x14
[21:34:57.577] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP003.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP003.PNG), fd: 0x15
[21:34:57.579] |T| [write_file]: install_trophy_context: Writing to fd: 0x15, size: 110703
[21:34:57.581] |T| [close_file]: install_trophy_context: Closing file fd: 0x15
[21:34:57.584] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP004.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP004.PNG), fd: 0x16
[21:34:57.587] |T| [write_file]: install_trophy_context: Writing to fd: 0x16, size: 110703
[21:34:57.589] |T| [close_file]: install_trophy_context: Closing file fd: 0x16
[21:34:57.592] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP005.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP005.PNG), fd: 0x17
[21:34:57.595] |T| [write_file]: install_trophy_context: Writing to fd: 0x17, size: 110703
[21:34:57.597] |T| [close_file]: install_trophy_context: Closing file fd: 0x17
[21:34:57.600] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP006.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP006.PNG), fd: 0x18
[21:34:57.602] |T| [write_file]: install_trophy_context: Writing to fd: 0x18, size: 110703
[21:34:57.603] |T| [close_file]: install_trophy_context: Closing file fd: 0x18
[21:34:57.605] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP007.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP007.PNG), fd: 0x19
[21:34:57.608] |T| [write_file]: install_trophy_context: Writing to fd: 0x19, size: 110703
[21:34:57.608] |T| [close_file]: install_trophy_context: Closing file fd: 0x19
[21:34:57.611] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP008.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP008.PNG), fd: 0x1a
[21:34:57.621] |T| [write_file]: install_trophy_context: Writing to fd: 0x1a, size: 110703
[21:34:57.626] |T| [close_file]: install_trophy_context: Closing file fd: 0x1a
[21:34:57.634] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP009.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP009.PNG), fd: 0x1b
[21:34:57.639] |T| [write_file]: install_trophy_context: Writing to fd: 0x1b, size: 110703
[21:34:57.641] |T| [close_file]: install_trophy_context: Closing file fd: 0x1b
[21:34:57.644] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP010.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP010.PNG), fd: 0x1c
[21:34:57.646] |T| [write_file]: install_trophy_context: Writing to fd: 0x1c, size: 110703
[21:34:57.649] |T| [close_file]: install_trophy_context: Closing file fd: 0x1c
[21:34:57.655] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP011.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP011.PNG), fd: 0x1d
[21:34:57.658] |T| [write_file]: install_trophy_context: Writing to fd: 0x1d, size: 110703
[21:34:57.662] |T| [close_file]: install_trophy_context: Closing file fd: 0x1d
[21:34:57.666] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP012.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP012.PNG), fd: 0x1e
[21:34:57.668] |T| [write_file]: install_trophy_context: Writing to fd: 0x1e, size: 103536
[21:34:57.669] |T| [close_file]: install_trophy_context: Closing file fd: 0x1e
[21:34:57.671] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP013.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP013.PNG), fd: 0x1f
[21:34:57.674] |T| [write_file]: install_trophy_context: Writing to fd: 0x1f, size: 103536
[21:34:57.676] |T| [close_file]: install_trophy_context: Closing file fd: 0x1f
[21:34:57.683] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP014.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP014.PNG), fd: 0x20
[21:34:57.687] |T| [write_file]: install_trophy_context: Writing to fd: 0x20, size: 103536
[21:34:57.691] |T| [close_file]: install_trophy_context: Closing file fd: 0x20
[21:34:57.694] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP015.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP015.PNG), fd: 0x21
[21:34:57.696] |T| [write_file]: install_trophy_context: Writing to fd: 0x21, size: 103536
[21:34:57.696] |T| [close_file]: install_trophy_context: Closing file fd: 0x21
[21:34:57.700] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP016.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP016.PNG), fd: 0x22
[21:34:57.701] |T| [write_file]: install_trophy_context: Writing to fd: 0x22, size: 103536
[21:34:57.703] |T| [close_file]: install_trophy_context: Closing file fd: 0x22
[21:34:57.705] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP017.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP017.PNG), fd: 0x23
[21:34:57.708] |T| [write_file]: install_trophy_context: Writing to fd: 0x23, size: 103536
[21:34:57.709] |T| [close_file]: install_trophy_context: Closing file fd: 0x23
[21:34:57.713] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP018.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP018.PNG), fd: 0x24
[21:34:57.715] |T| [write_file]: install_trophy_context: Writing to fd: 0x24, size: 103536
[21:34:57.715] |T| [close_file]: install_trophy_context: Closing file fd: 0x24
[21:34:57.718] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP019.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP019.PNG), fd: 0x25
[21:34:57.724] |T| [write_file]: install_trophy_context: Writing to fd: 0x25, size: 103536
[21:34:57.726] |T| [close_file]: install_trophy_context: Closing file fd: 0x25
[21:34:57.728] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP020.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP020.PNG), fd: 0x26
[21:34:57.729] |T| [write_file]: install_trophy_context: Writing to fd: 0x26, size: 103536
[21:34:57.730] |T| [close_file]: install_trophy_context: Closing file fd: 0x26
[21:34:57.733] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP021.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP021.PNG), fd: 0x27
[21:34:57.734] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 103536
[21:34:57.735] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[21:34:57.737] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP022.PNG), fd: 0x28
[21:34:57.742] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 109385
[21:34:57.744] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[21:34:57.746] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR08552_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR08552_00/TROP023.PNG), fd: 0x29
[21:34:57.748] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 109385
