[05:22:59.098] |I| [config::init_config]: backend-renderer: OpenGL
[05:23:11.512] |W| [load_var_imports]: 	NID NOT FOUND 0x93B8AA67 (UNRECOGNISED) at 0x4763C, setting to stub value 0xDEADBEEF
[05:23:11.514] |W| [load_var_imports]: 	NID NOT FOUND 0xDF084DFA (UNRECOGNISED) at 0x491D0, setting to stub value 0xDEADBEEF
[05:23:11.515] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[05:23:11.530] |C| [load_self]: Unknown segment type 0x6FFFFF01
[05:23:11.530] |I| [load_self]: Loaded module segment 0 @ [0x0005E000 - 0x0008ACBF / 0x81000000] (size: 0x0002CCBF) of module app0:sce_module/libfios2.suprx
[05:23:11.534] |I| [load_self]: Loaded module segment 1 @ [0x0008B000 - 0x00090255 / 0x8102D000] (size: 0x00005255) of module app0:sce_module/libfios2.suprx
[05:23:11.535] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libfios2.suprx
[05:23:11.540] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x8ABC8
[05:23:11.542] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x81F08
[05:23:11.544] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[05:23:11.552] |C| [load_self]: Unknown segment type 0x6FFFFF01
[05:23:11.553] |I| [load_self]: Loaded module segment 0 @ [0x00091000 - 0x000A49A4 / 0x81000000] (size: 0x000139A4) of module app0:sce_module/libult.suprx
[05:23:11.556] |I| [load_self]: Loaded module segment 1 @ [0x000A5000 - 0x000A5814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[05:23:11.560] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libult.suprx
[05:23:11.561] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xA32D0
[05:23:11.562] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xA0858
[05:23:11.563] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[05:23:11.584] |I| [load_self]: Loaded module segment 0 @ [0x000A6000 - 0x000F6F04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[05:23:11.587] |I| [load_self]: Loaded module segment 1 @ [0x000F7000 - 0x000F72F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[05:23:11.589] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libSceFt2.suprx
[05:23:11.590] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0xE27DC
[05:23:11.592] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0xE1F10
[05:23:11.593] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[05:23:11.601] |I| [load_self]: Loaded module segment 0 @ [0x000F8000 - 0x00107F14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[05:23:11.603] |I| [load_self]: Loaded module segment 1 @ [0x00108000 - 0x00108008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[05:23:11.607] |I| [load_self]: Loading symbols for SELF: vs0:sys/external/libpvf.suprx
[05:23:11.607] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x106710
[05:23:11.608] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x106300
[05:23:11.609] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[05:23:11.657] |C| [load_self]: Unknown segment type 0x6FFFFF01
[05:23:11.657] |I| [load_self]: Loaded module segment 0 @ [0x00109000 - 0x00183FA8 / 0x81000000] (size: 0x0007AFA8) of module app0:eboot.bin
[05:23:11.658] |I| [load_self]: Loaded module segment 1 @ [0x00184000 - 0x00CA9794 / 0x8107B000] (size: 0x00B25794) of module app0:eboot.bin
[05:23:11.664] |I| [load_self]: Loading symbols for SELF: app0:eboot.bin
[05:23:11.665] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x168920
[05:23:11.666] |D| [load_var_exports]: 	NID 0x70FBA1E7 (SCE_PROC_PARAMS) at 0x18E030
[05:23:11.667] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x183F74
[05:23:11.668] |I| [load_app_impl]: Main executable test (eboot.bin) loaded
[05:23:11.693] |D| [run_app]: Running module_start of library: SceLibc at address 0x7871
[05:23:11.730] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[05:23:11.730] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[05:23:11.732] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[05:23:11.749] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[05:23:11.757] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x5E001
[05:23:11.779] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[05:23:11.780] |W| [unimplemented_impl]: Unimplemented sceFiosOverlayGetList02 import called.
[05:23:11.781] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[05:23:11.790] |D| [run_app]: Running module_start of library: SceUlt at address 0x94769
[05:23:11.810] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[05:23:11.811] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[05:23:11.868] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[05:23:11.934] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[05:23:11.937] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR10004_00/TROPHY.TRP (ux0:/app/PCSG00794/sce_sys/trophy/NPWR10004_00/TROPHY.TRP), fd: 0x3
[05:23:11.939] |E| [open_file]: Missing file at C:/Users/ Othmane/AppData/Roaming/Vita3K/Vita3K/ux0/user/00/trophy/data/NPWR10004_00/TROPUSR.DAT (target path: ux0:/user/00/trophy/data/NPWR10004_00/TROPUSR.DAT)
[05:23:11.941] |W| [io_error_impl]: open_file (create_trophy_context) returned 0x80010002
[05:23:11.943] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x3
[05:23:11.943] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x10, whence: SCE_SEEK_SET
[05:23:11.944] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x3
[05:23:11.944] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x3
[05:23:11.945] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x40, whence: SCE_SEEK_SET
[05:23:11.946] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.947] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.948] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.949] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.950] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.951] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.951] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.952] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.953] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.954] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.962] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.962] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.963] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.964] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x60, whence: SCE_SEEK_SET
[05:23:11.965] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:11.966] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:11.967] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x80, whence: SCE_SEEK_SET
[05:23:11.967] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.973] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.974] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.981] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.982] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.982] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.983] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.983] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.984] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:11.984] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0xA0, whence: SCE_SEEK_SET
[05:23:11.985] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:11.988] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:11.990] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0xC0, whence: SCE_SEEK_SET
[05:23:11.994] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.000] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.004] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.005] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.007] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.008] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.009] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.011] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.014] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.025] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.031] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0xE0, whence: SCE_SEEK_SET
[05:23:12.037] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.038] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.044] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x100, whence: SCE_SEEK_SET
[05:23:12.045] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.046] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.053] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.056] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.066] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.070] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.074] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.075] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.075] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.076] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.077] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.080] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.086] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x120, whence: SCE_SEEK_SET
[05:23:12.088] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.089] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.091] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x140, whence: SCE_SEEK_SET
[05:23:12.092] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.095] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.097] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.100] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.105] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.108] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.111] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.116] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.117] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.117] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.118] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.119] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.119] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x160, whence: SCE_SEEK_SET
[05:23:12.120] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.121] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.128] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x180, whence: SCE_SEEK_SET
[05:23:12.128] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.130] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.131] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.132] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.132] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.133] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.134] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.135] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.136] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.137] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.138] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.138] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.142] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x1A0, whence: SCE_SEEK_SET
[05:23:12.144] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.148] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.149] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x1C0, whence: SCE_SEEK_SET
[05:23:12.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.152] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.155] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.159] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.159] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.162] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.169] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x1E0, whence: SCE_SEEK_SET
[05:23:12.173] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.173] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.178] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x200, whence: SCE_SEEK_SET
[05:23:12.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.180] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.180] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.181] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.183] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.184] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.191] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.192] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.194] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.195] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.196] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.199] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x220, whence: SCE_SEEK_SET
[05:23:12.200] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.203] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.203] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x240, whence: SCE_SEEK_SET
[05:23:12.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.214] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.215] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.216] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.220] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.220] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.223] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.224] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.224] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.230] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x260, whence: SCE_SEEK_SET
[05:23:12.231] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.234] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.235] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x280, whence: SCE_SEEK_SET
[05:23:12.237] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.238] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.241] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.243] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.244] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.244] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.245] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.246] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.253] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.254] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.256] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.257] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.257] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x2A0, whence: SCE_SEEK_SET
[05:23:12.258] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.259] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.260] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x2C0, whence: SCE_SEEK_SET
[05:23:12.261] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.262] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.263] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.266] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.267] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.275] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.276] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.276] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.277] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.277] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.278] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.279] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.282] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x2E0, whence: SCE_SEEK_SET
[05:23:12.284] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.285] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.286] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x300, whence: SCE_SEEK_SET
[05:23:12.286] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.287] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.292] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.293] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.293] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.299] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.300] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.303] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.304] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.304] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.305] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.306] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.306] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x320, whence: SCE_SEEK_SET
[05:23:12.307] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.308] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.315] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x340, whence: SCE_SEEK_SET
[05:23:12.316] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.319] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.320] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.320] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.321] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.322] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.324] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.326] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.326] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.334] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.334] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.335] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x3
[05:23:12.337] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x3, offset: 0x360, whence: SCE_SEEK_SET
[05:23:12.338] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
[05:23:12.338] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x3
